rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C9H16O6	[M - H]-	C9H16O6	71.84139125909363	68.58739141975937	3.2539998393342557	11	0.6063458046080886	0.4026705793838229	2.590565491010629	0.4026705793838229	
2	C10H12N4O2	[M - H]-	C10H12N4O2	46.2554534614111	44.75163955078023	1.5038139106308657	10	0.39117543270761784	-4.254773077995123	4.254773077995123	-5.7017032439086766	
3	C7H14N3O5	[M - H]-	C7H14N3O5	45.16007009000419	43.260166608704495	1.8999034812996922	9	0.5415687641474518	-0.7991834271636026	4.253479759600672	6.53119913523251	
4	C6H15N5O2P	[M - H]-	C6H15N5O2P	21.72828142605225	19.86799982070542	1.8602816053468278	8	0.3263983922469812	-5.513775631143865	5.513775631143865	-7.119976764804454	
5	C8H10N7O	[M - H]-	C8H10N7O	16.198465677747905	14.151157645111262	2.047308032636642	7	0.187385421776963	2.7459452986664035	4.154249968747084	0.4268253119400109	
6	C10H20OS2	[M - H]-	C10H20OS2	10.613754303736343	10.613754303736343	0.0	4	0.11771325535559053	-1.8047435267033314	1.8047435267033314	-3.563908983626322	
7	C4H13N8OP	[M - H]-	C4H13N8OP	5.488592176845833	4.498825043968338	0.9897671328774948	6	0.16378553538691934	7.0672051802236435	7.0672051802236435	-0.9914482088260395	
8	C6H8N10	[M - H]-	C6H8N10	1.4048256777887036	0.8053525559274473	0.5994731218612563	2	0.0425520927470371	2.3013124205791056	4.25404144733932	6.555353867918425	
9	C3H12N10S	[M - H]-	C3H12N10S	-3.407122547073615	-3.407122547073615	0.0	2	0.0425520927470371	-5.392252935723114	5.392252935723114	-8.831776844686013	
10	C8H18N3S2	[M - H]-	C8H18N3S2	-5.440763490726825	-5.440763490726825	0.0	1	0.0	2.564619572352093	2.564619572352093	2.564619572352093	
