rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10438282156386659	-50.861017558482814	C5H8O3	[M - H2O - H]-	JOOXCMJARBKPKM	InChI=1S/C5H8O3/c1-4(6)2-3-5(7)8/h2-3H2,1H3,(H,7,8)	levulate	CC(=O)CCC(=O)O	-0.187102839	11579;5177120;10898708;11521076;10103160;11672664;11446309;25240002;25240632;25241025;42619804;59551619;71751385;76972998;89368694;131667835	HMDB:(720);PubChem class - food;SuperNatural:(SN00228409 SN00155847);ZINC bio:(ZINC00586584);MeSH:(11579);PubMed;NORMAN:(NS00012787);COCONUT:(CNP0076059 CNP0267906);KNApSAcK:(51252);Natural Products:(UNPD17742 UNPD88387);PubChem:(11579 5177120 10898708 11521076 10103160 11672664 11446309 25240002 25240632 25241025 42619804 59551619 71751385 76972998 89368694 131667835);YMDB Mine;CHEBI:(45630 39150);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-16942);KEGG Mine	60351113342
2	1	N/A	-77.24483076079488	C5H8O3	[M - H2O - H]-	FHSUFDYFOHSYHI	InChI=1S/C5H8O3/c1-2-4(6)3-5(7)8/h2-3H2,1H3,(H,7,8)	3-oxovalerate	CCC(=O)CC(=O)O	0.100000001	439684;16722120	COCONUT:(CNP0066606);PubChem:(439684 16722120);SuperNatural:(SN00213098);CHEBI:(20177 27401);ZINC bio:(ZINC00901313);additional;MeSH:(439684);KEGG:(C02233);Training Set;PubMed;Biocyc:(CPD-7705)	3696998
3	1	N/A	-77.88380956190177	C5H8O3	[M - H2O - H]-	VBKPPDYGFUZOAJ	InChI=1S/C5H8O3/c6-4-2-1-3-5(7)8/h4H,1-3H2,(H,7,8)	5-oxovalerate	C(CC=O)CC(=O)O	-0.5	439963;9548601;57544493	HMDB:(12233);ZINC bio:(ZINC01529617);Plantcyc:(CPD-280);PubMed;COCONUT:(CNP0051154);PubChem:(439963 9548601 57544493);YMDB Mine;CHEBI:(39153 16120);PubChem class - bio and metabolites;KEGG:(C03273);PubChem class - safety and toxic;Biocyc:(CPD-11643 CPD-280)	34445863274
4	1	N/A	-80.91704026520496	C5H8O3	[M - H2O - H]-	KFZBWDNJUMVKMC	InChI=1S/C5H8O3/c6-4(7)3-5(8)1-2-5/h8H,1-3H2,(H,6,7)	null	C1CC1(CC(=O)O)O	0.0	55301805	PubChem:(55301805)	2
5	1	N/A	-87.25669787654279	C5H8O3	[M - H2O - H]-	KDVFRMMRZOCFLS	InChI=1S/C5H8O3/c1-2-3-4(6)5(7)8/h2-3H2,1H3,(H,7,8)	2-Oxovalerate	CCCC(=O)C(=O)O	0.5	74563;5460364;57004404	HMDB:(1865);ZINC bio:(ZINC01532684);additional;MeSH:(74563 5460364);Plantcyc:(CPD-3618);PubMed;NORMAN:(NS00021778);COCONUT:(CNP0186110);Natural Products:(UNPD194528);PubChem:(74563 5460364 57004404);YMDB Mine;CHEBI:(28644 33033);PubChem class - bio and metabolites;KEGG:(C06255);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-3618 SMA-0000365)	34446698862
6	1	N/A	-90.14709547368857	C5H8O3	[M - H2O - H]-	HESHAWBRRCAEDM	InChI=1S/C5H8O3/c6-3-1-2-5(8)4-7/h3,7H,1-2,4H2	Pentanal, 5-hydroxy-4-oxo-	C(CC(=O)CO)C=O	-1.29999995	53873414	EcoCyc Mine;PubChem:(53873414);YMDB Mine	51539607554
7	1	N/A	-91.71132004170413	C5H8O3	[M - H2O - H]-	KLKIVLWAMBWIKQ	InChI=1S/C5H8O3/c6-4-2-1-3(4)5(7)8/h3-4,6H,1-2H2,(H,7,8)	2-hydroxycyclobutane-1-carboxylic acid	C1CC(C1C(=O)O)O	0.200000003	23321603;96217614	PubChem:(23321603 96217614)	2
8	1	N/A	-94.67107169916795	C5H8O3	[M - H2O - H]-	ZSHGVMYLGGANKU	InChI=1S/C5H8O3/c6-4-1-3(2-4)5(7)8/h3-4,6H,1-2H2,(H,7,8)	3-Hydroxycyclobutanecarboxylic acid	C1C(CC1O)C(=O)O	-0.400000006	22640986;86688867	PubChem:(22640986 86688867);PubChem class - safety and toxic	67108866
9	1	N/A	-95.02773491824429	C5H8O3	[M - H2O - H]-	AGZXVIPOGMXNMM	InChI=1S/C5H8O3/c1-2-4(7)5(8)3-6/h1,4-8H,3H2	null	C#CC(C(CO)O)O	-1.60000002	102249560;130659349;131065464;131882270	EcoCyc Mine;PubChem:(102249560 130659349 131065464 131882270);YMDB Mine;KEGG Mine	60129542146
10	1	N/A	-96.76931629723738	C5H8O3	[M - H2O - H]-	QCKVEJNIUWLVTP	InChI=1S/C5H8O3/c6-3-1-2-5(8)4-7/h3-5,8H,1-2H2	Pentanedial, 2-hydroxy-	C(CC(C=O)O)C=O	-1.10000002	19795377	PubChem:(19795377);KEGG Mine	8589934594
11	1	N/A	-97.09987185160279	C5H8O3	[M - H2O - H]-	OWPMTLFDYNXRHF	InChI=1S/C5H8O3/c1-2-4(7)5(8)3-6/h6H,2-3H2,1H3	null	CCC(=O)C(=O)CO	-0.600000024	54173442	EcoCyc Mine;PubChem:(54173442);YMDB Mine;PubMed	51539607618
12	1	N/A	-99.72056204907956	C5H8O3	[M - H2O - H]-	VBUBLWCIADYRMB	InChI=1S/C5H8O3/c1-4(7)2-5(8)3-6/h6H,2-3H2,1H3	2,4-Pentanedione, 1-hydroxy- (9CI)	CC(=O)CC(=O)CO	-0.899999976	15715913	PubChem:(15715913);KEGG Mine	8589934594
13	1	N/A	-101.33766987128102	C5H8O3	[M - H2O - H]-	DABNGJMDOVAEKM	InChI=1S/C5H8O3/c6-4-1-3(4)2-5(7)8/h3-4,6H,1-2H2,(H,7,8)	null	C1C(C1O)CC(=O)O	-0.5	83478555	PubChem:(83478555)	2
14	1	N/A	-103.71485413209327	C5H8O3	[M - H2O - H]-	ZSJOVUGBPPFONP	InChI=1S/C5H8O3/c6-3-1-5(8)2-4-7/h3,7H,1-2,4H2	null	C(CO)C(=O)CC=O	-1.20000005	57283625	EcoCyc Mine;PubChem:(57283625);YMDB Mine;PubMed	51539607618
15	1	N/A	-104.04158405172934	C5H8O3	[M - H2O - H]-	FCPMQHVEJDWMHG	InChI=1S/C5H8O3/c1-3-5(2,8)4(6)7/h2,8H,3H2,1H3,(H,6,7)	null	CCC([CH])(C(=O)O)O	0.300000012	58103944	PubChem:(58103944)	2
16	1	N/A	-105.3780398279058	C5H8O3	[M - H2O - H]-	ZHXDYGNTGSDRSQ	InChI=1S/C5H9O3/c6-3-5-4(7)1-2-8-5/h2,4-7H,1,3H2/q+1	null	C1[CH+]OC(C1O)CO	-0.5	91258836	PubChem:(91258836)	2
17	1	N/A	-106.52776303065649	C5H8O3	[M - H2O - H]-	HCYOZMCXBJMIRA	InChI=1S/C5H8O3/c1-4(7)2-5(8)3-6/h3,5,8H,2H2,1H3	2-hydroxy-4-oxopentanal	CC(=O)CC(C=O)O	-1.20000005	17825268	PubChem:(17825268)	2
18	1	N/A	-107.40863323165736	C5H8O3	[M - H2O - H]-	NJUSKFMQOHRMIP	InChI=1S/C5H8O3/c1-4(3-6)2-5(7)8/h3-4H,2H2,1H3,(H,7,8)	3-methyl-4-oxobutanoic acid	CC(CC(=O)O)C=O	-0.300000012	19884862;59947295;87510849;102221275	PubChem:(19884862 59947295 87510849 102221275);PubMed;KEGG Mine	8589934658
19	1	N/A	-107.43766851512221	C5H8O3	[M - H2O - H]-	XCBNHDSVRQZWLH	InChI=1S/C5H8O3/c6-4(7)5(8)2-1-3-5/h8H,1-3H2,(H,6,7)	1-Hydroxycyclobutanecarboxylic acid	C1CC(C1)(C(=O)O)O	-0.200000003	10953470	PubChem:(10953470);PubChem class - safety and toxic	67108866
20	1	N/A	-108.14592447384659	C5H8O3	[M - H2O - H]-	OXSPVXHOZCUQTC	InChI=1S/C5H8O3/c6-2-1-5(3-7)4-8/h3-6H,1-2H2	null	C(CO)C(C=O)C=O	-0.899999976	135052535	PubChem:(135052535)	2
21	1	N/A	-109.48477899319091	C5H8O3	[M - H2O - H]-	RXJJIFUOUWVKTA	InChI=1S/C5H8O3/c1-4(2-3-6)5(7)8/h3-4H,2H2,1H3,(H,7,8)	2-methyl-4-oxobutanoate	CC(CC=O)C(=O)O	-0.300000012	18668023;18668024;54030079;76936806	EcoCyc Mine;PubChem:(18668023 18668024 54030079 76936806);KEGG Mine;PubChem class - bio and metabolites	25786580994
22	1	N/A	-111.13232770769203	C5H8O3	[M - H2O - H]-	UIVALZXFWDRKKE	InChI=1S/C5H8O3/c6-3-1-5(8)2-4-7/h3-5,8H,1-2H2	3-hydroxypentanedial	C(C=O)C(CC=O)O	-1.5	15575778	PubChem:(15575778);PubMed;KEGG Mine	8589934658
23	1	N/A	-111.46955796719001	C5H8O3	[M - H2O - H]-	NOUSTAVYEGHJSP	InChI=1S/C5H8O3/c1-4(7)5(8)2-3-6/h3,5,8H,2H2,1H3	3-hydroxy-4-oxopentanal	CC(=O)C(CC=O)O	-1.20000005	21537133;45085105;130954350	PubChem:(21537133 45085105 130954350)	2
24	1	N/A	-113.12982769563881	C5H8O3	[M - H2O - H]-	OLEPUDVQMWFWAG	InChI=1S/C5H8O3/c6-3-1-2-4(7)5(3)8/h3-4,6-7H,1-2H2	null	C1CC(C(=O)C1O)O	-0.699999988	57322830;89212304	PubChem:(57322830 89212304)	2
25	1	N/A	-113.59554130140738	C5H8O3	[M - H2O - H]-	WMHRYMDGHQIARA	InChI=1S/C5H8O3/c6-4-1-2-8-5(7)3-4/h4,6H,1-3H2	4-hydroxy-tetrahydro-pyran-2-one	C1COC(=O)CC1O	-0.400000006	11116032;14738569;10396821	PubChem:(11116032 14738569 10396821);KEGG Mine	8589934594
26	1	N/A	-114.46046213524158	C5H8O3	[M - H2O - H]-	LKLKMCUVBQDYFU	InChI=1S/C5H8O3/c1-4(7)5(8)2-3-6/h6H,2-3H2,1H3	null	CC(=O)C(=O)CCO	-1.20000005	10975460	EcoCyc Mine;PubChem:(10975460);YMDB Mine;PubMed;KEGG Mine	60129542210
27	1	N/A	-116.03237092700105	C5H8O3	[M - H2O - H]-	SZMWSMHMUNVKGT	InChI=1S/C5H8O3/c6-3-1-2-5(8)4-7/h4,6H,1-3H2	null	C(CC(=O)C=O)CO	-0.800000012	54332784	PubChem:(54332784)	2
28	1	N/A	-116.18846303366065	C5H8O3	[M - H2O - H]-	VLLIAYSELVGSAE	InChI=1S/C5H8O3/c6-5(7)3-4-1-2-8-4/h4H,1-3H2,(H,6,7)	null	C1COC1CC(=O)O	-0.200000003	69968080;86728573;96217621	PubChem:(69968080 86728573 96217621)	2
29	1	N/A	-117.23196642974982	C5H8O3	[M - H2O - H]-	SMOIYOJBJOBUMY	InChI=1S/C5H8O3/c6-2-1-5(3-7)4-8/h2-3,5,8H,1,4H2	null	C(C=O)C(CO)C=O	-1.60000002	130026013	PubChem:(130026013)	2
30	1	N/A	-117.24592451878334	C5H8O3	[M - H2O - H]-	VFSVBYJVPHDQQC	InChI=1S/C5H8O3/c1-2-3-4(6)5(7)8/h2,4,6H,1,3H2,(H,7,8)	3-Vinyllactic acid	C=CCC(C(=O)O)O	0.300000012	172026;12192434;10909543;23063769	PubChem:(172026 12192434 10909543 23063769);EcoCyc Mine;MeSH:(172026);PubChem class - safety and toxic;PubMed;KEGG Mine	25836912710
31	1	N/A	-117.27035307356768	C5H8O3	[M - H2O - H]-	DGAOCHBNQCRVTI	InChI=1S/C5H8O3/c1-2-4(7)5(8)3-6/h3-4,7H,2H2,1H3	null	CCC(C(=O)C=O)O	-0.100000001	57249770;124507664;124397217	PubChem:(57249770 124507664 124397217)	2
32	1	N/A	-118.1650676205867	C5H8O3	[M - H2O - H]-	CXJZNEYBCGZVGZ	InChI=1S/C5H8O3/c6-2-1-3-4(7)5(3)8/h3-4,6-7H,1-2H2	null	C(CO)C1C(C1=O)O	-1.20000005	123913597	PubChem:(123913597)	2
33	1	N/A	-118.68149753754247	C5H8O3	[M - H2O - H]-	NDPNSQCBOCSLJJ	InChI=1S/C5H8O3/c6-3-1-4(7)5(8)2-3/h4-5,7-8H,1-2H2	null	C1C(C(CC1=O)O)O	-1.60000002	10606720;57109318;59660527	PubChem:(10606720 57109318 59660527)	2
34	1	N/A	-119.34765114545557	C5H8O3	[M - H2O - H]-	VRUFTFZZSSSPML	InChI=1S/C5H8O3/c6-3-5-4(7)1-2-8-5/h3-5,7H,1-2H2	null	C1COC(C1O)C=O	-0.300000012	90041889	PubChem:(90041889);PubMed	66
35	1	N/A	-119.75103364788878	C5H8O3	[M - H2O - H]-	AINRQBNLOBQURT	InChI=1S/C5H8O3/c1-2-4(6)3-5(7)8/h2,4,6H,1,3H2,(H,7,8)	3-hydroxypent-4-enoate	C=CC(CC(=O)O)O	-0.300000012	162354;10844372;12740485;23281981	COCONUT:(CNP0357372);Natural Products:(UNPD48784);PubChem:(162354 10844372 12740485 23281981);SuperNatural:(SN00332592);YMDB Mine;ZINC bio:(ZINC05157964 ZINC05157995);MeSH:(162354);PubMed;KEGG Mine	42952859718
36	1	N/A	-119.79313464056865	C5H8O3	[M - H2O - H]-	BOTREHHXSQGWTR	InChI=1S/C5H8O3/c6-5(7)4-1-2-8-3-4/h4H,1-3H2,(H,6,7)	oxolane-3-carboxylate	C1COCC1C(=O)O	-0.300000012	4661317;20595422;22173958;40784874;40784873;40488403	PubChem class - safety and toxic;PubChem:(4661317 20595422 22173958 40784874 40784873 40488403);PubMed	67108930
37	1	N/A	-120.2657911189273	C5H8O3	[M - H2O - H]-	GUOMOOPSVWPWPY	InChI=1S/C5H8O3/c1-4(6)2-3-5(7)8/h6H,1-3H2,(H,7,8)	4-hydroxypent-4-enoic acid	C=C(CCC(=O)O)O	0.300000012	19591824;91565615	PubChem:(19591824 91565615);KEGG Mine	8589934594
38	1	N/A	-120.29760855993388	C5H8O3	[M - H2O - H]-	UZBVVCVHVJWBAH	InChI=1S/C5H8O3/c1-2-8-4-5(7)3-6/h1,5-7H,3-4H2	null	C#COCC(CO)O	-0.600000024	87626421	PubChem:(87626421)	2
39	1	N/A	-122.46784867942162	C5H8O3	[M - H2O - H]-	PPABWZVICOTUPJ	InChI=1S/C5H8O3/c6-5(7)2-1-4-3-8-4/h4H,1-3H2,(H,6,7)	Oxiranepropanoic acid	C1C(O1)CCC(=O)O	-0.200000003	14475138;22323378;88306373;87973497	PubChem:(14475138 22323378 88306373 87973497)	2
40	1	N/A	-123.76185952886317	C5H8O3	[M - H2O - H]-	UCSSIRYJYYPTSF	InChI=1S/C5H8O3/c6-3-1-2-4(7)5(3)8/h3,5-6,8H,1-2H2	2,3-dihydroxycyclopentan-1-one	C1CC(=O)C(C1O)O	-1.10000002	22648408;131163947	PubChem:(22648408 131163947)	2
