rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	N/A	-334.78567967519854	C13H26N6O8	[M - H]-	YAQDNMKTXRGKEV	InChI=1S/C13H26N6O8/c1-3-4-5-6-7-8-9-14(17(21)22)10-15(18(23)24)11-16(19(25)26)12-27-13(2)20/h3-12H2,1-2H3	null	CCCCCCCCN(CN(CN(COC(=O)C)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]	5.0999999	134883503	PubChem:(134883503)	2
2	1	N/A	-397.4389336156116	C13H26N6O8	[M - H]-	IIFLBZVZISHHAH	InChI=1S/C13H26N6O8/c1-5(21)9(12(25)26)17-13(27)16-7(3-8(15)22)10(23)18-19(2)11(24)6(14)4-20/h5-9,20-22H,3-4,14-15H2,1-2H3,(H,18,23)(H,25,26)(H2,16,17,27)	null	CC(C(C(=O)O)NC(=O)NC(CC(N)O)C(=O)NN(C)C(=O)C(CO)N)O	-7.0999999	123565270	PubChem:(123565270)	2
3	1	N/A	-412.95137573381623	C13H26N6O8	[M - H]-	XGWXJXABJQCAAP	InChI=1S/C13H26N6O8/c14-4(3-20)6(21)1-7(22)8(15)9(23)10(24)12(26)19-5(11(16)25)2-18-13(17)27/h3-10,21-24H,1-2,14-15H2,(H2,16,25)(H,19,26)(H3,17,18,27)	null	C(C(C(C=O)N)O)C(C(C(C(C(=O)NC(CNC(=O)N)C(=O)N)O)O)N)O	-6.70233297	""	KEGG Mine	8589934592
4	1	N/A	-420.0205044074098	C13H26N6O8	[M - H]-	SNGFRQSLHHHUBD	InChI=1S/C13H26N6O8/c14-4(3-20)6(21)1-7(22)8(15)9(23)10(24)12(26)19-5(11(16)25)2-18-13(17)27/h4-9,20-23H,1-3,14-15H2,(H2,16,25)(H,19,26)(H3,17,18,27)	null	C(C(C(CO)N)O)C(C(C(C(=O)C(=O)NC(CNC(=O)N)C(=O)N)O)N)O	-6.62808752	""	KEGG Mine	8589934592
5	1	N/A	-432.9978471391678	C13H26N6O8	[M - H]-	GOPPWTSBANRGMW	InChI=1S/C13H26N6O8/c14-4(3-20)6(21)1-7(22)8(15)9(23)10(24)12(26)19-5(11(16)25)2-18-13(17)27/h4-5,7-10,20,22-24H,1-3,14-15H2,(H2,16,25)(H,19,26)(H3,17,18,27)	null	C(C(C(C(C(C(=O)NC(CNC(=O)N)C(=O)N)O)O)N)O)C(=O)C(CO)N	-6.92165375	""	KEGG Mine	8589934592
6	1	N/A	-437.873898586833	C13H26N6O8	[M - H]-	STPRYIIRMWGEKN	InChI=1S/C13H26N6O8/c14-4(3-20)6(21)1-7(22)8(15)9(23)10(24)12(26)19-5(11(16)25)2-18-13(17)27/h4-8,10,20-22,24H,1-3,14-15H2,(H2,16,25)(H,19,26)(H3,17,18,27)	null	C(C(C(CO)N)O)C(C(C(=O)C(C(=O)NC(CNC(=O)N)C(=O)N)O)N)O	-6.63407898	""	KEGG Mine	8589934592
7	1	N/A	-451.71711968924063	C13H26N6O8	[M - H]-	RERYOYUYVNOKMH	InChI=1S/C13H26N6O8/c14-4(3-20)6(21)1-7(22)8(15)9(23)10(24)12(26)19-5(11(16)25)2-18-13(17)27/h4-6,8-10,20-21,23-24H,1-3,14-15H2,(H2,16,25)(H,19,26)(H3,17,18,27)	null	C(C(C(CO)N)O)C(=O)C(C(C(C(=O)NC(CNC(=O)N)C(=O)N)O)O)N	-6.92165375	""	KEGG Mine	8589934592
8	1	N/A	-486.2533529116841	C13H26N6O8	[M - H]-	SGBNPXZHOLUHSA	InChI=1S/C13H26N6O8/c14-4(3-20)6(21)1-7(22)8(15)9(23)10(24)12(26)19-5(11(16)25)2-18-13(17)27/h4-8,20-24H,1-3,14-15H2,(H2,16,25)(H,19,26)(H3,17,18,27)	null	C(C(C(CO)N)O)C(C(C(=C(C(=O)NC(CNC(=O)N)C(=O)N)O)O)N)O	-6.30108786	""	KEGG Mine	8589934592
9	1	N/A	-538.2289264007243	C13H26N6O8	[M - H]-	CMUSKGXOBSGDEN	InChI=1S/C13H26N6O8/c14-4(3-20)6(21)1-7(22)8(15)9(23)10(24)12(26)19-5(11(16)25)2-18-13(17)27/h2,4,6-10,20-24H,1,3,14-15H2,(H2,16,25)(H,19,26)(H3,17,18,27)	null	C(C(C(CO)N)O)C(C(C(C(C(=O)NC(=CNC(=O)N)C(=O)N)O)O)N)O	-6.38040209	""	KEGG Mine	8589934592
1	4	0.15859679541083793	-245.1398947289817	C21H30O5S	[M - H]-	YQVUAHOYLXAPFH	InChI=1S/C21H30O5S/c1-5-6-7-8-16-12-19(22)21(20(13-16)26-27(23,24)25)18-11-15(4)9-10-17(18)14(2)3/h11-13,17-18,22H,2,5-10H2,1,3-4H3,(H,23,24,25)	null	CCCCCC1=CC(=C(C(=C1)OS(=O)(=O)O)C2C=C(CCC2C(=C)C)C)O	5.48097181	""	KEGG Mine	8589934592
