rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C12H26O4S	[M - H]-	C12H26O4S	8.694371990345893	3.745228731181278	4.9491432591646145	3	0.971295292264255	0.5587070674506743	0.8963275601817928	0.5888788722534151	
2	C13H22N4S	[M - H]-	C13H22N4S	2.8749737420291837	-1.0344295220997952	3.909403264128979	1	0.0	-4.485237211582437	4.485237211582437	-4.455065254594708	
3	C16H18N4	[M - H]-	C16H18N4	0.10979287178100339	0.10979287178100339	0.0	1	0.0	8.228897305118833	8.228897305118833	8.259068878497963	
4	C14H23N2OP	[M - H]-	C14H23N2OP	-0.7817067494929439	-3.777121220208434	2.99541447071549	1	0.0	1.9930981448173481	1.9930981448173481	2.023269906341897	
5	C12H28O2P2	[M - H]-	C12H28O2P2	-1.189796690186708	-4.0036067899791625	2.8138100997924544	1	0.0	-4.242701015269754	4.242701015269754	-4.212529065599785	
6	C10H24N3O3S	[M - H]-	C10H24N3O3S	-1.4006492597760607	-5.76984164297014	4.369192383194079	1	0.0	5.622610007047144	5.622610007047144	5.6527816590627085	
7	C5H18N10O3	[M - H]-	C5H18N10O3	-2.288512423601816	-2.288512423601816	0.0	1	0.0	-3.794046012697683	3.794046012697683	-3.7638740765644525	
8	C18H20NO	[M - H]-	C18H20NO	-3.890689994099799	-3.890689994099799	0.0	1	0.0	3.164994365307981	3.164994365307981	3.1951660914742863	
9	C15H24NOS	[M - H]-	C15H24NOS	-4.671724317777468	-6.294532552653385	1.6228082348759165	1	0.0	-9.549140151607673	9.549140151607673	-9.51896804183277	
10	C7H20N7O4	[M - H]-	C7H20N7O4	-4.94189070375324	-5.698605417915783	0.7567147141625434	1	0.0	-8.857948952508536	8.857948952508536	-8.827776863588129	
