rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.21641228057604162	-4.588999208239295	C12H26O4S	[M - H]-	MOTZDAYCYVMXPC	InChI=1S/C12H26O4S/c1-2-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15/h2-12H2,1H3,(H,13,14,15)	syntapon	CCCCCCCCCCCCOS(=O)(=O)O	4.69999981	8778;4329331;16212949;57468502;71309009;102602045;112758521;129717800	ZINC bio:(ZINC01532179);HSDB:(151-41-7);MeSH:(8778);PubMed;NORMAN:(NS00010587);COCONUT:(CNP0020932 CNP0114180);PubChem:(8778 4329331 16212949 57468502 71309009 102602045 112758521 129717800);CHEBI:(23872 45599);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-8876)	119827046
2	1	N/A	-42.037645114490694	C12H26O4S	[M - H]-	UFVHXTNXPVSNOB	InChI=1S/C12H26O4S/c1-3-5-7-8-9-10-12-16-17(13,14)15-11-6-4-2/h3-12H2,1-2H3	butyl octyl sulfate	CCCCCCCCOS(=O)(=O)OCCCC	4.4000001	21961104	PubChem:(21961104)	2
3	1	N/A	-43.16063838508186	C12H26O4S	[M - H]-	BHTFNRJIGPZBNH	InChI=1S/C12H26O4S/c1-3-5-6-7-8-9-10-11-12(4-2)16-17(13,14)15/h12H,3-11H2,1-2H3,(H,13,14,15)	null	CCCCCCCCCC(CC)OS(=O)(=O)O	4.5999999	88641495	PubChem:(88641495)	2
4	1	N/A	-46.78067451121279	C12H26O4S	[M - H]-	FRUMFBIFVHBSOL	InChI=1S/C12H26O4S/c1-3-5-6-7-8-9-11-12(10-4-2)16-17(13,14)15/h12H,3-11H2,1-2H3,(H,13,14,15)	null	CCCCCCCCC(CCC)OS(=O)(=O)O	4.4000001	88309835	PubChem:(88309835)	2
5	1	N/A	-49.39525787041291	C12H26O4S	[M - H]-	RUZLWTYENOCUSL	InChI=1S/C12H26O4S/c1-3-4-5-6-7-8-9-10-11-12-16-17(13,14)15-2/h3-12H2,1-2H3	null	CCCCCCCCCCCOS(=O)(=O)OC	4.69999981	87469688	PubChem:(87469688)	2
6	1	N/A	-52.690164094005375	C12H26O4S	[M - H]-	JGBPUNLTWIBZQO	InChI=1S/C12H26O4S/c1-3-4-5-6-7-8-9-10-11-12(2)16-17(13,14)15/h12H,3-11H2,1-2H3,(H,13,14,15)	null	CCCCCCCCCCC(C)OS(=O)(=O)O	4.5999999	53953530;101191211;101191212;123817642;129689880	PubChem:(53953530 101191211 101191212 123817642 129689880)	2
7	1	N/A	-52.88445200589081	C12H26O4S	[M - H]-	RCXFIAVTDNGZHV	InChI=1S/C12H26O4S/c1-3-4-5-6-7-8-9-12(2)10-11-16-17(13,14)15/h12H,3-11H2,1-2H3,(H,13,14,15)	3-methylundecyl hydrogen sulfate	CCCCCCCCC(C)CCOS(=O)(=O)O	4.5999999	18761190	PubChem:(18761190)	2
8	1	N/A	-59.20168526505699	C12H26O4S	[M - H]-	WMEXNIDVWZXAMZ	InChI=1S/C12H26O4S/c1-3-4-5-6-9-12(2)10-7-8-11-16-17(13,14)15/h12H,3-11H2,1-2H3,(H,13,14,15)	null	CCCCCCC(C)CCCCOS(=O)(=O)O	4.5	54438180	PubChem:(54438180)	2
9	1	N/A	-59.355960659802356	C12H26O4S	[M - H]-	YKHVGHMFFXYUJO	InChI=1S/C12H26O4S/c1-4-5-6-7-9-12(2,3)10-8-11-16-17(13,14)15/h4-11H2,1-3H3,(H,13,14,15)	null	CCCCCCC(C)(C)CCCOS(=O)(=O)O	4.30000019	134206518	PubChem:(134206518)	2
10	1	N/A	-60.78395540555133	C12H26O4S	[M - H]-	UXRYKUHMNVLUFB	InChI=1S/C12H26O4S/c1-3-5-7-8-9-11-12(10-6-4-2)16-17(13,14)15/h12H,3-11H2,1-2H3,(H,13,14,15)	null	CCCCCCCC(CCCC)OS(=O)(=O)O	4.4000001	56982486	PubChem:(56982486)	2
