rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C10H14O5	[M - H]-	C10H14O5	204.90989412324217	201.88583312610544	3.0240609971367394	51	0.9537264926812312	2.2541247474502013	2.896442313369727	1.46850131918964	
1	C10H16O6	[M - H2O - H]-	C10H14O5	204.90989412324217	201.88583312610544	3.0240609971367394	52	0.9537264926812312	2.2541247474502013	2.896442313369727	-84524.55335855544	
2	C8H14N3O5	[M - H2O - H]-	C8H12N3O4	134.29495996059737	133.4560228821435	0.8389370784538923	44	0.6451655306129157	2.2472774176412056	3.00626794951882	-84518.25196050799	
2	C8H12N3O4	[M - H]-	C8H12N3O4	134.29495996059737	133.4560228821435	0.8389370784538923	43	0.6451655306129157	2.2472774176412056	3.00626794951882	7.7698993667697795	
3	C7H17ClNO4	[M - H]-	C7H17ClNO4	132.65664489544903	132.65664489544903	0.0	44	0.8697824692002885	-0.6847018370542481	1.579277530552886	-0.8177878354982442	
3	C7H19ClNO5	[M - H2O - H]-	C7H17ClNO4	132.65664489544903	132.65664489544903	0.0	45	0.8697824692002885	-0.6847018370542481	1.579277530552886	-84526.83964770997	
4	C6H17NO5P	[M - H]-	C6H17NO5P	114.67622344446332	114.67622344446332	0.0	40	0.7640023453269016	0.3914593422504122	1.4609424120112817	0.010222074200389356	
4	C6H19NO6P	[M - H2O - H]-	C6H17NO5P	114.67622344446332	114.67622344446332	0.0	41	0.7640023453269016	0.3914593422504122	1.4609424120112817	-84526.0116378003	
5	C5H15ClN4O3	[M - H]-	C5H15ClN4O3	46.572835736430136	46.572835736430136	0.0	26	0.3787201364302256	-2.168697292709964	2.5339343672302452	5.483610212081896	
5	C5H17ClN4O4	[M - H2O - H]-	C5H15ClN4O3	46.572835736430136	46.572835736430136	0.0	27	0.3787201364302256	-2.168697292709964	2.5339343672302452	-84520.53824966241	
6	C3H16N6O4S	[M - H2O - H]-	C3H14N6O3S	42.17712417858217	42.17712417858217	0.0	23	0.5299349154488897	-2.1826891267555846	2.361842023214613	-84527.77172320799	
6	C3H14N6O3S	[M - H]-	C3H14N6O3S	42.17712417858217	42.17712417858217	0.0	22	0.5299349154488897	-2.1826891267555846	2.361842023214613	-1.749863333496394	
7	C11H12N4O2	[M - H2O - H]-	C11H10N4O	32.412437988832664	29.65677317424087	2.755664814591797	18	0.2846943205383874	0.9742613346751197	3.1037297231925813	-84530.82992052956	
7	C11H10N4O	[M - H]-	C11H10N4O	32.412437988832664	29.65677317424087	2.755664814591797	17	0.2846943205383874	0.9742613346751197	3.1037297231925813	-4.808060654935581	
8	C5H18N3O5S	[M - H2O - H]-	C5H16N3O4S	30.32685938173117	30.32685938173117	0.0	19	0.16447037295194675	-4.008898031187943	4.008898031187943	-84534.07312125557	
8	C5H16N3O4S	[M - H]-	C5H16N3O4S	30.32685938173117	30.32685938173117	0.0	18	0.16447037295194675	-4.008898031187943	4.008898031187943	-8.051261380809759	
9	C7H13N5OP	[M - H]-	C7H13N5OP	27.406343099086293	26.403791733814085	1.0025513652722071	17	0.27137127251280324	0.7214715312937183	3.1037297231925813	-6.266339899791444	
9	C7H15N5O2P	[M - H2O - H]-	C7H13N5OP	27.406343099086293	26.403791733814085	1.0025513652722071	18	0.27137127251280324	0.7214715312937183	3.1037297231925813	-84532.28819977456	
10	C4H17N4O5P	[M - H2O - H]-	C4H15N4O4P	26.788649303416378	26.788649303416378	0.0	25	0.35083565242808784	-0.8602389509375453	1.8142755422163608	-84519.71023975298	
10	C4H15N4O4P	[M - H]-	C4H15N4O4P	26.788649303416378	26.788649303416378	0.0	24	0.35083565242808784	-0.8602389509375453	1.8142755422163608	6.311620121780529	
