rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C13H16O8	[M - H]-	C13H16O8	70.64997803796112	68.48590196305196	2.164076074909163	20	0.9307391405885099	1.8130619954321645	3.052637800413545	-7.860973916924801	
2	C9H12N6O6	[M - H]-	C9H12N6O6	64.97361014870344	62.13784894116899	2.835761207534453	18	0.8085668690643001	2.059285557771706	3.052637800413545	1.1179410298159367	
3	C9H20N2O5S2	[M - H]-	C9H20N2O5S2	63.23646758328951	63.23646758328951	0.0	19	0.9064592090923244	2.3618984974019535	2.914033201027214	2.683983568619619	
4	C11H14N3O7	[M - H]-	C11H14N3O7	62.50043460846958	59.389380566306485	3.111054042163099	19	0.9064592090923244	1.8694513727228694	3.1912423997998762	-3.371516443364368	
5	C10H21O6PS	[M - H]-	C10H21O6PS	62.107479654104104	60.07819120670073	2.029288447403375	20	0.9307391405885099	2.1156749350624113	3.052637800413545	8.42742127397873	
6	C9H19NO8P	[M - H]-	C9H19NO8P	57.65869474071462	56.19101142686017	1.4676833138544483	19	0.9064592090923244	1.8694513727228694	3.1912423997998762	-8.899931082310403	
7	C10H23O4P3	[M - H]-	C10H23O4P3	54.95226085900805	52.3334104413531	2.61885041765495	18	0.8085668690643001	2.5054386988285215	3.279098940579086	4.170681432216913	
8	C8H16N2O10	[M - H]-	C8H16N2O10	50.39437833672568	48.855290564221775	1.5390877725039065	16	0.6409874669157714	2.781506050641152	3.4779986271174725	5.589703938370961	
9	C17H16O3S	[M - H]-	C17H16O3S	44.2189449474893	44.2189449474893	0.0	16	0.686443250817375	1.928247077340898	3.279098940579086	0.5051580576290027	
10	C8H13N8O3P	[M - H]-	C8H13N8O3P	40.56870266781209	38.87509270818007	1.6936099596320224	16	0.7242137630390783	0.7463818261954736	3.279098940579086	-8.88223651768512	
