rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C11H18O6	[M - H2O - H]-	C11H16O5	57.66564564641585	54.257807455856565	3.407838190559284	10	0.9230092137917545	1.4531721843884875	3.18186955742377	-79307.9386220498	
1	C11H16O5	[M - H]-	C11H16O5	57.66564564641585	54.257807455856565	3.407838190559284	9	0.9230092137917545	1.4531721843884875	3.18186955742377	1.3335521450663965	
2	C7H19NO5P	[M - H]-	C7H19NO5P	13.425955237934602	11.57122084131213	1.8547343966224716	5	0.24448537651848257	-0.38137387397109385	3.18186955742377	-0.03472549301483612	
2	C7H21NO6P	[M - H2O - H]-	C7H19NO5P	13.425955237934602	11.57122084131213	1.8547343966224716	6	0.24448537651848257	-0.38137387397109385	3.18186955742377	-79309.30689968802	
3	C8H21ClNO5	[M - H2O - H]-	C8H19ClNO4	13.34973679924582	13.34973679924582	0.0	6	0.24448537651848257	-1.450048460730232	3.18186955742377	-79310.08380674983	
3	C8H19ClNO4	[M - H]-	C8H19ClNO4	13.34973679924582	13.34973679924582	0.0	5	0.24448537651848257	-1.450048460730232	3.18186955742377	-0.8116325548434863	
4	C12H12N4O	[M - H]-	C12H12N4O	11.46597509430885	9.148923506731984	2.317051587576867	4	0.22109840133989153	-5.43694685773915	5.43694685773915	-4.555635006664505	
4	C12H14N4O2	[M - H2O - H]-	C12H12N4O	11.46597509430885	9.148923506731984	2.317051587576867	5	0.22109840133989153	-5.43694685773915	5.43694685773915	-79313.82780920154	
5	C9H14N3O4	[M - H]-	C9H14N3O4	6.318498144288343	4.359117840500316	1.9593803037880273	4	0.22109840133989153	-1.5043437274320737	6.654449684175443	7.246042545501465	
5	C9H16N3O5	[M - H2O - H]-	C9H14N3O4	6.318498144288343	4.359117840500316	1.9593803037880273	5	0.22109840133989153	-1.5043437274320737	6.654449684175443	-79302.0261316495	
6	C2H16N9O3S	[M - H2O - H]-	C2H14N9O2S	4.575948153335673	4.575948153335673	0.0	5	0.6237300982505612	9.25425566541018	9.25425566541018	-79305.04586631295	
6	C2H14N9O2S	[M - H]-	C2H14N9O2S	4.575948153335673	4.575948153335673	0.0	4	0.6237300982505612	9.25425566541018	9.25425566541018	4.226307881792503	
7	C4H16N6O3S	[M - H]-	C4H16N6O3S	4.056279397037953	4.056279397037953	0.0	4	0.23960748676612617	-5.968826160672894	5.968826160672894	-1.6861825183922559	
7	C4H18N6O4S	[M - H2O - H]-	C4H16N6O3S	4.056279397037953	4.056279397037953	0.0	5	0.23960748676612617	-5.968826160672894	5.968826160672894	-79310.9583567134	
8	C10H12N7O	[M - H2O - H]-	C10H10N7	1.015562650479064	-1.5008716172923875	2.5164342677714515	4	0.21536881655140935	13.259002170562455	13.259002170562455	-79307.91531880123	
8	C10H10N7	[M - H]-	C10H10N7	1.015562650479064	-1.5008716172923875	2.5164342677714515	3	0.21536881655140935	13.259002170562455	13.259002170562455	1.3568553936454084	
9	C6H17ClN4O3	[M - H]-	C6H17ClN4O3	0.8007485556248091	0.8007485556248091	0.0	2	0.20174984616513103	-2.4171596496197583	7.3903170318303655	5.100857845591582	
9	C6H19ClN4O4	[M - H2O - H]-	C6H17ClN4O3	0.8007485556248091	0.8007485556248091	0.0	3	0.20174984616513103	-2.4171596496197583	7.3903170318303655	-79304.17131634915	
10	C5H19N4O5P	[M - H2O - H]-	C5H17N4O4P	0.5691637665169842	0.5691637665169842	0.0	3	0.20174984616513103	-2.0287060690994845	7.778770612350639	-79303.39440928759	
10	C5H17N4O4P	[M - H]-	C5H17N4O4P	0.5691637665169842	0.5691637665169842	0.0	2	0.20174984616513103	-2.0287060690994845	7.778770612350639	5.877764907420232	
