rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.12397285449740104	-48.89251446299426	C11H18O6	[M - H2O - H]-	BJNUFRGUFSGRLS	InChI=1S/C11H18O6/c12-9(13)6-4-2-1-3-5-8(11(16)17)7-10(14)15/h8H,1-7H2,(H,12,13)(H,14,15)(H,16,17)	octane-1,2,8-tricarboxylic acid	C(CCCC(=O)O)CCC(CC(=O)O)C(=O)O	1.10000002	19836214	PubChem:(19836214)	2
2	1	N/A	-68.31060774156367	C11H18O6	[M - H2O - H]-	YCYFXKZLUOAUEL	InChI=1S/C11H18O6/c12-9(13)6-2-1-4-8(11(16)17)5-3-7-10(14)15/h8H,1-7H2,(H,12,13)(H,14,15)(H,16,17)	null	C(CCC(=O)O)CC(CCCC(=O)O)C(=O)O	0.699999988	85867629	PubChem:(85867629)	2
3	1	N/A	-71.60137027730289	C11H18O6	[M - H2O - H]-	BFDRCRRZQFSXKL	InChI=1S/C11H18O6/c1-11(5-2-8(12)13,6-3-9(14)15)7-4-10(16)17/h2-7H2,1H3,(H,12,13)(H,14,15)(H,16,17)	null	CC(CCC(=O)O)(CCC(=O)O)CCC(=O)O	0.400000006	89682290	PubChem:(89682290)	2
4	1	N/A	-76.01371777143756	C11H18O6	[M - H2O - H]-	BHCRNSWKIUVZKZ	InChI=1S/C11H18O6/c1-2-5-11(10(16)17,6-3-8(12)13)7-4-9(14)15/h2-7H2,1H3,(H,12,13)(H,14,15)(H,16,17)	null	CCCC(CCC(=O)O)(CCC(=O)O)C(=O)O	0.699999988	91234201	PubChem:(91234201)	2
5	1	N/A	-76.91099160553684	C11H18O6	[M - H2O - H]-	RVKAYWNDSUEMLB	InChI=1S/C11H18O6/c12-9(13)7-5-3-1-2-4-6-8(10(14)15)11(16)17/h8H,1-7H2,(H,12,13)(H,14,15)(H,16,17)	1,1,8-Octanetricarboxylic acid	C(CCCC(C(=O)O)C(=O)O)CCCC(=O)O	1.89999998	23035626	PubChem:(23035626)	2
6	1	N/A	-80.17838301994871	C11H18O6	[M - H2O - H]-	JZDMLSRWJAUVAE	InChI=1S/C11H18O6/c1-3-7(4-8(12)13)5-11(2,10(16)17)6-9(14)15/h7H,3-6H2,1-2H3,(H,12,13)(H,14,15)(H,16,17)	null	CCC(CC(=O)O)CC(C)(CC(=O)O)C(=O)O	0.800000012	122674402	PubChem:(122674402)	2
7	1	N/A	-81.85575960741723	C11H18O6	[M - H2O - H]-	PHECHQXCLGCLGK	InChI=1S/C11H18O6/c1-2-17-11(16)7-8(3-5-9(12)13)4-6-10(14)15/h8H,2-7H2,1H3,(H,12,13)(H,14,15)	null	CCOC(=O)CC(CCC(=O)O)CCC(=O)O	0.400000006	121219420	PubChem:(121219420)	2
8	1	N/A	-84.1213882138831	C11H18O6	[M - H2O - H]-	XZGPVUPXVOTJQU	InChI=1S/C11H18O6/c1-2-7(4-6-9(12)13)3-5-8(10(14)15)11(16)17/h7-8H,2-6H2,1H3,(H,12,13)(H,14,15)(H,16,17)	null	CCC(CCC(C(=O)O)C(=O)O)CCC(=O)O	1.60000002	87579891	PubChem:(87579891)	2
9	1	N/A	-87.45947822839933	C11H18O6	[M - H2O - H]-	LUXIGTFOBAHXCS	InChI=1S/C11H18O6/c1-3-16-10(14)6-8(5-9(12)13)7-11(15)17-4-2/h8H,3-7H2,1-2H3,(H,12,13)	null	CCOC(=O)CC(CC(=O)O)CC(=O)OCC	0.400000006	73054947	PubChem:(73054947)	2
10	1	N/A	-87.75486391062952	C11H18O6	[M - H2O - H]-	ZILVGKDKYXZCMQ	InChI=1S/C11H18O6/c1-4-10(2,8(14)15)6-11(3,9(16)17)5-7(12)13/h4-6H2,1-3H3,(H,12,13)(H,14,15)(H,16,17)	null	CCC(C)(CC(C)(CC(=O)O)C(=O)O)C(=O)O	0.800000012	122674403	PubChem:(122674403)	2
