rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C11H12N2O6	[M - H]-	C11H12N2O6	20.526589357082464	20.526589357082464	0.0	4	0.5718406449874336	2.8045731113023127	2.8045731113023127	7.11569867908879	
2	C9H17O7P	[M - H]-	C9H17O7P	17.996300787244916	17.996300787244916	0.0	4	0.5718406449874336	2.8045731113023127	2.8045731113023127	0.9246395719426599	
3	C12H16N2OS2	[M - H]-	C12H16N2OS2	15.737200003586874	15.737200003586874	0.0	4	0.5718406449874336	2.8045731113023127	3.9186922034623866	3.861694098275756	
4	C16H12O4	[M - H]-	C16H12O4	13.978327850854786	13.978327850854786	0.0	3	0.30940478351014394	4.316561624619105	4.316561624619105	-7.947198566269837	
5	C10H21O2PS2	[M - H]-	C10H21O2PS2	12.892590175631879	12.892590175631879	0.0	4	0.5718406449874336	2.8045731113023127	3.9186922034623866	-2.3293650088703743	
6	C10H13N4O3P	[M - H]-	C10H13N4O3P	10.491335307530145	10.491335307530145	0.0	3	0.30940478351014394	4.316561624619105	4.316561624619105	-4.083115867944958	
7	C8H16N2O6S	[M - H]-	C8H16N2O6S	10.283362195437059	10.283362195437059	0.0	3	0.30940478351014394	4.316561624619105	4.316561624619105	-5.507215604764585	
8	C9H20N2OS3	[M - H]-	C9H20N2OS3	9.33239308330741	9.33239308330741	0.0	3	0.30940478351014394	4.316561624619105	4.316561624619105	-8.761220185577619	
9	C7H15N3O6P	[M - H]-	C7H15N3O6P	8.767599212956142	8.767599212956142	0.0	4	0.5718406449874336	2.8045731113023127	2.8045731113023127	5.952210474784587	
10	C12H8N6O2	[M - H]-	C12H8N6O2	4.213088146483992	4.213088146483992	0.0	2	0.14782520224601695	2.8045731113023127	2.8045731113023127	2.107943239414018	
