rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	N/A	-65.74004922947165	C9H14O2	[M - H]-	RGFPBEUUJQTOMG	InChI=1S/C9H14O2/c1-2-3-4-5-6-7-8-9(10)11/h2-3,7-8H,4-6H2,1H3,(H,10,11)	null	CC=CCCCC=CC(=O)O	2.4000001	12138624	PubChem:(12138624)	2
2	1	N/A	-70.00975781338302	C9H14O2	[M - H]-	IVIADELUYAQBTL	InChI=1S/C9H14O2/c1-2-3-4-5-6-7-8-9(10)11/h2,7-8H,1,3-6H2,(H,10,11)	null	C=CCCCCC=CC(=O)O	2.70000005	10749398;15356129;53937302	PubChem:(10749398 15356129 53937302)	2
3	1	N/A	-73.56878079823491	C9H14O2	[M - H]-	YAWXLPDXHPHGPX	InChI=1S/C9H14O2/c1-2-3-4-5-6-7-8-9(10)11/h5-8H,2-4H2,1H3,(H,10,11)	Nonadienoic acid	CCCCC=CC=CC(=O)O	2.79999995	5312592;5320190;20563778;54498674;86738064;86738065	COCONUT:(CNP0044823 CNP0140423);Natural Products:(UNPD50348);PubChem:(5312592 5320190 20563778 54498674 86738064 86738065);SuperNatural:(SN00160535 SN00392628);YMDB Mine;ZINC bio:(ZINC33833071)	34362925058
4	1	N/A	-75.91222159866363	C9H14O2	[M - H]-	GIMQQWKASGCRDK	InChI=1S/C9H14O2/c1-2-3-4-5-6-7-8-9(10)11/h2-3,6-8H2,1H3,(H,10,11)	5-Nonynoic acid	CCCC#CCCCC(=O)O	2.0999999	556171	PubChem:(556171)	2
5	1	N/A	-77.12398010775219	C9H14O2	[M - H]-	LWMGSJYVDCEMDH	InChI=1S/C9H14O2/c1-2-3-4-5-6-7-8-9(10)11/h2-4,7-8H2,1H3,(H,10,11)	ACMC-20lcmm	CCCCC#CCCC(=O)O	2.29999995	5312639	PubChem:(5312639)	2
6	1	N/A	-80.12668709015225	C9H14O2	[M - H]-	ZGMVHFLYJANFQJ	InChI=1S/C9H14O2/c1-2-3-4-5-6-7-8-9(10)11/h2-5,8H2,1H3,(H,10,11)	3-Nonynoic acid	CCCCCC#CCC(=O)O	2.5999999	534236	PubChem:(534236)	2
7	1	N/A	-81.62877436314864	C9H14O2	[M - H]-	FZHNXJNEFFEKMW	InChI=1S/C9H14O2/c1-3-4-5-6-7-8(2)9(10)11/h3,7H,1,4-6H2,2H3,(H,10,11)	2,7-Octadienoic acid, 2-methyl-, (2E)-	CC(=CCCCC=C)C(=O)O	2.5	71423928;88668935	PubChem:(71423928 88668935)	2
8	1	N/A	-83.06251919610196	C9H14O2	[M - H]-	XHWZIVIBBICWQB	InChI=1S/C9H14O2/c1-2-3-4-5-6-7-8-9(10)11/h4-8H2,1H3,(H,10,11)	7-Nonynoic acid	CC#CCCCCCC(=O)O	2.29999995	549239	PubChem:(549239)	2
9	1	N/A	-83.62692245374217	C9H14O2	[M - H]-	VZWNYVYPLLHODU	InChI=1S/C9H14O2/c1-2-3-4-5-6-7-8-9(10)11/h2-4H,1,5-8H2,(H,10,11)	null	C=CC=CCCCCC(=O)O	2.4000001	12534155;85440881	PubChem:(12534155 85440881)	2
10	1	N/A	-85.39634012789139	C9H14O2	[M - H]-	RNOKVVTYKNVSGL	InChI=1S/C9H14O2/c1-3-4-5-8(2)6-7-9(10)11/h3,6H,1,4-5,7H2,2H3,(H,10,11)	null	CC(=CCC(=O)O)CCC=C	2.4000001	14197246	PubChem:(14197246)	2
