rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09001957660668887	-77.30746849574754	C12H18O5	[M - H]-	LLIALYZUJZMUKA	InChI=1S/C12H18O5/c1-2-3-4-5-9(13)6-10(14)7-11(15)8-12(16)17/h2-8H2,1H3,(H,16,17)	Dodecanoic acid, 3,5,7-trioxo-	CCCCCC(=O)CC(=O)CC(=O)CC(=O)O	1.29999995	71404987	PubChem:(71404987);KEGG Mine	8589934594
2	1	N/A	-81.98330674944681	C12H18O5	[M - H]-	SSOQUKXWSDTYEH	InChI=1S/C12H18O5/c1-3-9(13)5-7-11(15)17-12(16)8-6-10(14)4-2/h3-8H2,1-2H3	null	CCC(=O)CCC(=O)OC(=O)CCC(=O)CC	0.0	57088956	PubChem:(57088956)	2
3	1	N/A	-84.22268154934844	C12H18O5	[M - H]-	YMGGGIHLLWEVQF	InChI=1S/C12H18O5/c1-17-12(16)9-4-2-8(3-5-9)10(13)6-7-11(14)15/h8-9H,2-7H2,1H3,(H,14,15)	null	COC(=O)C1CCC(CC1)C(=O)CCC(=O)O	0.400000006	118931482	PubChem:(118931482)	2
4	1	N/A	-92.39352212987116	C12H18O5	[M - H]-	LAVNOBNRYYBPSS	InChI=1S/C12H18O5/c1-3-16-11(14)8-5-6-9(10(13)7-8)12(15)17-4-2/h8-9H,3-7H2,1-2H3	null	CCOC(=O)C1CCC(C(=O)C1)C(=O)OCC	1.10000002	12564749	PubChem:(12564749)	2
5	1	N/A	-94.7912880461356	C12H18O5	[M - H]-	KZXQUCAPVICZKF	InChI=1S/C12H18O5/c1-3-5-9(13)7-11(15)17-12(16)8-10(14)6-4-2/h3-8H2,1-2H3	null	CCCC(=O)CC(=O)OC(=O)CC(=O)CCC	1.29999995	87627070	PubChem:(87627070)	2
6	1	N/A	-95.33710722252987	C12H18O5	[M - H]-	KZEFQXKMNZGRLG	InChI=1S/C12H18O5/c1-16-11(14)7-10(13)8-3-5-9(6-4-8)12(15)17-2/h8-9H,3-7H2,1-2H3	null	COC(=O)CC(=O)C1CCC(CC1)C(=O)OC	1.0	137371754	PubChem:(137371754)	2
7	1	N/A	-97.92297310700019	C12H18O5	[M - H]-	XYANXBDIGXZDIO	InChI=1S/C12H18O5/c1-3-17-11(14)7-10(13)8-4-5-9(6-8)12(15)16-2/h8-9H,3-7H2,1-2H3	null	CCOC(=O)CC(=O)C1CCC(C1)C(=O)OC	1.0	68073144	PubChem:(68073144)	2
8	1	N/A	-98.46850148569905	C12H18O5	[M - H]-	TXIBVGVWHJZYPS	InChI=1S/C12H18O5/c1-3-16-11(14)7-8-5-9(10(13)6-8)12(15)17-4-2/h8-9H,3-7H2,1-2H3	null	CCOC(=O)CC1CC(C(=O)C1)C(=O)OCC	1.0	129143810	PubChem:(129143810)	2
9	1	N/A	-99.5611050018625	C12H18O5	[M - H]-	QYNYYEIWESKXFX	InChI=1S/C12H18O5/c1-3-8-5-6-12(10(8)14,11(15)16)7-9(13)17-4-2/h8H,3-7H2,1-2H3,(H,15,16)	null	CCC1CCC(C1=O)(CC(=O)OCC)C(=O)O	1.70000005	121375255	PubChem:(121375255)	2
10	1	N/A	-99.61449625009469	C12H18O5	[M - H]-	NGGWQSPUCRBKNO	InChI=1S/C12H18O5/c1-3-16-11(14)9-6-5-8(13)7-10(9)12(15)17-4-2/h9-10H,3-7H2,1-2H3	1,2-Cyclohexanedicarboxylic acid, 4-oxo-, diethyl ester	CCOC(=O)C1CCC(=O)CC1C(=O)OCC	0.5	14062941;14062942	PubChem:(14062941 14062942)	2
11	1	N/A	-100.26734844784193	C12H18O5	[M - H]-	VNBPUTCYQIGOAH	InChI=1S/C12H18O5/c13-10(14)6-4-8-2-1-3-9(12(8)17)5-7-11(15)16/h8-9H,1-7H2,(H,13,14)(H,15,16)	Oprea1_439375	C1CC(C(=O)C(C1)CCC(=O)O)CCC(=O)O	0.699999988	2728204;7195729;7195730;7195731;7195732;7195733;7195734	PubChem:(2728204 7195729 7195730 7195731 7195732 7195733 7195734)	2
12	1	N/A	-100.92489402903743	C12H18O5	[M - H]-	LGYXNPRNQFIVHZ	InChI=1S/C12H18O5/c1-3-16-10(13)7-8-5-6-9(11(8)14)12(15)17-4-2/h8-9H,3-7H2,1-2H3	null	CCOC(=O)CC1CCC(C1=O)C(=O)OCC	1.10000002	12968005	PubChem:(12968005)	2
13	1	N/A	-101.28653538928421	C12H18O5	[M - H]-	FVUCKYOUHGWCHH	InChI=1S/C12H18O5/c1-16-11(14)6-8-3-9(5-10(13)4-8)7-12(15)17-2/h8-9H,3-7H2,1-2H3	methyl 2-[3-(2-methoxy-2-oxoethyl)-5-oxocyclohexyl]acetate	COC(=O)CC1CC(CC(=O)C1)CC(=O)OC	0.400000006	602729	PubChem:(602729)	2
14	1	N/A	-101.53324173994247	C12H18O5	[M - H]-	MOLXLVSXYVIBIF	InChI=1S/C12H18O5/c1-3-16-11(14)10(12(15)17-4-2)9(13)7-8-5-6-8/h8,10H,3-7H2,1-2H3	null	CCOC(=O)C(C(=O)CC1CC1)C(=O)OCC	1.89999998	80484659	PubChem:(80484659)	2
15	1	N/A	-102.81569896215933	C12H18O5	[M - H]-	JJECBKSUNXLESC	InChI=1S/C12H18O5/c13-9-3-1-2-6-12(9,7-4-10(14)15)8-5-11(16)17/h1-8H2,(H,14,15)(H,16,17)	Oprea1_058023	C1CCC(C(=O)C1)(CCC(=O)O)CCC(=O)O	0.5	782036;7409538	COCONUT:(CNP0036716);PubChem:(782036 7409538);SuperNatural:(SN00131402);PubMed;ZINC bio:(ZINC04902890)	3153986
16	1	N/A	-102.96803100661883	C12H18O5	[M - H]-	ULKKUUGPGDFRRV	InChI=1S/C12H18O5/c1-9(13)7-11(15)3-5-17-6-4-12(16)8-10(2)14/h3-8H2,1-2H3	null	CC(=O)CC(=O)CCOCCC(=O)CC(=O)C	-0.899999976	57187756	PubChem:(57187756)	2
17	1	N/A	-103.96166900076337	C12H18O5	[M - H]-	FPFZTIKKZYISMC	InChI=1S/C12H18O5/c1-3-16-11(14)8-5-6-10(13)9(7-8)12(15)17-4-2/h8-9H,3-7H2,1-2H3	null	CCOC(=O)C1CCC(=O)C(C1)C(=O)OCC	1.10000002	12237957	PubChem:(12237957)	2
18	1	N/A	-104.22734634298428	C12H18O5	[M - H]-	OKAITQQZDJZPJK	InChI=1S/C12H18O5/c1-17-11(16)12(7-3-2-4-8-12)9(13)5-6-10(14)15/h2-8H2,1H3,(H,14,15)	null	COC(=O)C1(CCCCC1)C(=O)CCC(=O)O	1.39999998	134811509	PubChem:(134811509)	2
19	1	N/A	-104.24818959301248	C12H18O5	[M - H]-	WFFNBDLXWJGXCK	InChI=1S/C12H18O5/c1-3-16-10(14)12(11(15)17-4-2)8-6-5-7-9(12)13/h3-8H2,1-2H3	diethyl 2-oxocyclohexane-1,1-dicarboxylate	CCOC(=O)C1(CCCCC1=O)C(=O)OCC	1.70000005	224023	PubChem:(224023)	2
20	1	N/A	-105.12339670452444	C12H18O5	[M - H]-	WFONHNWPZAWQJD	InChI=1S/C12H18O5/c1-9(13)5-6-11(15)8-7-10(14)3-2-4-12(16)17/h2-8H2,1H3,(H,16,17)	5,8,11-Trioxododecanoic acid	CC(=O)CCC(=O)CCC(=O)CCCC(=O)O	-1.10000002	70790026	PubChem:(70790026);PubMed	66
21	1	N/A	-105.6079260690436	C12H18O5	[M - H]-	MAEJUOVIKGYTSR	InChI=1S/C12H18O5/c1-3-16-11(14)8-5-9(7-10(13)6-8)12(15)17-4-2/h8-9H,3-7H2,1-2H3	null	CCOC(=O)C1CC(CC(=O)C1)C(=O)OCC	0.5	117273180	PubChem:(117273180)	2
