rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C17H21N3O2	[M - H]-	C17H21N3O2	1.3025439012902644	1.3025439012902644	0.0	2	0.02113457684599969	1.784941878221942	1.784941878221942	1.2729560348131521	
2	C11H27N2O5S	[M - H]-	C11H27N2O5S	1.054035597442597	1.054035597442597	0.0	3	0.029381840604285493	-1.4886553624909427	1.4886553624909427	-1.0447933563092835	
3	C15H26NO3P	[M - H]-	C15H26NO3P	-1.007831192325228	-1.007831192325228	0.0	1	0.0	-4.242302133657092	4.242302133657092	-4.2724877536873525	
4	C19H23O3	[M - H]-	C19H23O3	-1.0466645855826018	-1.0466645855826018	0.0	2	0.02113457684599969	-4.114988404194646	4.114988404194646	-3.2303302932516313	
5	C12H28O6P	[M - H]-	C12H28O6P	-1.0635131520722387	-1.0635131520722387	0.0	1	0.0	4.7465211820311275	4.7465211820311275	4.716335833332921	
6	C9H25N5O4S	[M - H]-	C9H25N5O4S	-1.1420002108944796	-1.1420002108944796	0.0	1	0.0	3.488678358231661	3.488678358231661	3.4584929715648505	
7	C10H26N3O5P	[M - H]-	C10H26N3O5P	-1.6451432146027831	-1.6451432146027831	0.0	1	0.0	9.249807373971352	9.249807373971352	9.219622161207054	
8	C10H21N9S	[M - H]-	C10H21N9S	-1.7398350240474436	-1.7398350240474436	0.0	2	0.02113457684599969	-1.2283778533033003	1.2283778533033003	-1.0270442871999894	
9	C6H21N9O5	[M - H]-	C6H21N9O5	-2.9570332453518886	-2.9570332453518886	0.0	1	0.0	-9.38876064326307	9.38876064326307	-9.418946418641713	
10	C11H22N7OP	[M - H]-	C11H22N7OP	-4.061239060299738	-4.061239060299738	0.0	1	0.0	4.764270250604657	4.764270250604657	4.7340849024422145	
