rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C17H26O7	[M - H]-	C17H26O7	29.586604789254736	26.052006887846776	3.534597901407961	8	0.9480362869971595	1.7751736722145082	2.635311570134184	0.3320432097415191	
2	C11H27N4O6P	[M - H]-	C11H27N4O6P	19.448079653167998	17.412865634361065	2.0352140188069328	8	0.9480362869971595	3.0402781871521625	3.2534662781033714	3.3568876019798726	
3	C13H22N6O5	[M - H]-	C13H22N6O5	17.964958231506806	16.23821913595129	1.726739095555517	7	0.9205681297535052	2.965685341556532	3.114871032747793	8.203313490077282	
4	C10H26N6O5S	[M - H]-	C10H26N6O5S	17.77789816207811	15.361146058005646	2.4167521040724633	8	0.9480362869971595	1.7751736722145082	2.635311570134184	-1.6780359701120022	
5	C13H29NO7P	[M - H]-	C13H29NO7P	17.156409160221354	13.772648520883049	3.3837606393383064	8	0.9480362869971595	1.7751736722145082	2.635311570134184	-0.5787475381880087	
6	C12H27ClN4O5	[M - H]-	C12H27ClN4O5	16.29376890426823	16.29376890426823	0.0	8	0.9480362869971595	2.9203002747903533	3.0402781871521625	2.8397412683549716	
7	C18H22N4O3	[M - H]-	C18H22N4O3	13.915027689146552	12.160411566878059	1.754616122268493	7	0.8191404746632458	-2.9504154141620353	3.5529060126344683	-3.588080178396117	
8	C14H29ClNO6	[M - H]-	C14H29ClNO6	13.765255066502586	13.765255066502586	0.0	8	0.9480362869971595	1.7751736722145082	2.635311570134184	-1.0958938718129094	
9	C15H24N3O6	[M - H]-	C15H24N3O6	13.457913126764467	10.566908343823656	2.891004782940811	7	0.9205681297535052	2.965685341556532	3.114871032747793	4.2676783499094	
10	C14H30O7S	[M - H]-	C14H30O7S	12.737985936436932	10.764735355693876	1.973250580743055	7	0.9205681297535052	2.3049377987118365	3.114871032747793	-9.549306250447763	
