rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C12H26O4S	[M - H]-	C12H26O4S	1.939632522590308	1.939632522590308	0.0	2	0.7454733903037483	0.9670779838620611	0.9670779838620611	0.7774526114496152	
2	C16H18N4	[M - H]-	C16H18N4	0.08617171648948063	0.08617171648948063	0.0	1	0.0	8.398612382122362	8.398612382122362	8.447641171296901	
3	C13H22N4S	[M - H]-	C13H22N4S	-1.015802845844386	-1.015802845844386	0.0	1	0.0	-4.315519976780833	4.315519976780833	-4.2664905642425435	
4	C5H18N10O3	[M - H]-	C5H18N10O3	-2.2707252810087066	-2.2707252810087066	0.0	1	0.0	-3.6243288952026127	3.6243288952026127	-3.5752995165528696	
5	C14H23N2OP	[M - H]-	C14H23N2OP	-3.7929847399749903	-3.7929847399749903	0.0	1	0.0	2.16281428013872	2.16281428013872	2.2118433750494573	
6	C18H20NO	[M - H]-	C18H20NO	-3.9079269747838277	-3.9079269747838277	0.0	1	0.0	3.3347103017392588	3.3347103017392588	3.3837393391928705	
7	C12H28O2P2	[M - H]-	C12H28O2P2	-3.9852762925365663	-3.9852762925365663	0.0	1	0.0	-4.0729838216305385	4.0729838216305385	-4.023954420983603	
8	C7H20N7O4	[M - H]-	C7H20N7O4	-5.674373454983544	-5.674373454983544	0.0	1	0.0	-8.688230975585716	8.688230975585716	-8.6392013486569	
9	C10H24N3O3S	[M - H]-	C10H24N3O3S	-5.790092661841929	-5.790092661841929	0.0	1	0.0	5.792325526380561	5.792325526380561	5.841354443339262	
10	C15H24NOS	[M - H]-	C15H24NOS	-6.269373530167393	-6.269373530167393	0.0	1	0.0	-9.37942205737832	9.37942205737832	-9.330392396560958	
