rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08740201697660618	-119.83338989972056	C19H32O8	[M - H2O - H]-	WWRCVJUAYACIEV	InChI=1S/C19H32O8/c1-3-9-16(22)26-13-19(18(24)25,14-27-17(23)10-4-2)12-8-6-5-7-11-15(20)21/h3-14H2,1-2H3,(H,20,21)(H,24,25)	null	CCCC(=O)OCC(CCCCCCC(=O)O)(COC(=O)CCC)C(=O)O	2.9000001	87662500	PubChem:(87662500)	2
2	1	N/A	-120.53178088523474	C19H32O8	[M - H2O - H]-	ODQZRLATNFVCFK	InChI=1S/C19H32O8/c1-3-16(22)26-13-19(18(24)25,14-27-17(23)4-2)12-10-8-6-5-7-9-11-15(20)21/h3-14H2,1-2H3,(H,20,21)(H,24,25)	null	CCC(=O)OCC(CCCCCCCCC(=O)O)(COC(=O)CC)C(=O)O	3.20000005	87662330	PubChem:(87662330)	2
3	1	N/A	-130.7560024650785	C19H32O8	[M - H2O - H]-	VELMUEWEUODGTK	InChI=1S/C19H32O8/c20-16(21)10-4-6-12-18(24)26-14-8-2-1-3-9-15-27-19(25)13-7-5-11-17(22)23/h1-15H2,(H,20,21)(H,22,23)	null	C(CCCOC(=O)CCCCC(=O)O)CCCOC(=O)CCCCC(=O)O	2.29999995	87251523	PubChem:(87251523)	2
4	1	N/A	-131.02888931535892	C19H32O8	[M - H2O - H]-	SBOVJCXOAAOJPQ	InChI=1S/C19H32O8/c1-17(2,3)15(24)26-11-19(14(22)23,10-8-7-9-13(20)21)12-27-16(25)18(4,5)6/h7-12H2,1-6H3,(H,20,21)(H,22,23)	null	CC(C)(C)C(=O)OCC(CCCCC(=O)O)(COC(=O)C(C)(C)C)C(=O)O	2.9000001	87661692	PubChem:(87661692)	2
5	1	N/A	-132.13865447623417	C19H32O8	[M - H2O - H]-	ZPZUDQRWUTZABQ	InChI=1S/C19H32O8/c1-5-16(22)26-13(3)19(18(24)25,14(4)27-17(23)6-2)12-10-8-7-9-11-15(20)21/h13-14H,5-12H2,1-4H3,(H,20,21)(H,24,25)	null	CCC(=O)OC(C)C(CCCCCCC(=O)O)(C(C)OC(=O)CC)C(=O)O	3.0	87662509	PubChem:(87662509)	2
6	1	N/A	-133.095316980946	C19H32O8	[M - H2O - H]-	JKCQGJNVRWLMON	InChI=1S/C19H32O8/c1-5-17(22)25-13(3)15(11-9-7-8-10-12-16(20)21)19(24)27-14(4)26-18(23)6-2/h13-15H,5-12H2,1-4H3,(H,20,21)	null	CCC(=O)OC(C)C(CCCCCCC(=O)O)C(=O)OC(C)OC(=O)CC	3.5999999	87662511	PubChem:(87662511)	2
7	1	N/A	-141.06241709096707	C19H32O8	[M - H2O - H]-	NHIZGGCQSRFBGU	InChI=1S/C19H32O8/c1-15(27-19(25)13-7-5-11-17(22)23)9-3-2-8-14-26-18(24)12-6-4-10-16(20)21/h15H,2-14H2,1H3,(H,20,21)(H,22,23)	null	CC(CCCCCOC(=O)CCCCC(=O)O)OC(=O)CCCCC(=O)O	2.20000005	91470782	PubChem:(91470782)	2
8	1	N/A	-142.36108151156563	C19H32O8	[M - H2O - H]-	SOCXCIMKMPMJLP	InChI=1S/C19H32O8/c1-13(25-14(2)20)17(19(24)27-16(4)26-15(3)21)11-9-7-5-6-8-10-12-18(22)23/h13,16-17H,5-12H2,1-4H3,(H,22,23)	null	CC(C(CCCCCCCCC(=O)O)C(=O)OC(C)OC(=O)C)OC(=O)C	3.70000005	87661467	PubChem:(87661467)	2
9	1	N/A	-142.42600278378765	C19H32O8	[M - H2O - H]-	RLDQRQOZSAPJLM	InChI=1S/C19H32O8/c1-2-8-15(27-19(25)13-6-4-11-17(22)23)9-7-14-26-18(24)12-5-3-10-16(20)21/h15H,2-14H2,1H3,(H,20,21)(H,22,23)	null	CCCC(CCCOC(=O)CCCCC(=O)O)OC(=O)CCCCC(=O)O	2.29999995	87122272	PubChem:(87122272)	2
10	1	N/A	-142.7946833783133	C19H32O8	[M - H2O - H]-	WHACKELKTZXPOE	InChI=1S/C19H32O8/c20-16(21)11-7-3-1-5-9-14(18(24)25)13-15(19(26)27)10-6-2-4-8-12-17(22)23/h14-15H,1-13H2,(H,20,21)(H,22,23)(H,24,25)(H,26,27)	null	C(CCCC(=O)O)CCC(CC(CCCCCCC(=O)O)C(=O)O)C(=O)O	3.29999995	54430312	PubChem:(54430312)	2
11	1	N/A	-145.11222499367506	C19H32O8	[M - H2O - H]-	KZCAASVIWNVSNI	InChI=1S/C19H32O8/c1-2-15(27-19(25)13-6-4-11-17(22)23)9-7-8-14-26-18(24)12-5-3-10-16(20)21/h15H,2-14H2,1H3,(H,20,21)(H,22,23)	null	CCC(CCCCOC(=O)CCCCC(=O)O)OC(=O)CCCCC(=O)O	2.29999995	87122331	PubChem:(87122331)	2
12	1	N/A	-147.25988858607147	C19H32O8	[M - H2O - H]-	GPUYVWKWCHAAAJ	InChI=1S/C19H32O8/c1-5-9-17(22)25-13(3)15(11-7-8-12-16(20)21)19(24)27-14(4)26-18(23)10-6-2/h13-15H,5-12H2,1-4H3,(H,20,21)	null	CCCC(=O)OC(C)C(CCCCC(=O)O)C(=O)OC(C)OC(=O)CCC	3.20000005	87662280	PubChem:(87662280)	2
13	1	N/A	-147.74309568456945	C19H32O8	[M - H2O - H]-	FAVIZODYQRWUAM	InChI=1S/C19H32O8/c1-5-9-16(22)26-13(3)19(18(24)25,12-8-7-11-15(20)21)14(4)27-17(23)10-6-2/h13-14H,5-12H2,1-4H3,(H,20,21)(H,24,25)	null	CCCC(=O)OC(C)C(CCCCC(=O)O)(C(C)OC(=O)CCC)C(=O)O	2.5999999	87662279	PubChem:(87662279)	2
14	1	N/A	-147.91441988221405	C19H32O8	[M - H2O - H]-	BKFLKJWPEKKMOZ	InChI=1S/C19H32O8/c1-3-9-17(22)25-13-15(11-7-5-6-8-12-16(20)21)19(24)27-14-26-18(23)10-4-2/h15H,3-14H2,1-2H3,(H,20,21)	null	CCCC(=O)OCC(CCCCCCC(=O)O)C(=O)OCOC(=O)CCC	3.5	87662501	PubChem:(87662501)	2
15	1	N/A	-150.28026552221647	C19H32O8	[M - H2O - H]-	QTXPKCVMFNISDY	InChI=1S/C19H32O8/c1-14(20)26-9-5-3-7-16(22)11-18(24)13-19(25)12-17(23)8-4-6-10-27-15(2)21/h3-6,16-19,22-25H,7-13H2,1-2H3	[(2E,5S,7R,9S,11R,13E)-15-acetyloxy-5,7,9,11-tetrahydroxypentadeca-2,13-dienyl] acetate	CC(=O)OCC=CCC(CC(CC(CC(CC=CCOC(=O)C)O)O)O)O	0.100000001	11303787;101760457	PubChem:(11303787 101760457)	2
16	1	N/A	-151.88334565214743	C19H32O8	[M - H2O - H]-	XYWFIHTYENQPCP	InChI=1S/C19H32O8/c20-16(21)10-5-1-3-7-12-18(24)26-14-9-15-27-19(25)13-8-4-2-6-11-17(22)23/h1-15H2,(H,20,21)(H,22,23)	null	C(CCCC(=O)OCCCOC(=O)CCCCCCC(=O)O)CCC(=O)O	2.79999995	87977127	PubChem:(87977127)	2
17	1	N/A	-152.12903141295297	C19H32O8	[M - H2O - H]-	GCINHJJAUKEYLS	InChI=1S/C19H32O8/c1-5-24-16(20)14(17(21)25-6-2)12-10-9-11-13-15(18(22)26-7-3)19(23)27-8-4/h14-15H,5-13H2,1-4H3	tetraethyl heptane-1,1,7,7-tetracarboxylate	CCOC(=O)C(CCCCCC(C(=O)OCC)C(=O)OCC)C(=O)OCC	3.9000001	249278	PubChem:(249278)	2
