rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.13881313837126952	-150.24433465901558	C21H36O7	[M - H]-	RJQWYRKVZUIBQG	InChI=1S/C21H36O7/c1-11-5-6-14-20(2,3)15(7-8-21(14,4)12(11)9-22)28-19-18(26)17(25)16(24)13(10-23)27-19/h12-19,22-26H,1,5-10H2,2-4H3	null	CC1(C2CCC(=C)C(C2(CCC1OC3C(C(C(C(O3)CO)O)O)O)C)CO)C	1.20505607	""	COCONUT:(CNP0220633);Natural Products:(UNPD33209);SuperNatural:(SN00359069)	3178496
2	1	N/A	-153.30801363415492	C21H36O7	[M - H]-	XOAJALCOPPOCQU	InChI=1S/C21H36O7/c1-11-5-6-15(21(4)8-7-12(9-13(11)21)20(2,3)26)28-19-18(25)17(24)16(23)14(10-22)27-19/h12-19,22-26H,1,5-10H2,2-4H3	null	CC12CCC(CC1C(=C)CCC2OC3C(C(C(C(O3)CO)O)O)O)C(C)(C)O	0.600000024	101600461	COCONUT:(CNP0318631);Natural Products:(UNPD78945);PubChem:(101600461);SuperNatural:(SN00358821)	3178498
3	1	N/A	-155.40798026406065	C21H36O7	[M - H]-	CTYGLDXRZJURGJ	InChI=1S/C21H36O7/c1-11-5-6-15-20(2,3)7-12(8-21(15,4)13(11)9-22)27-19-18(26)17(25)16(24)14(10-23)28-19/h12-19,22-26H,1,5-10H2,2-4H3	null	CC1(CC(CC2(C1CCC(=C)C2CO)C)OC3C(C(C(C(O3)CO)O)O)O)C	1.0	134813467	PubChem:(134813467)	2
4	1	N/A	-162.34562633202572	C21H36O7	[M - H]-	KLFXRJZFBOLPMZ	InChI=1S/C21H36O7/c22-18(23)14-10-6-2-1-3-8-12-16-20(26)28-21(27)17-13-9-5-4-7-11-15-19(24)25/h1-17H2,(H,22,23)(H,24,25)	null	C(CCCCC(=O)O)CCCCC(=O)OC(=O)CCCCCCCCC(=O)O	5.0999999	57509294	PubChem:(57509294)	2
5	1	N/A	-163.718040624407	C21H36O7	[M - H]-	SJMJJDCFAGFDRH	InChI=1S/C21H36O7/c1-11-7-13(23)9-21(4)6-5-12(8-14(11)21)20(2,3)28-19-18(26)17(25)16(24)15(10-22)27-19/h12-19,22-26H,1,5-10H2,2-4H3	Atractyloside C	CC12CCC(CC1C(=C)CC(C2)O)C(C)(C)OC3C(C(C(C(O3)CO)O)O)O	0.800000012	71448953;101831401	COCONUT:(CNP0277077);Natural Products:(UNPD147964);PubChem:(71448953 101831401);SuperNatural:(SN00330754);CHEBI:(138837);KEGG:(C17860)	3178786
6	1	N/A	-168.34544871425828	C21H36O7	[M - H]-	UWDZQTJLCFEPHM	InChI=1S/C21H36O7/c1-8-15-11(3)17(23)12(4)16(22)10(2)9-21(7,27)19(25)13(5)18(24)14(6)20(26)28-15/h11-15,17-19,23-25,27H,2,8-9H2,1,3-7H3	null	CCC1C(C(C(C(=O)C(=C)CC(C(C(C(C(C(=O)O1)C)O)C)O)(C)O)C)O)C	2.14597511	""	KEGG Mine	8589934592
7	1	N/A	-168.4440988473422	C21H36O7	[M - H]-	KYNBODYQWKUALW	InChI=1S/C21H36O7/c1-11(2)12-5-7-20(3)14(9-12)21(4,8-6-15(20)23)28-19-18(26)17(25)16(24)13(10-22)27-19/h13-19,22-26H,5-10H2,1-4H3	null	CC(=C1CCC2(C(CCC(C2C1)(C)OC3C(C(C(C(O3)CO)O)O)O)O)C)C	1.0	10834842	COCONUT:(CNP0196966);KNApSAcK:(50301);Natural Products:(UNPD104285);PubChem:(10834842)	2129938
8	1	N/A	-169.2252421775136	C21H36O7	[M - H]-	GXPDJVACSBSJGX	InChI=1S/C21H36O7/c1-11(2)12-5-7-20(3)14(9-12)21(4,26)8-6-15(20)28-19-18(25)17(24)16(23)13(10-22)27-19/h13-19,22-26H,5-10H2,1-4H3	null	CC(=C1CCC2(C(CCC(C2C1)(C)O)OC3C(C(C(C(O3)CO)O)O)O)C)C	1.0	10597125	COCONUT:(CNP0113548);KNApSAcK:(50302);Natural Products:(UNPD27554);PubChem:(10597125);SuperNatural:(SN00253581)	3178514
9	1	N/A	-169.99742067643498	C21H36O7	[M - H]-	ANMHWMCYTDENEM	InChI=1S/C21H36O7/c1-8-15-11(3)17(23)12(4)16(22)10(2)9-21(7,27)19(25)13(5)18(24)14(6)20(26)28-15/h10-11,13-15,17-19,23-25,27H,4,8-9H2,1-3,5-7H3	null	CCC1C(C(C(=C)C(=O)C(CC(C(C(C(C(C(=O)O1)C)O)C)O)(C)O)C)O)C	2.14597511	""	KEGG Mine	8589934592
10	1	N/A	-170.189748735536	C21H36O7	[M - H]-	DCKQBSRRWHRWQR	InChI=1S/C21H36O7/c1-11-5-6-14-20(2,3)15(23)7-8-21(14,4)12(11)10-27-19-18(26)17(25)16(24)13(9-22)28-19/h12-19,22-26H,1,5-10H2,2-4H3	null	CC1(C2CCC(=C)C(C2(CCC1O)C)COC3C(C(C(C(O3)CO)O)O)O)C	1.0	134813466	COCONUT:(CNP0273797);Natural Products:(UNPD145540);PubChem:(134813466);SuperNatural:(SN00334215)	3178498
