rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.11208193722623144	-145.05985625045344	C12H14O7	[M - H]-	ARZODMYEHSFJKR	InChI=1S/C12H14O7/c1-3-19-12(18)11(17)6-8(14)5-10(16)9(15)4-7(2)13/h3-6H2,1-2H3	null	CCOC(=O)C(=O)CC(=O)CC(=O)C(=O)CC(=O)C	-0.400000006	121012660	PubChem:(121012660)	2
2	1	N/A	-148.88842764559803	C12H14O7	[M - H]-	YODJXMPDRGJZNX	InChI=1S/C12H14O7/c1-7(13)3-9(15)5-11(17)19-12(18)6-10(16)4-8(2)14/h3-6H2,1-2H3	null	CC(=O)CC(=O)CC(=O)OC(=O)CC(=O)CC(=O)C	-0.699999988	88925744	PubChem:(88925744)	2
3	1	N/A	-156.44311203343102	C12H14O7	[M - H]-	ZUJWNAXTALGJPK	InChI=1S/C12H14O7/c1-7(13)4-8(14)5-9(15)6-11(17)10(16)2-3-12(18)19/h2-6H2,1H3,(H,18,19)	4,5,7,9,11-pentaoxododecanoic acid	CC(=O)CC(=O)CC(=O)CC(=O)C(=O)CCC(=O)O	-1.39999998	58669267	PubChem:(58669267)	2
4	1	N/A	-164.21693883335058	C12H14O7	[M - H]-	KUZDWQQRVBDXCK	InChI=1S/C12H14O7/c1-3-5-16-11(13)18-9-7-15-8-10-19-12(14)17-6-4-2/h1-2H,5-10H2	2,5,8,10-Tetraoxatridec-12-ynoic acid, 9-oxo-, 2-propynyl ester	C#CCOC(=O)OCCOCCOC(=O)OCC#C	0.899999976	71403472	PubChem:(71403472)	2
5	1	N/A	-164.2315845556288	C12H14O7	[M - H]-	DDZHQWDPTPGOKD	InChI=1S/C12H14O7/c1-9(2)10(3,4)12(7(17)19-8(12)18)11(9,5(13)14)6(15)16/h1-4H3,(H,13,14)(H,15,16)	null	CC1(C(C(C12C(=O)OC2=O)(C(=O)O)C(=O)O)(C)C)C	0.899999976	117814542	PubChem:(117814542)	2
6	1	N/A	-176.30273945359147	C12H14O7	[M - H]-	KSOWGKXJSLFHED	InChI=1S/C12H14O7/c1-7(13)18-11-5-3-4-6-12(11,19-8(2)14)10(16)17-9(11)15/h3-6H2,1-2H3	null	CC(=O)OC12CCCCC1(C(=O)OC2=O)OC(=O)C	0.400000006	17959513	PubChem:(17959513)	2
7	1	N/A	-176.36921023776145	C12H14O7	[M - H]-	XSMHFMSEGCSKSG	InChI=1S/C12H14O7/c13-8-5-11(16)6-9(14)18-12(19-10(11)15)4-2-1-3-7(12)17-8/h7,16H,1-6H2	null	C1CCC23C(C1)OC(=O)CC(CC(=O)O2)(C(=O)O3)O	-0.200000003	129630993	PubChem:(129630993)	2
8	1	N/A	-184.3876698041566	C12H14O7	[M - H]-	NLOHYDOHCFSHSR	InChI=1S/C12H14O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h4-6,16H,1-3,7-8H2	tris(ethenyl) 2-hydroxypropane-1,2,3-tricarboxylate	C=COC(=O)CC(CC(=O)OC=C)(C(=O)OC=C)O	0.400000006	18934276	PubChem:(18934276)	2
9	1	N/A	-191.3492167046485	C12H14O7	[M - H]-	RXVFAFIACIHCGA	InChI=1S/C12H14O7/c13-2-1-3-4-5(8(2)18-3)10-7(12(16)17)6(11(14)15)9(4)19-10/h2-10,13H,1H2,(H,14,15)(H,16,17)	null	C1C(C2C3C(C1O2)C4C(C(C3O4)C(=O)O)C(=O)O)O	-1.39999998	16042599	PubChem:(16042599)	2
10	1	N/A	-197.3636880521662	C12H14O7	[M - H]-	SUMPMFIMQMMKOQ	InChI=1S/C12H14O7/c1-3-9(13)17-7-5-11(15)19-12(16)6-8-18-10(14)4-2/h3-4H,1-2,5-8H2	null	C=CC(=O)OCCC(=O)OC(=O)CCOC(=O)C=C	0.699999988	87842629	PubChem:(87842629)	2
11	1	N/A	-206.65702993220253	C12H14O7	[M - H]-	SXVXAOFBNMLTSE	InChI=1S/C12H14O7/c1-5-9-10(16-6(2)13)11(17-7(3)14)12(19-9)18-8(4)15/h1,9-12H,2-4H3	null	CC(=O)OC1C(OC(C1OC(=O)C)OC(=O)C)C#C	0.0	88049881	PubChem:(88049881)	2
12	1	N/A	-206.67436603613584	C12H14O7	[M - H]-	LINUJGBCIRWZOS	InChI=1S/C12H14O7/c1-11(5-3-7(13)18-11)9(15)17-10(16)12(2)6-4-8(14)19-12/h3-6H2,1-2H3	null	CC1(CCC(=O)O1)C(=O)OC(=O)C2(CCC(=O)O2)C	0.300000012	88793295	PubChem:(88793295)	2
13	1	N/A	-208.99320058982434	C12H14O7	[M - H]-	QSCLDVJOTHIXFH	InChI=1S/C12H14O7/c1-3-18-11(16)8-6(13)5-7(14)9(10(8)15)12(17)19-4-2/h5,13-15H,3-4H2,1-2H3	1,3-Benzenedicarboxylic acid, 2,4,6-trihydroxy-, diethyl ester	CCOC(=O)C1=C(C(=C(C=C1O)O)C(=O)OCC)O	2.4000001	16638293;53493033	PubChem:(16638293 53493033)	2
