rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C12H14O7	[M - H]-	C12H14O7	42.11680734127227	42.11680734127227	0.0	9	0.9163494012895304	1.9490226367623744	2.3626600004454357	-8.720352896516864	
2	C9H19O5PS	[M - H]-	C9H19O5PS	36.008022884127755	34.94081709826623	1.0672057858615225	9	0.9163494012895304	2.286533204776646	2.3626600004454357	9.3847969014484	
3	C8H18N2O4S2	[M - H]-	C8H18N2O4S2	21.674854381065437	21.674854381065437	0.0	7	0.14223211544365982	2.3626600004454357	2.8676813201015467	3.0007548400122794	
4	C9H21O3P3	[M - H]-	C9H21O3P3	19.206860290313458	16.878549133692317	2.3283111566211385	7	0.14223211544365982	2.3626600004454357	2.8676813201015467	4.653274146523832	
5	C10H15N4OPS	[M - H]-	C10H15N4OPS	13.387206317871719	13.387206317871719	0.0	5	0.7878415719987719	1.0561071852174881	4.41426810641201	4.41426810641201	
6	C8H17NO7P	[M - H]-	C8H17NO7P	13.162173200259716	11.595680682575866	1.5664925176838498	7	0.14223211544365982	1.2895910046337313	2.8676813201015467	-9.875191964219573	
7	C10H12N3O6	[M - H]-	C10H12N3O6	12.664173291467222	11.527484141748511	1.1366891497187113	7	0.10161191280319312	1.2895910046337313	2.8676813201015467	-3.730155942472748	
8	C16H14O2S	[M - H]-	C16H14O2S	10.393180656177206	10.393180656177206	0.0	5	0.07425544980042985	1.0561071852174881	1.2895910046337313	0.5789102200706008	
9	C8H10N6O5	[M - H]-	C8H10N6O5	9.623749657788757	7.8436688369139205	1.7800808208748369	5	0.0420171937365674	1.2600410115713685	1.2895910046337313	1.2600410115713685	
10	C7H11N8O2P	[M - H]-	C7H11N8O2P	9.432159611273118	8.548922151858768	0.8832374594143488	4	0.7813018114829597	0.7430706948386195	1.1728490949256098	-9.855523805423111	
