rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C8H12O6	[M - H]-	C8H12O6	103.99042826331443	100.98553411778735	3.004894145527079	27	0.9416022151508782	1.0664094437198075	2.781041290648181	1.321544738181649	
2	C6H10N3O5	[M - H]-	C6H10N3O5	58.25878509488564	57.17077282860834	1.0880122662772944	24	0.9046347103124843	0.7045671503407406	4.748932318236971	7.933915154612294	
3	C9H8N4O2	[M - H]-	C9H8N4O2	37.20183750632977	34.78322465664802	2.4186128496817503	18	0.5433969512681305	-3.8140728454360593	4.292599292988074	-5.264763951112406	
4	C5H11N5O2P	[M - H]-	C5H11N5O2P	22.882413973134707	21.732882942316238	1.1495310308184692	12	0.49079799070738417	-4.852075442941532	4.852075442941532	-6.79500890086111	
5	C9H16OS2	[M - H]-	C9H16OS2	16.280803321090424	16.280803321090424	0.0	9	0.2679093063881299	-2.933568966334025	2.933568966334025	-2.9581927416797824	
6	C7H6N7O	[M - H]-	C7H6N7O	1.2587415721513793	-0.937568457516273	2.1963100296676523	8	0.12110482099754276	13.652238138327952	13.652238138327952	1.3476064653182394	
7	C5H4N10	[M - H]-	C5H4N10	-1.3916295509372176	-1.3916295509372176	0.0	1	0.0	7.984600388388851	7.984600388388851	7.9599768818888545	
8	C3H9N8OP	[M - H]-	C3H9N8OP	-4.985636513065082	-4.985636513065082	0.0	8	0.12110482099754276	13.652238138327952	13.652238138327952	-0.18263848429049517	
9	C2H8N10S	[M - H]-	C2H8N10S	-5.526846330469649	-5.526846330469649	0.0	5	0.05083394341797201	13.765990561240935	13.765990561240935	-8.641954069493837	
10	C7H14N3S2	[M - H]-	C7H14N3S2	-5.552934387856639	-5.552934387856639	0.0	4	0.04580346334780623	13.785225836000246	13.785225836000246	3.6541776748908323	
