rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H26O9	[M - H]-	C18H26O9	75.6791313709418	72.12678381289872	3.552347558043079	26	0.8797432360145271	1.8172747589304525	2.2591728263975726	0.5297670189928934	
2	C19H22N4O5	[M - H]-	C19H22N4O5	67.69090257976777	65.84159816787806	1.8493044118896997	25	0.8753878206030573	1.8376241209087494	2.6288738278345987	-2.942620055721006	
3	C11H26N6O7S	[M - H]-	C11H26N6O7S	66.86168796539114	64.25824518120035	2.6034427841907926	25	0.8753878206030573	1.8376241209087494	2.5144472159303355	-1.2507312645494977	
4	C12H27N4O8P	[M - H]-	C12H27N4O8P	66.85920217799952	64.64261324492992	2.2165889330696014	25	0.8753878206030573	2.5144472159303355	3.074117552074953	3.2091292560114644	
5	C14H22N6O7	[M - H]-	C14H22N6O7	64.81052909516212	62.8635892237378	1.9469398714243287	24	0.8605647681522565	2.1766218143593807	2.9732065842330364	7.502021327549856	
6	C13H27ClN4O7	[M - H]-	C13H27ClN4O7	64.77304115563578	64.77304115563578	0.0	25	0.8753878206030573	2.5144472159303355	2.6288738278345987	2.75104871460041	
7	C11H28N6O5P2	[M - H]-	C11H28N6O5P2	63.17507184494451	61.32710571773898	1.847966127205529	25	0.8753878206030573	1.8376241209087494	3.317539340631474	-4.5561498902408255	
8	C17H27N2O6P	[M - H]-	C17H27N2O6P	63.040664359802555	60.73468013813283	2.3059842216697213	24	0.8605647681522565	1.8382102668485876	2.9732065842330364	-7.235512127259397	
9	C14H29NO9P	[M - H]-	C14H29NO9P	62.87335266714399	59.39234362129973	3.4810090458442606	26	0.8797432360145273	1.776603908455271	2.2591728263975726	-0.276997898414604	
10	C16H24N3O8	[M - H]-	C16H24N3O8	62.36090540844415	59.389300875197044	2.9716045332471053	25	0.8753878206030573	2.5144472159303355	3.317539340631474	4.015894173123787	
