rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H30O3S	[M - H]-	C18H30O3S	10.625664674954404	4.3126106016446135	6.31305407330979	7	0.8154077980787342	0.3307754920373154	0.6661820800235884	0.678482780709401	
2	C14H33NO3PS	[M - H]-	C14H33NO3PS	8.313175092309848	2.182255569541544	6.130919522768304	5	0.5740723300056507	-0.9689264280923646	0.9689264280923646	-0.2770547387932874	
3	C11H22N10O2	[M - H]-	C11H22N10O2	4.900022938329432	3.209275910566096	1.6907470277633359	3	0.5516104727820682	-4.49668400241407	4.49668400241407	-2.870653062318106	
4	C11H30N6OS2	[M - H]-	C11H30N6OS2	4.355616105591192	1.6456425415160587	2.7099735640751335	4	0.5678093802976079	-2.616869558670442	2.616869558670442	-1.430350755089413	
5	C14H30O8	[M - H]-	C14H30O8	4.120163343535114	2.7705347299316507	1.3496286136034634	1	0.0	-7.0282189564611	7.0282189564611	-7.015918161128701	
6	C12H31N4O2PS	[M - H]-	C12H31N4O2PS	2.195340509212113	-1.9753674907582104	4.170707999970324	3	0.022038048596722544	4.647240139512932	4.647240139512932	3.8519365220483732	
7	C14H26N6OS	[M - H]-	C14H26N6OS	2.055316739157535	-1.597843134112685	3.65315987327022	1	0.0	8.924164703635556	8.924164703635556	8.936465302742329	
8	C13H32N3O2S2	[M - H]-	C13H32N3O2S2	0.8194134514041846	-1.9843822418058092	2.803795693209994	1	0.0	-5.571642793521358	5.571642793521358	-5.5593420161058775	
9	C16H28N3O2S	[M - H]-	C16H28N3O2S	0.5871929525686755	-4.8539223147875745	5.44111526735625	2	0.006262949708042946	4.781678958729628	4.781678958729628	4.807474041551062	
10	C12H28N3O7	[M - H]-	C12H28N3O7	0.5374279137414995	-0.9890324027910813	1.5264603165325807	3	0.5516104727820682	-4.5188193323211445	4.5188193323211445	-2.8869269002870404	
