rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H32O9	[M - H2O - H]-	C20H30O8	13.752593769383175	9.820704854615954	3.931888914767222	7	0.7561603194578216	1.7040690389802533	2.3286868763193773	-45345.27758338568	
2	C21H28N4O5	[M - H2O - H]-	C21H26N4O4	8.230477305697413	5.560773914514964	2.6697033911824484	7	0.7561603194578216	-0.9584546663697172	3.3123490716223527	-45348.6447445459	
3	C16H28N6O7	[M - H2O - H]-	C16H26N6O6	6.670557095702234	4.801992387053875	1.8685647086483583	7	0.7561603194578216	2.3286868763193773	2.9785122425917594	-45338.516613654545	
4	C13H32N6O7S	[M - H2O - H]-	C13H30N6O6S	6.105207797387332	3.9120555676141238	2.1931522297732085	7	0.7561603194578216	0.09488755092110102	2.1814630232906915	-45347.004126117434	
5	C14H33N4O8P	[M - H2O - H]-	C14H31N4O7P	6.015907741194562	4.232245317922656	1.7836624232719065	6	0.6509093721219621	2.6297200209131866	2.6679354208837402	-45342.679415536295	
6	C19H33N2O6P	[M - H2O - H]-	C19H31N2O5P	5.0805099804769185	2.6990594318552463	2.381450548621672	6	0.6509093721219621	1.4186997462054924	3.289089064299779	-45352.80754642765	
7	C15H33ClN4O7	[M - H2O - H]-	C15H31ClN4O6	3.9691409962027606	3.9691409962027606	0.0	6	0.6509093721219621	2.1855209734281114	2.6679354208837402	-45343.12361457692	
8	C17H24N10O3	[M - H2O - H]-	C17H22N10O2	3.209901584088162	0.6879535108863126	2.5219480732018495	4	0.22324083773314307	-4.287120372671961	4.287120372671961	-45341.8837748149	
9	C13H34N6O5P2	[M - H2O - H]-	C13H32N6O4P2	2.9104664285645026	1.7129434302457804	1.197522998318722	6	0.6509093721219621	1.4186997462054924	3.289089064299779	-45350.209378577834	
10	C16H35NO9P	[M - H2O - H]-	C16H33NO8P	2.8465448212153888	-0.22016844401549207	3.066713265230881	7	0.7561603194578216	0.9749297963220024	2.0433175835446162	-45346.05990040171	
