rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10312270114753627	-128.56231653614248	C20H34O7	[M - H2O - H]-	FVQVYRNQZBHBSA	InChI=1S/C20H34O7/c1-2-13(21)7-8-14(22)9-10-16-17(19(25)12-18(16)24)11-15(23)5-3-4-6-20(26)27/h9-10,13-14,16-19,21-22,24-25H,2-8,11-12H2,1H3,(H,26,27)	null	CCC(CCC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O)O	1.84097981	""	KEGG Mine	8589934592
2	1	N/A	-131.4549113034089	C20H34O7	[M - H2O - H]-	CLWHVWFLLJYCII	InChI=1S/C20H34O7/c1-13(21)5-4-7-14(22)9-10-16-17(19(25)12-18(16)24)11-15(23)6-2-3-8-20(26)27/h9-10,13-14,16-19,21-22,24-25H,2-8,11-12H2,1H3,(H,26,27)	null	CC(CCCC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O)O	1.84097981	""	KEGG Mine	8589934592
3	1	N/A	-137.55899673425625	C20H34O7	[M - H2O - H]-	HFFAQAICTPEEQF	InChI=1S/C20H34O7/c21-11-5-1-2-6-14(22)9-10-16-17(19(25)13-18(16)24)12-15(23)7-3-4-8-20(26)27/h9-10,14,16-19,21-22,24-25H,1-8,11-13H2,(H,26,27)	null	C1C(C(C(C1O)C=CC(CCCCCO)O)CC(=O)CCCCC(=O)O)O	1.8376714	""	KEGG Mine	8589934592
4	1	N/A	-139.92355580322803	C20H34O7	[M - H2O - H]-	WZACCPRUEKAOST	InChI=1S/C20H34O7/c1-2-3-4-8-16(22)19(25)11-15-14(17(23)12-18(15)24)10-13(21)7-5-6-9-20(26)27/h11,14-18,22-25H,2-10,12H2,1H3,(H,26,27)	null	CCCCCC(C(=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O)O	2.32794333	""	KEGG Mine	8589934592
5	1	N/A	-142.14181952245335	C20H34O7	[M - H2O - H]-	ZDLJMGGALBWZSH	InChI=1S/C20H34O7/c1-2-10-27-11-9-14(21)7-8-16-17(19(24)13-18(16)23)12-15(22)5-3-4-6-20(25)26/h7-8,14,16-19,21,23-24H,2-6,9-13H2,1H3,(H,25,26)	null	CCCOCCC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O	1.78001344	""	KEGG Mine	8589934592
6	1	N/A	-142.705591273825	C20H34O7	[M - H2O - H]-	TWXNJZZAQFSZSX	InChI=1S/C20H34O7/c1-2-5-13(21)10-15(23)8-9-16-17(19(25)12-18(16)24)11-14(22)6-3-4-7-20(26)27/h8-9,13,15-19,21,23-25H,2-7,10-12H2,1H3,(H,26,27)	null	CCCC(CC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O)O	1.84097981	""	KEGG Mine	8589934592
7	1	N/A	-146.2359328549062	C20H34O7	[M - H2O - H]-	BRZQYVJEYCNFLQ	InChI=1S/C20H34O7/c1-2-27-11-5-7-14(21)9-10-16-17(19(24)13-18(16)23)12-15(22)6-3-4-8-20(25)26/h9-10,14,16-19,21,23-24H,2-8,11-13H2,1H3,(H,25,26)	null	CCOCCCC(C=CC1C(CC(C1CC(=O)CCCCC(=O)O)O)O)O	1.78001344	""	KEGG Mine	8589934592
8	1	N/A	-146.60796462122497	C20H34O7	[M - H2O - H]-	OMKVHDPKEHUDNX	InChI=1S/C20H34O7/c1-2-3-4-6-13(21)9-10-16-14(15(22)12-20(25)27-16)11-18-17(26-18)7-5-8-19(23)24/h9-10,13-18,20-22,25H,2-8,11-12H2,1H3,(H,23,24)	null	CCCCCC(C=CC1C(C(CC(O1)O)O)CC2C(O2)CCCC(=O)O)O	2.59433389	""	KEGG Mine	8589934592
9	1	N/A	-150.67672792521714	C20H34O7	[M - H2O - H]-	ZCZCBAYVNGRUEM	InChI=1S/C20H34O7/c1-2-3-4-7-14(21)10-11-16-17(23)12-18(24)20(16,27)13-15(22)8-5-6-9-19(25)26/h10-11,14,16-18,21,23-24,27H,2-9,12-13H2,1H3,(H,25,26)	null	CCCCCC(C=CC1C(CC(C1(CC(=O)CCCCC(=O)O)O)O)O)O	1.85220301	""	KEGG Mine	8589934592
10	1	N/A	-150.90056618224423	C20H34O7	[M - H2O - H]-	OKWRNBATGISWRQ	InChI=1S/C20H34O7/c1-2-3-4-7-14(21)10-11-20(27)16(17(23)13-18(20)24)12-15(22)8-5-6-9-19(25)26/h10-11,14,16-18,21,23-24,27H,2-9,12-13H2,1H3,(H,25,26)	null	CCCCCC(C=CC1(C(CC(C1CC(=O)CCCCC(=O)O)O)O)O)O	1.85220301	""	KEGG Mine	8589934592
11	1	N/A	-154.36041948367827	C20H34O7	[M - H2O - H]-	MUEUGPOTDVINAD	InChI=1S/C20H34O7/c1-2-3-6-10-14(21)19(26)20(27)18-13(15(22)12-16(18)23)9-7-4-5-8-11-17(24)25/h4,7,13,15-16,18-20,22-23,26-27H,2-3,5-6,8-12H2,1H3,(H,24,25)	13,14-Dioh-15-keto-pgf2alpha	CCCCCC(=O)C(C(C1C(CC(C1CC=CCCCC(=O)O)O)O)O)O	1.70000005	6439116	MeSH:(6439116);PubChem:(6439116);PubMed	70
12	1	N/A	-154.86672051776546	C20H34O7	[M - H2O - H]-	AICYRYIMWKSNCF	InChI=1S/C20H34O7/c1-2-3-4-7-14(21)10-11-15-16(18(23)12-17(15)22)13-27-20(26)9-6-5-8-19(24)25/h10-11,14-18,21-23H,2-9,12-13H2,1H3,(H,24,25)	null	CCCCCC(C=CC1C(CC(C1COC(=O)CCCCC(=O)O)O)O)O	2.68161273	""	KEGG Mine	8589934592
13	1	N/A	-155.9317944105905	C20H34O7	[M - H2O - H]-	XAMYSAMKANEOBD	InChI=1S/C20H34O7/c1-2-3-4-5-14(21)6-7-16-17(19(24)13-18(16)23)12-15(22)8-10-27-11-9-20(25)26/h6-7,14,16-19,21,23-24H,2-5,8-13H2,1H3,(H,25,26)	null	CCCCCC(C=CC1C(CC(C1CC(=O)CCOCCC(=O)O)O)O)O	1.78001344	""	KEGG Mine	8589934592
