rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C21H36O6	[M - H]-	C21H36O6	34.23925234706729	30.4093562220064	3.8298961250608916	5	0.5787425273435887	3.195378936103637	3.195378936103637	0.30680214536567474	
2	C17H32N6O4	[M - H]-	C17H32N6O4	22.886591824080874	21.718072929436563	1.1685188946443117	5	0.5787425273435887	3.195378936103637	3.195378936103637	7.3137423446924545	
3	C17H39NO6P	[M - H]-	C17H39NO6P	20.23859653789013	17.992887146757727	2.2457093911324013	5	0.5787425273435887	3.195378936103637	3.195378936103637	-0.5039763032016706	
4	C14H36N6O4S	[M - H]-	C14H36N6O4S	18.59129387235319	17.376575237795223	1.2147186345579675	5	0.5787425273435887	3.195378936103637	3.195378936103637	-1.482553842802764	
5	C16H38N3O5S	[M - H]-	C16H38N3O5S	18.446510540430737	16.8836695136649	1.5628410267658381	5	0.5787425273435887	3.195378936103637	3.195378936103637	-4.986023942688637	
6	C15H37N4O5P	[M - H]-	C15H37N4O5P	18.427857559095294	17.799039570706938	0.6288179883883573	5	0.5787425273435887	3.195378936103637	3.195378936103637	2.99949379653588	
7	C19H34N3O5	[M - H]-	C19H34N3O5	18.12371698402022	15.39174480071641	2.7319721833038093	5	0.5787425273435887	3.195378936103637	3.195378936103637	3.810272244954904	
8	C13H35N7O4P	[M - H]-	C13H35N7O4P	10.521838903270268	10.521838903270268	0.0	5	0.5787425273435887	3.195378936103637	3.195378936103637	6.5029638961251095	
9	C20H37N2O3P	[M - H]-	C20H37N2O3P	10.288113637255876	8.029065310582144	2.259048326673732	3	0.309919159648464	4.067269240688261	4.067269240688261	-7.497108068333393	
10	C22H32N4O2	[M - H]-	C22H32N4O2	9.609751592798489	6.310110707090314	3.2996408857081745	3	0.2784544920390492	0.07672087460290777	4.484852989805379	-3.182859520176818	
