rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H32O7	[M - H]-	C19H32O7	96.89888206451833	93.05224398599157	3.846638078526762	30	0.8488991392838461	1.837801272409409	2.243708408566066	-0.23413299426447562	
2	C15H28N6O5	[M - H]-	C15H28N6O5	77.17452175099591	75.54512246281782	1.6293992881780957	29	0.8358605972704359	1.8494548524561176	2.3708956695787156	7.000010804189138	
3	C13H33N4O6P	[M - H]-	C13H33N4O6P	76.27945298860782	74.95981086164652	1.3196421269613041	30	0.9290860240620097	1.8654959606510504	2.3740572147733343	2.5458705530746273	
4	C12H32N6O5S	[M - H]-	C12H32N6O5S	75.84080465117536	74.16201337763916	1.6787912735362025	30	0.9290860240620097	1.5844623320426816	2.1869712829814993	-2.0815097602320565	
5	C15H35NO7P	[M - H]-	C15H35NO7P	75.14317577874712	72.52935253182105	2.6138232469260703	30	0.9290860240620094	1.5844623320426816	2.155306773079775	-1.0712013463053107	
6	C17H30N3O6	[M - H]-	C17H30N3O6	72.57124874398681	69.46826407387199	3.102984670114826	28	0.904691140805554	1.837801272409409	2.3785307040318155	3.3829389048092	
7	C14H34N3O6S	[M - H]-	C14H34N3O6S	71.12140525465989	69.31213991243732	1.8092653422225713	29	0.8358605972704359	1.8261476923627002	2.3708956695787156	-5.698581659305732	
8	C18H33N2O4P	[M - H]-	C18H33N2O4P	66.25562898458992	64.14077541797946	2.114853566610461	27	0.6283762898853962	1.8494548524561176	2.377218759967953	-8.291088964910408	
9	C11H31N7O5P	[M - H]-	C11H31N7O5P	63.54074546677931	63.54074546677931	0.0	30	0.8488991392838461	1.8654959606510504	2.3489408189575336	6.162942452148303	
10	C14H36N3O4P2	[M - H]-	C14H36N3O4P2	62.520728947845924	62.067832547914996	0.4528963999309279	27	0.6283762898853962	1.8494548524561176	2.377218759967953	-9.12815731649185	
