rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08831107534342567	-59.06609741058943	C7H12O2	[M - H]-	NYXARVSETVGSTO	InChI=1S/C7H12O2/c1-4-5(2)6(3)7(8)9/h4-6H,1H2,2-3H3,(H,8,9)	2,3-dimethylpent-4-enoic acid	CC(C=C)C(C)C(=O)O	1.70000005	544071;12572000;12572001;12572002;10997055	PubChem:(544071 12572000 12572001 12572002 10997055)	2
2	1	N/A	-62.928734174623976	C7H12O2	[M - H]-	JOQKWTSAAMFHIJ	InChI=1S/C7H12O2/c1-4-5(2)6(3)7(8)9/h6H,2,4H2,1,3H3,(H,8,9)	Pentanoic acid, 2-methyl-3-methylene-	CCC(=C)C(C)C(=O)O	2.20000005	15395064	PubChem:(15395064)	2
3	1	N/A	-66.50891691423531	C7H12O2	[M - H]-	URRYFCLLPGIYQS	InChI=1S/C7H12O2/c1-4-5(2)6(3)7(8)9/h4H2,1-3H3,(H,8,9)	(E)-2,3-dimethylpent-2-enoate	CCC(=C(C)C(=O)O)C	2.0	278520;5990264;5364407;21799815	PubChem:(278520 5990264 5364407 21799815);YMDB Mine	34359738370
4	1	N/A	-74.17761547088938	C7H12O2	[M - H]-	XTQLWNAWEPKOLB	InChI=1S/C7H12O2/c1-3-4-5-6(2)7(8)9/h4-6H,3H2,1-2H3,(H,8,9)	3-Hexenoic acid, 2-methyl-	CCC=CC(C)C(=O)O	1.79999995	43967;6434683;13383323;23212529;53445327;55302175;131453946	PubChem:(43967 6434683 13383323 23212529 53445327 55302175 131453946)	2
5	1	N/A	-74.27474574438017	C7H12O2	[M - H]-	USRVCDPDKMRPHI	InChI=1S/C7H12O2/c1-4-7(2,3)5-6(8)9/h1H,4-5H2,2-3H3,(H,8,9)	null	CC(C)(C[CH])CC(=O)O	2.0	58916295	PubChem:(58916295)	2
6	1	N/A	-75.491799810508	C7H12O2	[M - H]-	IFLFXJBLQLFNQS	InChI=1S/C7H12O2/c1-5(2)4-6(3)7(8)9/h5-6H,1,4H2,2-3H3/p+1	(2S)-2,4-dimethylpentanoic acid	CC([CH2+])CC(C)C(=O)O	2.0	59780207	PubChem:(59780207)	2
7	1	N/A	-75.70340250839355	C7H12O2	[M - H]-	WKNDOKOXDLGPLL	InChI=1S/C7H12O2/c1-4-5(2)6(3)7(8)9/h4,6H,1-3H3,(H,8,9)	(E)-2,3-dimethylpent-3-enoic acid	CC=C(C)C(C)C(=O)O	2.0	14452499;14452500;53865619;124508300	PubChem:(14452499 14452500 53865619 124508300);PubMed	66
8	1	N/A	-77.53643517683727	C7H12O2	[M - H]-	AKOVMBAFZSPEQU	InChI=1S/C7H12O2/c1-3-4-5-6(2)7(8)9/h5H,3-4H2,1-2H3,(H,8,9)	2-Methyl-2-hexenoicacid	CCCC=C(C)C(=O)O	2.0	120086;7020608;5282649;5282650;44135631	NORMAN:(NS00028573);PubChem class - safety and toxic;PubChem:(120086 7020608 5282649 5282650 44135631);PubMed	67371074
9	1	N/A	-77.74542016618065	C7H12O2	[M - H]-	QDYRHGGXBLRFHS	InChI=1S/C7H12O2/c1-3-6(2)4-5-7(8)9/h4-6H,3H2,1-2H3,(H,8,9)	(E)-4-methylhex-2-enoate	CCC(C)C=CC(=O)O	1.89999998	520853;5463168;13115249;17945059;93983548;131238139	COCONUT:(CNP0190272);Natural Products:(UNPD36144 UNPD195647);PubChem:(520853 5463168 13115249 17945059 93983548 131238139);SuperNatural:(SN00236140 SN00378067)	3178498
10	1	N/A	-78.28676950422428	C7H12O2	[M - H]-	LKHHEMHSIKGIBO	InChI=1S/C7H12O2/c1-3-6(4-2)5-7(8)9/h5H,3-4H2,1-2H3,(H,8,9)	3-ethylpent-2-enoate	CCC(=CC(=O)O)CC	2.0999999	12748359;22930232	PubChem:(12748359 22930232)	2
