rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10712130991753073	-163.51392786885935	C12H14O5	[M - H]-	YQDDVYHRIBSMJC	InChI=1S/C12H14O5/c1-3-16-11(13)7-5-9-15-10-6-8-12(14)17-4-2/h3-4,9-10H2,1-2H3	null	CCOC(=O)C#CCOCC#CC(=O)OCC	1.39999998	12089218	PubChem:(12089218)	2
2	1	N/A	-174.10226642133392	C12H14O5	[M - H]-	NCOMBGYSRPTRMM	InChI=1S/C12H14O5/c1-7-5-8(11(15)6-10(7)14)9(13)3-2-4-12(16)17/h5-6,14-15H,2-4H2,1H3,(H,16,17)	null	CC1=CC(=C(C=C1O)O)C(=O)CCCC(=O)O	1.60000002	89548498	PubChem:(89548498)	2
3	1	N/A	-174.59013976675746	C12H14O5	[M - H]-	OOYBUOWEBSPULN	InChI=1S/C12H14O5/c1-7-5-8(13)6-10(15)12(7)9(14)3-2-4-11(16)17/h5-6,13,15H,2-4H2,1H3,(H,16,17)	null	CC1=CC(=CC(=C1C(=O)CCCC(=O)O)O)O	1.60000002	129863348	PubChem:(129863348)	2
4	1	N/A	-176.78375716163885	C12H14O5	[M - H]-	ISLNCMBDKNTRIY	InChI=1S/C12H14O5/c1-7-11(16-8(2)13)5-10(15-4)6-12(7)17-9(3)14/h5-6H,1-4H3	null	CC1=C(C=C(C=C1OC(=O)C)OC)OC(=O)C	1.79999995	129647924	PubChem:(129647924)	2
5	1	N/A	-176.9175307204767	C12H14O5	[M - H]-	PEUIQZSIULUZBQ	InChI=1S/C12H14O5/c1-2-3-4-9(14)11-8(12(16)17)5-7(13)6-10(11)15/h5-6,13,15H,2-4H2,1H3,(H,16,17)	null	CCCCC(=O)C1=C(C=C(C=C1O)O)C(=O)O	2.29999995	129863501	PubChem:(129863501)	2
6	1	N/A	-177.1400856399453	C12H14O5	[M - H]-	OHMUDGUEUMGODB	InChI=1S/C12H14O5/c1-2-3-4-9(13)7-5-8(12(16)17)11(15)6-10(7)14/h5-6,14-15H,2-4H2,1H3,(H,16,17)	null	CCCCC(=O)C1=CC(=C(C=C1O)O)C(=O)O	2.9000001	12364056	PubChem:(12364056)	2
7	1	N/A	-180.21957160738953	C12H14O5	[M - H]-	ZMAIUFMLHRGWKO	InChI=1S/C12H14O5/c13-9-4-3-5-10(8-9)17-12(16)7-2-1-6-11(14)15/h3-5,8,13H,1-2,6-7H2,(H,14,15)	null	C1=CC(=CC(=C1)OC(=O)CCCCC(=O)O)O	1.5	70459578	PubChem:(70459578)	2
8	1	N/A	-181.29858428526887	C12H14O5	[M - H]-	ZHMZBQPYQKHJPU	InChI=1S/C12H14O5/c1-2-9(13)7-11(14)17-10-5-3-8(4-6-10)12(15)16/h3-6,9,13H,2,7H2,1H3,(H,15,16)	null	CCC(CC(=O)OC1=CC=C(C=C1)C(=O)O)O	1.39999998	69730101	PubChem:(69730101)	2
9	1	N/A	-185.08733311712834	C12H14O5	[M - H]-	OFPQFYVILXWICX	InChI=1S/C12H14O5/c1-7-5-10(15-4)12(17-9(3)14)11(6-7)16-8(2)13/h5-6H,1-4H3	(2-acetyloxy-3-methoxy-5-methylphenyl) acetate	CC1=CC(=C(C(=C1)OC(=O)C)OC(=O)C)OC	1.79999995	59796499	PubChem:(59796499)	2
10	1	N/A	-185.89326932892902	C12H14O5	[M - H]-	TUHAFRCWTMLAIH	InChI=1S/C12H14O5/c13-8-4-7(12(16)17)5-9(14)10(8)11(15)6-2-1-3-6/h6-7,10H,1-5H2,(H,16,17)	null	C1CC(C1)C(=O)C2C(=O)CC(CC2=O)C(=O)O	0.100000001	70372546	PubChem:(70372546)	2
