rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C12H14O7	[M - H]-	C12H14O7	19.169656614454397	17.511333375517225	1.6583232389371705	6	0.9517479116359635	1.2639718267536595	2.143090947279189	-8.980516065042108	
2	C9H19O5PS	[M - H]-	C9H19O5PS	12.572449405549328	10.715338481122524	1.8571109244268043	6	0.9517479116359635	1.799373105452616	2.143090947279189	9.12463844317522	
3	C10H15N4OPS	[M - H]-	C10H15N4OPS	5.348836980004286	3.299212780509647	2.049624199494639	2	0.8532641620519297	-0.24345444826560492	4.349247406075939	4.154108355001585	
4	C8H18N2O4S2	[M - H]-	C8H18N2O4S2	4.402217697246981	4.402217697246981	0.0	5	0.09848374958403372	1.5403131066768185	2.227748790329964	2.7405947208609716	
5	C8H10N6O5	[M - H]-	C8H10N6O5	3.5907668258974117	0.9211629725437045	2.669603853353707	1	0.0	0.9515648899647268	0.9515648899647268	0.9998804395543848	
6	C11H8N7O2	[M - H]-	C11H8N7O2	3.3045697992990557	2.4943150978149493	0.8102547014841064	2	0.8532641620519297	-3.4622062929906265	5.5469576389863375	-8.96084790112876	
7	C10H23PS3	[M - H]-	C10H23PS3	2.449211915712012	2.449211915712012	0.0	2	0.8532641620519297	1.7915396450362102	4.054967678606889	5.894822636730699	
8	C9H21O3P3	[M - H]-	C9H21O3P3	2.293729855860006	-0.4082471905451137	2.7019770464051196	5	0.09848374958403372	1.5403131066768185	2.227748790329964	4.393114457293434	
9	C7H14N2O9	[M - H]-	C7H14N2O9	2.044445743051754	0.4088863360898074	1.6355594069619466	1	0.0	5.922095218292495	5.922095218292495	5.97041052772802	
10	C9H6N10O	[M - H]-	C9H6N10O	1.786044653004105	-0.0719755432323761	1.858020196236481	1	0.0	-4.0189654385743045	4.0189654385743045	-3.970649648830513	
