rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.12706309647473443	-137.13008960518852	C12H14O7	[M - H]-	YODJXMPDRGJZNX	InChI=1S/C12H14O7/c1-7(13)3-9(15)5-11(17)19-12(18)6-10(16)4-8(2)14/h3-6H2,1-2H3	null	CC(=O)CC(=O)CC(=O)OC(=O)CC(=O)CC(=O)C	-0.699999988	88925744	PubChem:(88925744)	2
2	1	N/A	-149.59722786589873	C12H14O7	[M - H]-	ZUJWNAXTALGJPK	InChI=1S/C12H14O7/c1-7(13)4-8(14)5-9(15)6-11(17)10(16)2-3-12(18)19/h2-6H2,1H3,(H,18,19)	4,5,7,9,11-pentaoxododecanoic acid	CC(=O)CC(=O)CC(=O)CC(=O)C(=O)CCC(=O)O	-1.39999998	58669267	PubChem:(58669267)	2
3	1	N/A	-150.83091920374076	C12H14O7	[M - H]-	ARZODMYEHSFJKR	InChI=1S/C12H14O7/c1-3-19-12(18)11(17)6-8(14)5-10(16)9(15)4-7(2)13/h3-6H2,1-2H3	null	CCOC(=O)C(=O)CC(=O)CC(=O)C(=O)CC(=O)C	-0.400000006	121012660	PubChem:(121012660)	2
4	1	N/A	-153.84473194688437	C12H14O7	[M - H]-	KSOWGKXJSLFHED	InChI=1S/C12H14O7/c1-7(13)18-11-5-3-4-6-12(11,19-8(2)14)10(16)17-9(11)15/h3-6H2,1-2H3	null	CC(=O)OC12CCCCC1(C(=O)OC2=O)OC(=O)C	0.400000006	17959513	PubChem:(17959513)	2
5	1	N/A	-156.32506317364323	C12H14O7	[M - H]-	DDZHQWDPTPGOKD	InChI=1S/C12H14O7/c1-9(2)10(3,4)12(7(17)19-8(12)18)11(9,5(13)14)6(15)16/h1-4H3,(H,13,14)(H,15,16)	null	CC1(C(C(C12C(=O)OC2=O)(C(=O)O)C(=O)O)(C)C)C	0.899999976	117814542	PubChem:(117814542)	2
6	1	N/A	-169.1091773928307	C12H14O7	[M - H]-	KUZDWQQRVBDXCK	InChI=1S/C12H14O7/c1-3-5-16-11(13)18-9-7-15-8-10-19-12(14)17-6-4-2/h1-2H,5-10H2	2,5,8,10-Tetraoxatridec-12-ynoic acid, 9-oxo-, 2-propynyl ester	C#CCOC(=O)OCCOCCOC(=O)OCC#C	0.899999976	71403472	PubChem:(71403472)	2
7	1	N/A	-172.7587180329667	C12H14O7	[M - H]-	RXVFAFIACIHCGA	InChI=1S/C12H14O7/c13-2-1-3-4-5(8(2)18-3)10-7(12(16)17)6(11(14)15)9(4)19-10/h2-10,13H,1H2,(H,14,15)(H,16,17)	null	C1C(C2C3C(C1O2)C4C(C(C3O4)C(=O)O)C(=O)O)O	-1.39999998	16042599	PubChem:(16042599)	2
8	1	N/A	-176.76641327219843	C12H14O7	[M - H]-	XSMHFMSEGCSKSG	InChI=1S/C12H14O7/c13-8-5-11(16)6-9(14)18-12(19-10(11)15)4-2-1-3-7(12)17-8/h7,16H,1-6H2	null	C1CCC23C(C1)OC(=O)CC(CC(=O)O2)(C(=O)O3)O	-0.200000003	129630993	PubChem:(129630993)	2
9	1	N/A	-178.70473599267171	C12H14O7	[M - H]-	MHIJPYPOVDNHQW	InChI=1S/C12H14O7/c13-6-8(19-7-4-2-1-3-5-7)9(14)10(15)11(16)12(17)18/h1-6,8-11,14-16H,(H,17,18)	null	C1=CC=C(C=C1)OC(C=O)C(C(C(C(=O)O)O)O)O	-0.525033593	88317209	PubChem:(88317209)	2
10	1	N/A	-180.4387402165914	C12H14O7	[M - H]-	LMOCCAXOCLETAS	InChI=1S/C12H14O7/c13-11(14)7-17-5-6-18-9-1-3-10(4-2-9)19-8-12(15)16/h1-4H,5-8H2,(H,13,14)(H,15,16)	2-[2-[4-(carboxymethoxy)phenoxy]ethoxy]acetic acid	C1=CC(=CC=C1OCCOCC(=O)O)OCC(=O)O	0.899999976	59317378	PubChem:(59317378)	2
11	1	N/A	-185.20546963198515	C12H14O7	[M - H]-	AHBCVSAYCWMZFJ	InChI=1S/C12H14O7/c1-16-11(14)6-18-9-3-8(13)4-10(5-9)19-7-12(15)17-2/h3-5,13H,6-7H2,1-2H3	Acetic acid, 2,2''-[(5-hydroxy-1,3-phenylene)bis(oxy)]bis-, dimethyl ester	COC(=O)COC1=CC(=CC(=C1)O)OCC(=O)OC	1.39999998	19746291	PubChem:(19746291)	2
12	1	N/A	-185.86092259652838	C12H14O7	[M - H]-	NLOHYDOHCFSHSR	InChI=1S/C12H14O7/c1-4-17-9(13)7-12(16,11(15)19-6-3)8-10(14)18-5-2/h4-6,16H,1-3,7-8H2	tris(ethenyl) 2-hydroxypropane-1,2,3-tricarboxylate	C=COC(=O)CC(CC(=O)OC=C)(C(=O)OC=C)O	0.400000006	18934276	PubChem:(18934276)	2
