rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H28O10	[M - H]-	C18H28O10	102.32916326555407	98.3945997057765	3.9345635597775797	28	0.9269751313013423	1.645883735731088	2.7266808153515374	0.02320683557349686	
2	C19H24N4O6	[M - H]-	C19H24N4O6	97.2618851016184	94.50602522403393	2.755859877584464	28	0.9269751313013423	1.645883735731088	2.851321541703062	-3.294058639825868	
3	C14H24N6O8	[M - H]-	C14H24N6O8	95.8400156293425	94.15722581243277	1.6827898169097302	28	0.9269751313013423	1.7108778310179407	2.851321541703062	6.683990327110406	
4	C13H25N8O5P	[M - H]-	C13H25N8O5P	94.90927243047972	92.13453487688969	2.7747375535900223	28	0.9269751313013423	1.645883735731088	2.7266808153515374	-0.7343912832730987	
5	C12H29N4O9P	[M - H]-	C12H29N4O9P	94.66967483064964	93.32407327801151	1.3456015526381344	28	0.9269751313013423	1.7108778310179407	2.7266808153515374	2.582874192126266	
6	C17H29N2O7P	[M - H]-	C17H29N2O7P	93.92390938686061	91.5359434946486	2.3879658922120086	28	0.9269751313013423	1.645883735731088	2.851321541703062	-7.395174774810008	
7	C11H28N6O8S	[M - H]-	C11H28N6O8S	93.75777537943313	92.00934311520527	1.7484322642278607	28	0.9269751313013423	1.645883735731088	2.7266808153515374	-1.6777514268315226	
8	C19H32O5S2	[M - H]-	C19H32O5S2	93.20029385856887	93.20029385856887	0.0	28	0.9269751313013423	1.645883735731088	2.7266808153515374	-2.13232914911179	
9	C22H28O5S	[M - H]-	C22H28O5S	92.67996039184096	92.67996039184096	0.0	28	0.9269751313013423	1.7108778310179407	2.851321541703062	6.229412604830139	
10	C13H29ClN4O8	[M - H]-	C13H29ClN4O8	92.6628663403262	92.6628663403262	0.0	28	0.9269751313013423	1.7108778310179407	2.7266808153515374	2.145257436629637	
