rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.11543422220187173	-152.9004278638055	C12H16O6	[M - H2O - H]-	OTHROTITXLSDIN	InChI=1S/C12H16O6/c1-3-7(13)5-9(11(15)16)10(12(17)18)6-8(14)4-2/h3-6H2,1-2H3,(H,15,16)(H,17,18)	null	CCC(=O)CC(=C(CC(=O)CC)C(=O)O)C(=O)O	-0.200000003	22289513;88004229;91094730	PubChem:(22289513 88004229 91094730)	2
2	1	N/A	-162.21308046306214	C12H16O6	[M - H2O - H]-	AZZKYEGGROCXDH	InChI=1S/C12H16O6/c13-9-5-3-1-2-4-6-10(14)18-12(16)8-7-11(15)17-9/h1-8H2	null	C1CCCC(=O)OC(=O)CCC(=O)OC(=O)CC1	0.899999976	56992118	PubChem:(56992118)	2
3	1	N/A	-174.93065013205756	C12H16O6	[M - H2O - H]-	DTAZCHZFXLSOKY	InChI=1S/C12H16O6/c1-7(13)17-11(15)9-5-3-4-6-10(9)12(16)18-8(2)14/h9-10H,3-6H2,1-2H3	null	CC(=O)OC(=O)C1CCCCC1C(=O)OC(=O)C	1.10000002	56973986	PubChem:(56973986)	2
4	1	N/A	-180.77259015149386	C12H16O6	[M - H2O - H]-	JOKLNCNIFVEBJH	InChI=1S/C12H16O6/c13-9-6-8(2-4-12(17)18)10(14)5-7(9)1-3-11(15)16/h7-8H,1-6H2,(H,15,16)(H,17,18)	1,4-Cyclohexanedipropanoic acid, 2,5-dioxo-	C1C(C(=O)CC(C1=O)CCC(=O)O)CCC(=O)O	-0.899999976	13766091;71137343	PubChem:(13766091 71137343)	2
5	1	N/A	-184.80977824313754	C12H16O6	[M - H2O - H]-	BGSLWKOXVMEFCH	InChI=1S/C12H16O6/c1-5(11(15)16)7-3-10(14)8(4-9(7)13)6(2)12(17)18/h5-8H,3-4H2,1-2H3,(H,15,16)(H,17,18)	null	CC(C1CC(=O)C(CC1=O)C(C)C(=O)O)C(=O)O	-0.400000006	67575801	PubChem:(67575801)	2
6	1	N/A	-184.91637717625167	C12H16O6	[M - H2O - H]-	SUIOXHXRXYSLHE	InChI=1S/C12H16O6/c1-2-3-4-5-8(6-10(15)16)11(12(17)18)9(14)7-13/h6-7,14H,2-5H2,1H3,(H,15,16)(H,17,18)	null	CCCCCC(=CC(=O)O)C(=C(C=O)O)C(=O)O	1.42973387	""	KEGG Mine	8589934592
7	1	N/A	-187.78943863054232	C12H16O6	[M - H2O - H]-	DOCCMIOGWPGCIS	InChI=1S/C12H16O6/c1-6(13)16-5-9-8-3-12(15)18-10(8)4-11(9)17-7(2)14/h8-11H,3-5H2,1-2H3	4-((Acetyloxy)methyl)-2-oxohexahydro-2H-cyclopenta[b]furan-5-yl acetate	CC(=O)OCC1C(CC2C1CC(=O)O2)OC(=O)C	0.400000006	363762;494700;14184165;11184409;58620334;68839229;89687164;98555106;98555108;98555111;126970078;137706440	PubChem:(363762 494700 14184165 11184409 58620334 68839229 89687164 98555106 98555108 98555111 126970078 137706440)	2
8	1	N/A	-189.76584275392878	C12H16O6	[M - H2O - H]-	KLRPVTDUCKWDNM	InChI=1S/C12H16O6/c1-2-3-4-5-8(11(16)12(17)18)6-9(13)7-10(14)15/h6-7,13H,2-5H2,1H3,(H,14,15)(H,17,18)	null	CCCCCC(=CC(=CC(=O)O)O)C(=O)C(=O)O	1.60216784	""	KEGG Mine	8589934592
9	1	N/A	-189.94142087181405	C12H16O6	[M - H2O - H]-	IVKIWHXVVMQVLB	InChI=1S/C12H16O6/c1-6(13)17-9-5-10-8(4-12(15)18-10)7(9)3-11(14)16-2/h7-10H,3-5H2,1-2H3	null	CC(=O)OC1CC2C(C1CC(=O)OC)CC(=O)O2	0.300000012	91798486;129460430	PubChem:(91798486 129460430)	2
10	1	N/A	-190.88764503249348	C12H16O6	[M - H2O - H]-	AZSAFSWUZPZVSY	InChI=1S/C12H16O6/c1-8(2)12(17)18-6-4-3-5-9(11(15)16)7-10(13)14/h7H,1,3-6H2,2H3,(H,13,14)(H,15,16)	null	CC(=C)C(=O)OCCCCC(=CC(=O)O)C(=O)O	1.39999998	23153641;123355208	PubChem:(23153641 123355208)	2
