rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H28O8	[M - H2O - H]-	C18H26O7	74.73175666181109	71.08891552251832	3.642841139292764	26	0.8692078241625316	1.9423970114225244	2.37023217240266	-50997.655837904815	
2	C11H28N6O6S	[M - H2O - H]-	C11H26N6O5S	65.28145494920736	62.898316890855796	2.383138058351565	26	0.8692078241625316	1.9423970114225244	2.37023217240266	-50999.597616432504	
3	C12H29N4O7P	[M - H2O - H]-	C12H27N4O6P	65.09488682772425	63.170727615323734	1.9241592124005147	26	0.8692078241625316	2.1971473960862946	2.6447835655657514	-50994.73377495882	
4	C13H29ClN4O6	[M - H2O - H]-	C13H27ClN4O5	63.554951014658705	63.554951014658705	0.0	26	0.8692078241625316	2.1971473960862946	2.6447835655657514	-50995.23334913279	
5	C14H24N6O6	[M - H2O - H]-	C14H22N6O5	62.62765068751348	60.95276748129564	1.6748832062178431	25	0.8321007848905142	2.1280536018401532	2.625702322941388	-50990.05202619035	
6	C16H26N3O7	[M - H2O - H]-	C16H24N3O6	62.46190145419079	59.52686361258458	2.9350378416062095	26	0.8692078241625316	2.1971473960862946	2.6447835655657514	-50993.85393204758	
7	C14H31NO8P	[M - H2O - H]-	C14H29NO7P	61.21537434443195	57.84660804589765	3.368766298534295	26	0.8692078241625316	1.9423970114225244	2.37023217240266	-50998.53568081605	
8	C19H24N4O4	[M - H2O - H]-	C19H22N4O3	61.04446078612318	58.91981708221743	2.1246437039057517	27	0.8694483772972825	1.16499862278418	3.0006613173997763	-51001.44275908516	
9	C13H30N3O7S	[M - H2O - H]-	C13H28N3O6S	58.29525011122723	55.745196448036275	2.550053663190957	26	0.8692078241625316	1.9423970114225244	2.6447835655657514	-51003.39952228958	
10	C15H31ClNO7	[M - H2O - H]-	C15H29ClNO6	58.1068103628968	58.1068103628968	0.0	26	0.8692078241625316	1.9423970114225244	2.37023217240266	-50999.03525499018	
