rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C16H26O3S	[M - H]-	C16H26O3S	6.110643667212237	1.1900909141429645	4.9205527530692725	3	0.5680956267101916	1.0345537517938967	1.0345537517938967	0.7429167283739415	
2	C12H29NO3PS	[M - H]-	C12H29NO3PS	3.8586876043069287	-0.722555181757186	4.581242786064115	3	0.5680956267101916	-0.3532383674557309	0.6632881553876444	-0.30275933908666974	
3	C12H26O8	[M - H]-	C12H26O8	3.5059569846691923	2.67822982134876	0.8277271633204322	1	0.0	-7.727798146121629	7.727798146121629	-7.677318745492087	
4	C9H18N10O2	[M - H]-	C9H18N10O2	1.9642523325959567	0.9145263327216577	1.049725999874299	2	0.5580144976237339	-4.231604110088766	4.231604110088766	-3.141019104048454	
5	C12H22N6OS	[M - H]-	C12H22N6OS	1.230418178797823	-1.7163379883642191	2.946756167162042	1	0.0	9.729419502273515	9.729419502273515	9.779898021679983	
6	C8H22N6O6	[M - H]-	C8H22N6O6	1.0386292288641898	1.0386292288641898	0.0	2	0.5580144976237339	1.6725671877277843	1.6725671877277843	1.3596625476226614	
7	C10H27N4O2PS	[M - H]-	C10H27N4O2PS	0.5560283207058445	-2.6089218787194355	3.16495019942528	1	0.0	4.165252507477532	4.165252507477532	4.215731307757645	
8	C9H26N6OS2	[M - H]-	C9H26N6OS2	-0.012081695359492994	-1.1936293846532076	1.1815476892937147	2	0.5580144976237339	-2.1639221695711766	2.1639221695711766	-1.5648490198416163	
9	C16H28OP2	[M - H]-	C16H28OP2	-0.7079617841392913	-3.9344270977253615	3.22646531358607	1	0.0	-3.5918305016615326	3.5918305016615326	-3.541351309811545	
10	C18H23N2P	[M - H]-	C18H23N2P	-0.8708890848848037	-3.775194031232319	2.9043049463475152	1	0.0	1.9723364929431575	1.9723364929431575	2.022815403919501	
