rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.0938638224919236	-189.21946867060674	C13H16O7	[M - H]-	VKUVHQLMDOUYND	InChI=1S/C13H16O7/c14-6-9(15)11(17)12(18)10(16)7-20-13(19)8-4-2-1-3-5-8/h1-6,9-12,15-18H,7H2	D-Glucose, 6-benzoate	C1=CC=C(C=C1)C(=O)OCC(C(C(C(C=O)O)O)O)O	-1.20000005	20056718;20843398;117722873	COCONUT:(CNP0152338);Natural Products:(UNPD144619);PubChem:(20056718 20843398 117722873);SuperNatural:(SN00382957)	3178498
2	1	N/A	-191.33730745551628	C13H16O7	[M - H]-	UPGIVUDGJZHZTN	InChI=1S/C13H16O7/c14-6-9(16)11(17)12(18)10(7-15)20-13(19)8-4-2-1-3-5-8/h1-5,7,9-12,14,16-18H,6H2	null	C1=CC=C(C=C1)C(=O)OC(C=O)C(C(C(CO)O)O)O	-1.20000005	54365131;117722872	PubChem:(54365131 117722872)	2
3	1	N/A	-191.54277011243255	C13H16O7	[M - H]-	JPAUCQAJHLSMQW	InChI=1S/C13H16O7/c1-6-2-4-7(5-3-6)19-13-10(16)8(14)9(15)11(20-13)12(17)18/h2-5,8-11,13-16H,1H3,(H,17,18)	p-Cresol glucuronide	CC1=CC=C(C=C1)OC2C(C(C(C(O2)C(=O)O)O)O)O	0.400000006	154035;14299270;66849195;76974432;122198200;139025208	HMDB:(11686);SuperNatural:(SN00334503);ZINC bio:(ZINC06070968);additional;MeSH:(154035);PubMed;COCONUT:(CNP0252872);Natural Products:(UNPD177571);PubChem:(154035 14299270 66849195 76974432 122198200 139025208);CHEBI:(87986 133576);PubChem class - bio and metabolites;Training Set	20504686
4	1	N/A	-192.50300749409638	C13H16O7	[M - H]-	PDOJZRDFVAABRB	InChI=1S/C13H16O7/c1-7-2-4-8(5-3-7)20-13(19)12(18)11(17)10(16)9(15)6-14/h2-6,9-12,15-18H,1H3	null	CC1=CC=C(C=C1)OC(=O)C(C(C(C(C=O)O)O)O)O	-0.0416565612	132281772	PubChem:(132281772)	2
5	1	N/A	-193.21799234500443	C13H16O7	[M - H]-	DVDDHUMGLRHBIE	InChI=1S/C13H16O7/c14-5-8-1-3-9(4-2-8)20-7-11(17)13(19)12(18)10(16)6-15/h1-5,10,12-13,15-16,18-19H,6-7H2	null	C1=CC(=CC=C1C=O)OCC(=O)C(C(C(CO)O)O)O	-1.39999998	87279235	PubChem:(87279235)	2
6	1	N/A	-193.71189848022286	C13H16O7	[M - H]-	CRQYVVOZYKOBCV	InChI=1S/C13H16O7/c1-2-20-9-5-3-7(8(14)4-6-10(15)16)11(12(9)17)13(18)19/h2-3,5,7,9,11-12,17H,1,4,6H2,(H,15,16)(H,18,19)	null	C=COC1C=CC(C(C1O)C(=O)O)C(=O)CCC(=O)O	-0.400602758	""	KEGG Mine	8589934592
7	1	N/A	-195.35049969595113	C13H16O7	[M - H]-	QYBOZTPKEVVJKR	InChI=1S/C13H16O7/c14-6-8(11-9(15)10(16)13(18)20-11)19-12(17)7-4-2-1-3-5-7/h1-5,8-11,13-16,18H,6H2	null	C1=CC=C(C=C1)C(=O)OC(CO)C2C(C(C(O2)O)O)O	-0.899999976	70347240	PubChem:(70347240)	2
8	1	N/A	-195.7707349157303	C13H16O7	[M - H]-	ULTVODTTWOIQMD	InChI=1S/C13H16O7/c1-6-2-4-7(5-3-6)19-13(18)11-9(15)8(14)10(16)12(17)20-11/h2-5,8-12,14-17H,1H3	null	CC1=CC=C(C=C1)OC(=O)C2C(C(C(C(O2)O)O)O)O	-0.100000001	101369304	PubChem:(101369304)	2
9	1	N/A	-196.1358454933767	C13H16O7	[M - H]-	LHCIBCNIUYDMIX	InChI=1S/C13H16O7/c14-6-9(15)12(10(16)11(17)13(18)19)20-7-8-4-2-1-3-5-8/h1-6,9-12,15-17H,7H2,(H,18,19)	null	C1=CC=C(C=C1)COC(C(C=O)O)C(C(C(=O)O)O)O	-1.20000005	88740799	PubChem:(88740799)	2
10	1	N/A	-196.14776881948586	C13H16O7	[M - H]-	OIMIOVIUFNKSAJ	InChI=1S/C13H16O7/c14-7(15)10-1-11(8(16)17)3-12(2-10,9(18)19)6-13(20,4-10)5-11/h20H,1-6H2,(H,14,15)(H,16,17)(H,18,19)	null	C1C2(CC3(CC1(CC(C2)(C3)O)C(=O)O)C(=O)O)C(=O)O	-1.0	10039509	PubChem:(10039509)	2
11	1	N/A	-200.2716135364487	C13H16O7	[M - H]-	XZMAIJGJZWXUDD	InChI=1S/C13H16O7/c14-6-9(10(15)11(16)12(17)13(18)19)20-7-8-4-2-1-3-5-8/h1-6,9-12,15-17H,7H2,(H,18,19)	null	C1=CC=C(C=C1)COC(C=O)C(C(C(C(=O)O)O)O)O	-0.560292959	139345726	PubChem:(139345726)	2
12	1	N/A	-201.78141908607623	C13H16O7	[M - H]-	HGDKEUOTXZNZTM	InChI=1S/C13H16O7/c1-6-3-2-4-7(5-6)19-13(18)11-9(15)8(14)10(16)12(17)20-11/h2-5,8-12,14-17H,1H3	null	CC1=CC(=CC=C1)OC(=O)C2C(C(C(C(O2)O)O)O)O	-0.100000001	101369303	PubChem:(101369303)	2
13	1	N/A	-203.06391917487827	C13H16O7	[M - H]-	UDTQUOJQGJBORK	InChI=1S/C13H16O7/c14-8-9(15)11(12(17)18)20-13(10(8)16)19-6-7-4-2-1-3-5-7/h1-5,8-11,13-16H,6H2,(H,17,18)	Benzyl Alcohol Glucuronide	C1=CC=C(C=C1)COC2C(C(C(C(O2)C(=O)O)O)O)O	-0.300000012	9795797;13844982;21671915;54348165	PubChem:(9795797 13844982 21671915 54348165)	2
14	1	N/A	-209.70070462002565	C13H16O7	[M - H]-	RNSGUFVBYFJFND	InChI=1S/C13H16O7/c14-6-9(15)11(17)12(18)10(16)7-20-13(19)8-4-2-1-3-5-8/h1-5,9,11-12,14-15,17-18H,6-7H2	null	C1=CC=C(C=C1)C(=O)OCC(=O)C(C(C(CO)O)O)O	-1.0	54276391;69816986	PubChem:(54276391 69816986)	2
15	1	N/A	-211.1234633742977	C13H16O7	[M - H]-	NIDOEPPPGWWACV	InChI=1S/C13H16O7/c1-6(2)4-8(15)10(12(18)9(16)5-14)11(17)7(3)13(19)20/h5-6,17-18H,4H2,1-3H3,(H,19,20)	null	CC(C)CC(=O)C(=C(C(=O)C=O)O)C(=C(C)C(=O)O)O	0.501362264	""	KEGG Mine	8589934592
16	1	N/A	-211.43582977401957	C13H16O7	[M - H]-	BAAGMANWWQBCCW	InChI=1S/C13H16O7/c14-6-8(15)10(17)12(19)13(20)11(18)9(16)7-4-2-1-3-5-7/h1-6,8,10-13,15,17-20H	null	C1=CC=C(C=C1)C(=O)C(C(C(C(C(C=O)O)O)O)O)O	-2.0	88433897	PubChem:(88433897)	2
17	1	N/A	-211.62530483177275	C13H16O7	[M - H]-	ONWLTYBVGYYYLE	InChI=1S/C13H16O7/c14-5-7-1-3-8(4-2-7)19-13-12(18)11(17)10(16)9(6-15)20-13/h1-4,9,11-15,17-18H,5-6H2	null	C1=CC(=CC=C1CO)OC2C(C(C(=O)C(O2)CO)O)O	-0.574444652	""	KEGG Mine	8589934592
18	1	N/A	-211.72672857811585	C13H16O7	[M - H]-	NAZOJRFILQJISE	InChI=1S/C13H16O7/c14-6-8(15)10(17)12(19)13(20)11(18)9(16)7-4-2-1-3-5-7/h1-5,8,10-12,14-15,17-19H,6H2	null	C1=CC=C(C=C1)C(=O)C(C(=O)C(C(C(CO)O)O)O)O	-1.60000002	129640559	PubChem:(129640559)	2
19	1	N/A	-212.16401496410364	C13H16O7	[M - H]-	SPVNGAXPBDBQLB	InChI=1S/C13H16O7/c1-18-7-2-4-8(5-3-7)19-13-12(17)11(16)10(15)9(6-14)20-13/h2-5,9,11-14,16-17H,6H2,1H3	null	COC1=CC=C(C=C1)OC2C(C(C(=O)C(O2)CO)O)O	-0.129456744	""	KEGG Mine	8589934592
20	1	N/A	-212.62642603348766	C13H16O7	[M - H]-	APLOPLFVSVRYOT	InChI=1S/C13H16O7/c1-2-9(16)10(17)4-8(12(19)5-14)13-11(18)3-7(15)6-20-13/h4-5,9-10,13,16-17H,2-3,6H2,1H3	null	CCC(C(C=C(C1C(=O)CC(=O)CO1)C(=O)C=O)O)O	-1.10000002	122644913;122648372	PubChem:(122644913 122648372)	2
21	1	N/A	-212.84243768494514	C13H16O7	[M - H]-	ZBIRZDASFMWWEY	InChI=1S/C13H16O7/c1-7(13(18)19)20-11-4-2-8(6-10(11)15)9(14)3-5-12(16)17/h2,4,8,10-11,15H,1,3,5-6H2,(H,16,17)(H,18,19)	null	C=C(C(=O)O)OC1C=CC(CC1O)C(=O)CCC(=O)O	0.0453789085	""	KEGG Mine	8589934592
