rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C9H12O6	[M - H]-	C9H12O6	102.07741298642122	98.71249510457535	3.364917881845876	25	0.9172102373399095	1.250755376478336	2.824271292355135	0.3643145102670527	
2	C7H10N3O5	[M - H]-	C7H10N3O5	56.56514826056495	55.04777391453911	1.5173743460258498	19	0.4919513306791188	0.4791803688352036	3.232513264802828	6.60772466265327	
3	C6H15ClNO5	[M - H]-	C6H15ClNO5	36.0792772370214	34.519469346195734	1.5598078908256698	20	0.4746103949024591	-1.2006670959301498	1.365085507041518	-1.9009353297457987	
4	C5H15NO6P	[M - H]-	C5H15NO6P	32.101433507166604	31.406419655072803	0.6950138520937994	17	0.45130200394208214	-0.03532076913988296	1.3688422281398902	-1.0805450865705555	
5	C10H8N4O2	[M - H]-	C10H8N4O2	22.106995528610312	19.88963354162571	2.217361986984604	16	0.23748177617062638	-1.7451340210242168	3.1894720018264033	-5.854488119922738	
6	C10H16OS2	[M - H]-	C10H16OS2	18.175577542571983	18.175577542571983	0.0	11	0.1388421869198936	-2.8368823275672224	3.34211619557316	-3.676620093898422	
7	C6H11N5O2P	[M - H]-	C6H11N5O2P	8.063403400355263	6.811893538857722	1.2515098614975408	14	0.15924683893907882	-1.7451340210242168	2.7205539712895197	-7.299347716892506	
8	C8H6N7O	[M - H]-	C8H6N7O	3.392949809839184	1.003525121283361	2.389424688555823	7	0.08858818522353053	12.797502970452912	12.797502970452912	0.38892203246347884	
9	C2H12N6O4S	[M - H]-	C2H12N6O4S	2.3364474265946846	2.3364474265946846	0.0	8	0.08080362937183251	-2.2407465330218077	2.9625732061811694	-2.824433509542583	
10	C4H13ClN4O4	[M - H]-	C4H13ClN4O4	0.7430918203837997	0.7430918203837997	0.0	8	0.13406097851776502	-3.484776211626398	4.871029151745553	4.342474822640419	
