rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C18H32O10	[M - H2O - H]-	C18H30O9	90.31193552285706	87.03311571136278	3.2788198114942713	24	0.9208759910707411	2.348642694977182	2.86714889750519	-46277.43320947454	
1	C18H30O9	[M - H]-	C18H30O9	90.31193552285706	87.03311571136278	3.2788198114942713	23	0.9208759910707411	2.348642694977182	2.86714889750519	0.5753404084706485	
2	C14H33NO9P	[M - H]-	C14H33NO9P	80.972064632544	77.35773578475438	3.6143288477896283	23	0.9208759910707411	2.348642694977182	2.86714889750519	-0.22306767811779396	
2	C14H35NO10P	[M - H2O - H]-	C14H33NO9P	80.972064632544	77.35773578475438	3.6143288477896283	24	0.9208759910707411	2.348642694977182	2.86714889750519	-46278.231617561134	
3	C19H28N4O6	[M - H2O - H]-	C19H26N4O5	80.92210727548225	79.50792639453284	1.4141808809494036	23	0.9016288199522745	2.4073527554753924	2.8795373815185386	-46280.8696280153	
3	C19H26N4O5	[M - H]-	C19H26N4O5	80.92210727548225	79.50792639453284	1.4141808809494036	22	0.9016288199522745	2.4073527554753924	2.8795373815185386	-2.861078132292983	
4	C14H26N6O7	[M - H]-	C14H26N6O7	80.67242800847367	78.72227600476114	1.9501520037125306	22	0.9016288199522745	2.6459968305325354	2.9095378402958536	7.475372997383094	
4	C14H28N6O8	[M - H2O - H]-	C14H26N6O7	80.67242800847367	78.72227600476114	1.9501520037125306	23	0.9016288199522745	2.6459968305325354	2.9095378402958536	-46270.53317688563	
5	C12H31N4O8P	[M - H]-	C12H31N4O8P	79.38881466459006	76.95424781984717	2.4345668447428928	23	0.9208759910707411	2.8259308450914684	2.9467740478125166	3.226948616484487	
5	C12H33N4O9P	[M - H2O - H]-	C12H31N4O8P	79.38881466459006	76.95424781984717	2.4345668447428928	24	0.9208759910707411	2.8259308450914684	2.9467740478125166	-46274.78160126667	
6	C17H31N2O6P	[M - H]-	C17H31N2O6P	78.83286681756479	76.62980316629044	2.203063651274352	22	0.9016288199522745	2.4073527554753924	2.9095378402958536	-7.109502513191589	
6	C17H33N2O7P	[M - H2O - H]-	C17H31N2O6P	78.83286681756479	76.62980316629044	2.203063651274352	23	0.9016288199522745	2.4073527554753924	2.9095378402958536	-46285.11805239635	
7	C16H30N3O9	[M - H2O - H]-	C16H28N3O8	78.18738669060099	75.35688993563738	2.830496754963611	24	0.9208759910707411	2.8259308450914684	2.9467740478125166	-46273.983193180225	
7	C16H28N3O8	[M - H]-	C16H28N3O8	78.18738669060099	75.35688993563738	2.830496754963611	23	0.9208759910707411	2.8259308450914684	2.9467740478125166	4.025356702780812	
8	C11H30N6O7S	[M - H]-	C11H30N6O7S	77.87903455955515	75.06316238576737	2.8158721737877865	23	0.9208759910707411	2.348642694977182	2.86714889750519	-1.186714679776395	
8	C11H32N6O8S	[M - H2O - H]-	C11H30N6O7S	77.87903455955515	75.06316238576737	2.8158721737877865	24	0.9208759910707411	2.348642694977182	2.86714889750519	-46279.1952645628	
9	C13H32N3O8S	[M - H]-	C13H32N3O8S	76.45736944372891	73.56206817982637	2.8953012639025375	22	0.9016288199522745	2.4073527554753924	2.9095378402958536	-4.636730974086559	
9	C13H34N3O9S	[M - H2O - H]-	C13H32N3O8S	76.45736944372891	73.56206817982637	2.8953012639025375	23	0.9016288199522745	2.4073527554753924	2.9095378402958536	-46282.645280857396	
10	C11H32N6O5P2	[M - H]-	C11H32N6O5P2	75.1500258945782	72.97222095455025	2.1778049400279498	22	0.9016288199522745	2.4073527554753924	2.9095378402958536	-4.45789430517775	
10	C11H34N6O6P2	[M - H2O - H]-	C11H32N6O5P2	75.1500258945782	72.97222095455025	2.1778049400279498	23	0.9016288199522745	2.4073527554753924	2.9095378402958536	-46282.46644418819	
