rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.20589766173198906	-135.96971693593036	C17H26O7	[M - H]-	BLBOMBITNGIELX	InChI=1S/C17H26O7/c18-11(4-1-2-6-16(21)22)8-9-13-12(5-3-7-17(23)24)14(19)10-15(13)20/h12-13,15,20H,1-10H2,(H,21,22)(H,23,24)	null	C1C(C(C(C1=O)CCCC(=O)O)CCC(=O)CCCCC(=O)O)O	-0.300000012	101677649	PubChem:(101677649)	2
2	1	N/A	-165.61925346277008	C17H26O7	[M - H]-	OWVMDTFEGBHSSG	InChI=1S/C17H26O7/c1-13(9-5-7-11-21-15(3)18)23-17(20)24-14(2)10-6-8-12-22-16(4)19/h5-8,13-14H,9-12H2,1-4H3	null	CC(CC=CCOC(=O)C)OC(=O)OC(C)CC=CCOC(=O)C	2.70000005	87773661	PubChem:(87773661)	2
3	1	N/A	-167.07418948245743	C17H26O7	[M - H]-	MDXJCGRBKLYGOV	InChI=1S/C17H26O7/c1-11(18)24-15-10-14(19)12(13(15)8-9-17(22)23)6-4-2-3-5-7-16(20)21/h12-13,15H,2-10H2,1H3,(H,20,21)(H,22,23)	7-[3-acetyloxy-2-(2-carboxyethyl)-5-oxocyclopentyl]heptanoic acid	CC(=O)OC1CC(=O)C(C1CCC(=O)O)CCCCCCC(=O)O	1.60000002	21503825	PubChem:(21503825)	2
4	1	N/A	-175.34385672553896	C17H26O7	[M - H]-	YBEYYEYNZWEHES	InChI=1S/C17H26O7/c1-6-23-16(21)14(11(4)19)8-13(10(3)18)9-15(12(5)20)17(22)24-7-2/h13-15H,6-9H2,1-5H3	null	CCOC(=O)C(CC(CC(C(=O)C)C(=O)OCC)C(=O)C)C(=O)C	0.899999976	134899757	PubChem:(134899757)	2
5	1	N/A	-180.90799277262985	C17H26O7	[M - H]-	NKKHSPTWFBLGQC	InChI=1S/C17H26O7/c1-2-12-16(22)11(7-3-5-9-14(18)19)17(23)13(24-12)8-4-6-10-15(20)21/h1,11-13,16-17,22-23H,3-10H2,(H,18,19)(H,20,21)	null	C#CC1C(C(C(C(O1)CCCCC(=O)O)O)CCCCC(=O)O)O	0.400000006	89943041	PubChem:(89943041)	2
6	1	N/A	-201.4864165595315	C17H26O7	[M - H]-	HGVJZMVNEDNOQF	InChI=1S/C17H26O7/c1-4-7-9-12(18)23-16-14(20)11(6-3)22-17(15(16)21)24-13(19)10-8-5-2/h3,11,14-17,20-21H,4-5,7-10H2,1-2H3	null	CCCCC(=O)OC1C(C(OC(C1O)OC(=O)CCCC)C#C)O	1.5	58013657;87415019;134578067	PubChem:(58013657 87415019 134578067)	2
7	1	N/A	-202.4263002336071	C17H26O7	[M - H]-	IKGNMWMUATXCDX	InChI=1S/C17H26O7/c1-6-7-13-16(22-11(3)18)10(2)17(23-12(4)19)14(24-13)8-9-15(20)21-5/h6,10,13-14,16-17H,1,7-9H2,2-5H3	null	CC1C(C(OC(C1OC(=O)C)CC=C)CCC(=O)OC)OC(=O)C	2.0	102091799	PubChem:(102091799)	2
8	1	N/A	-204.60448815997142	C17H26O7	[M - H]-	GZXYGHDMXSDJMX	InChI=1S/C17H26O7/c1-6-7-8-14-17(23-13(5)20)16(22-12(4)19)10(2)15(24-14)9-21-11(3)18/h6,10,14-17H,1,7-9H2,2-5H3	null	CC1C(OC(C(C1OC(=O)C)OC(=O)C)CCC=C)COC(=O)C	2.0	122695058	PubChem:(122695058)	2
9	1	N/A	-204.79902340689264	C17H26O7	[M - H]-	OKHHEGSTSYNVSE	InChI=1S/C17H26O7/c1-3-4-5-6-7-8-10-13-16(2)18-20-22-24-23-21-19-17-14-11-9-12-15-17/h9,11-12,14-15H,2-8,10,13H2,1H3	null	CCCCCCCCCC(=C)OOOOOOOC1=CC=CC=C1	7.30000019	87907958	PubChem:(87907958)	2
10	1	N/A	-205.32519006770607	C17H26O7	[M - H]-	OUHPFVCRGJATBX	InChI=1S/C17H26O7/c1-4-22-13(18)8-10-17(16(21)24-6-3)9-7-12(15(17)20)11-14(19)23-5-2/h12H,4-11H2,1-3H3	null	CCOC(=O)CCC1(CCC(C1=O)CC(=O)OCC)C(=O)OCC	1.5	11131670	PubChem:(11131670)	2
11	1	N/A	-205.6300163216631	C17H26O7	[M - H]-	RYKWUWGZZQBRNO	InChI=1S/C17H26O7/c1-24-16(21)7-5-3-2-4-6-12-13(15(20)9-14(12)19)8-11(10-18)17(22)23/h10-13,15,20H,2-9H2,1H3,(H,22,23)	null	COC(=O)CCCCCCC1C(C(CC1=O)O)CC(C=O)C(=O)O	1.10000002	88825657	PubChem:(88825657)	2
12	1	N/A	-206.4238957215763	C17H26O7	[M - H]-	USJDNPFAUKFGDF	InChI=1S/C17H26O7/c1-11(19)23-15-9-16(24-12(2)20)14(10-18)13(15)7-5-3-4-6-8-17(21)22/h10,13-16H,3-9H2,1-2H3,(H,21,22)	7-[(1R,2R,3R,5S)-3,5-diacetyloxy-2-formylcyclopentyl]heptanoic acid	CC(=O)OC1CC(C(C1CCCCCCC(=O)O)C=O)OC(=O)C	1.79999995	22817109	PubChem:(22817109)	2
13	1	N/A	-208.6919183597357	C17H26O7	[M - H]-	VHALGNJQLPMGHS	InChI=1S/C17H26O7/c1-2-3-4-5-6-7-8-9-10-13(19)23-11-12(18)16-14(20)15(21)17(22)24-16/h2,12,15-16,18,21H,1,3-11H2	null	C=CCCCCCCCCC(=O)OCC(C1C(=O)C(C(=O)O1)O)O	3.29999995	91368416	PubChem:(91368416)	2
14	1	N/A	-208.82583051444823	C17H26O7	[M - H]-	ONSITHXGVSHPMN	InChI=1S/C17H26O7/c1-2-22-17(21)24-14-9-5-12(6-10-14)16(20)23-13-7-3-11(4-8-13)15(18)19/h11-14H,2-10H2,1H3,(H,18,19)	null	CCOC(=O)OC1CCC(CC1)C(=O)OC2CCC(CC2)C(=O)O	2.79999995	132157881	PubChem:(132157881)	2
15	1	N/A	-210.67958328449308	C17H26O7	[M - H]-	SIBXNSAOOBBZTK	InChI=1S/C17H26O7/c1-5-6-7-8-16(14(20)23-3)9-12(18)17(11-16,15(21)24-4)10-13(19)22-2/h5-11H2,1-4H3	null	CCCCCC1(CC(=O)C(C1)(CC(=O)OC)C(=O)OC)C(=O)OC	2.0	101007044	PubChem:(101007044)	2
16	1	N/A	-211.72752878384048	C17H26O7	[M - H]-	VOKCQJXNYLFTAV	InChI=1S/C17H26O7/c1-6-8-15(21)9-7-10-16(23-13(4)19)17(24-14(5)20)11(2)22-12(3)18/h6-7,9,11,15-17,21H,1,8,10H2,2-5H3	null	CC(C(C(CC=CC(CC=C)O)OC(=O)C)OC(=O)C)OC(=O)C	1.70000005	71573610	PubChem:(71573610)	2
17	1	N/A	-213.49900454149352	C17H26O7	[M - H]-	YCMWNVPIYWHBOI	InChI=1S/C17H26O7/c1-4-13(19)22-12-9-7-8-11(10-18)16(23-14(20)5-2)17(12)24-15(21)6-3/h10-12,16-17H,4-9H2,1-3H3	null	CCC(=O)OC1CCCC(C(C1OC(=O)CC)OC(=O)CC)C=O	1.79999995	53804084	PubChem:(53804084)	2
18	1	N/A	-213.88763900791835	C17H26O7	[M - H]-	VHNZFWUHEKWNFY	InChI=1S/C17H26O7/c1-2-3-4-9-22-11-5-7-12(8-6-11)23-17-16(21)15(20)14(19)13(10-18)24-17/h5-8,13-21H,2-4,9-10H2,1H3	null	CCCCCOC1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O	1.40531659	57279125;56607551;102504647	PubChem:(57279125 56607551 102504647)	2
19	1	N/A	-214.06295215970982	C17H26O7	[M - H]-	FKHDAARYAMWALN	InChI=1S/C17H26O7/c1-2-3-4-5-6-7-8-9-12(10-18)23-17-16(22)15(21)14(20)13(11-19)24-17/h12-22H,4-5,8-11H2,1H3	null	CC#CCCC#CCCC(CO)OC1C(C(C(C(O1)CO)O)O)O	-0.200000003	123248212	PubChem:(123248212)	2
20	1	N/A	-216.41519763864127	C17H26O7	[M - H]-	XYSBIPHHSJBTPU	InChI=1S/C17H26O7/c1-6-19-12(18)8-7-10-14-15(24-17(4,5)23-14)13(21-10)11-9-20-16(2,3)22-11/h7-8,10-11,13-15H,6,9H2,1-5H3	null	CCOC(=O)C=CC1C2C(C(O1)C3COC(O3)(C)C)OC(O2)(C)C	1.10000002	101189686	PubChem:(101189686)	2
21	1	N/A	-220.34650794324637	C17H26O7	[M - H]-	MVQUILIFHYWNOX	InChI=1S/C17H26O7/c1-10(2)6-7-14-8-15(22-12(4)19)17(23-13(5)20)16(24-14)9-21-11(3)18/h6,14-17H,7-9H2,1-5H3	[(2R,3S,4R,6R)-3,4-diacetyloxy-6-(3-methylbut-2-enyl)oxan-2-yl]methyl acetate	CC(=CCC1CC(C(C(O1)COC(=O)C)OC(=O)C)OC(=O)C)C	2.0999999	16079210;101401871	PubChem:(16079210 101401871)	2
22	1	N/A	-220.39261063262344	C17H26O7	[M - H]-	CSFKVBCOBWGZKN	InChI=1S/C17H26O7/c18-7-11(19)12(20)13(21)14(22)15(23)16(24)17-4-8-1-9(5-17)3-10(2-8)6-17/h8-14,18-22H,1-7H2	null	C1C2CC3CC1CC(C2)(C3)C(=O)C(=O)C(C(C(C(CO)O)O)O)O	-1.0	129830651	PubChem:(129830651)	2
23	1	N/A	-223.02259785567287	C17H26O7	[M - H]-	FKPMVLLEMMITKW	InChI=1S/C17H26O7/c1-6-12(21-9(2)18)16(22-10(3)19)15-11-7-14(20)23-13(11)8-17(4,5)24-15/h11-13,15-16H,6-8H2,1-5H3	null	CCC(C(C1C2CC(=O)OC2CC(O1)(C)C)OC(=O)C)OC(=O)C	1.60000002	58153190	PubChem:(58153190)	2
24	1	N/A	-223.4138922559374	C17H26O7	[M - H]-	OYCUHVYUXKNZMC	InChI=1S/C17H26O7/c18-11(4-3-7-17(23)24)8-9-13-12(14(19)10-15(13)20)5-1-2-6-16(21)22/h1-2,12-15,19-20H,3-10H2,(H,21,22)(H,23,24)	null	C1C(C(C(C1O)CC=CCC(=O)O)CCC(=O)CCCC(=O)O)O	-0.100000001	9798119	PubChem:(9798119)	2
25	1	N/A	-224.0191632469339	C17H26O7	[M - H]-	COHJGQUMTLBWLQ	InChI=1S/C17H26O7/c1-10(18)15(16(20)24-17(3,4)5)12-7-8-14(21-6)23-13(12)9-22-11(2)19/h7-8,12-15H,9H2,1-6H3	tert-butyl 2-[(2S,3R,6S)-2-(acetyloxymethyl)-6-methoxy-3,6-dihydro-2H-pyran-3-yl]-3-oxobutanoate	CC(=O)C(C1C=CC(OC1COC(=O)C)OC)C(=O)OC(C)(C)C	1.29999995	11302295	PubChem:(11302295)	2
26	1	N/A	-227.3873651252503	C17H26O7	[M - H]-	UNMINRCHIGQZMY	InChI=1S/C17H26O7/c1-4-12(2)6-5-7-14(10-13(3)18)23-24-15(11-17(21)22)8-9-16(19)20/h8-9,11-12,14H,4-7,10H2,1-3H3,(H,19,20)(H,21,22)	null	CCC(C)CCCC(CC(=O)C)OOC(=CC(=O)O)C=CC(=O)O	2.9000001	90994548	PubChem:(90994548)	2
27	1	N/A	-227.55454871930934	C17H26O7	[M - H]-	YKQOKJGGKRAMKZ	InChI=1S/C17H26O7/c1-4-22-14(19)12(15(20)23-5-2)9-11-17(16(21)24-6-3)10-7-8-13(17)18/h12H,4-11H2,1-3H3	diethyl 2-[2-(1-ethoxycarbonyl-2-oxocyclopentyl)ethyl]propanedioate	CCOC(=O)C(CCC1(CCCC1=O)C(=O)OCC)C(=O)OCC	2.0999999	11810030	PubChem:(11810030)	2
28	1	N/A	-229.57839176605552	C17H26O7	[M - H]-	WQCNRANTKMDTEF	InChI=1S/C17H26O7/c1-5-20-15-8-13-14(23-11(4)19)7-12(9-22-10(3)18)16(13)17(24-15)21-6-2/h7,13-17H,5-6,8-9H2,1-4H3	[(4aR,5S,7aS)-5-acetyloxy-1,3-diethoxy-1,3,4,4a,5,7a-hexahydrocyclopenta[c]pyran-7-yl]methyl acetate	CCOC1CC2C(C=C(C2C(O1)OCC)COC(=O)C)OC(=O)C	0.899999976	11782824	PubChem:(11782824)	2
29	1	N/A	-229.7916846815454	C17H26O7	[M - H]-	OBUBDSFYQRNFMW	InChI=1S/C17H26O7/c1-7-11-12(8-14(19)21-6)15(20)16(24-17(3,4)5)23-13(11)9-22-10(2)18/h7,11-13,16H,1,8-9H2,2-6H3	methyl 2-[(2S,3R,4S,6R)-2-(acetyloxymethyl)-3-ethenyl-6-[(2-methylpropan-2-yl)oxy]-5-oxooxan-4-yl]acetate	CC(=O)OCC1C(C(C(=O)C(O1)OC(C)(C)C)CC(=O)OC)C=C	1.29999995	14832203	PubChem:(14832203)	2
30	1	N/A	-230.04581794564317	C17H26O7	[M - H]-	LOVBZPDYBWOAMY	InChI=1S/C17H26O7/c1-5-19-15(20-6-2)11-9-13-23-17(18)24-14-10-12-16(21-7-3)22-8-4/h5-8,15-16H,1-4,9-14H2	null	C=COC(CCCOC(=O)OCCCC(OC=C)OC=C)OC=C	4.69999981	56997751	PubChem:(56997751)	2
31	1	N/A	-230.08762235081699	C17H26O7	[M - H]-	ZVXZTWAYKLYYOP	InChI=1S/C17H26O7/c1-6-19-11(18)9-7-8-10-12-13(22-16(2,3)21-12)14-15(20-10)24-17(4,5)23-14/h7,9-10,12-15H,6,8H2,1-5H3	null	CCOC(=O)C=CCC1C2C(C3C(O1)OC(O3)(C)C)OC(O2)(C)C	1.60000002	10246765;10315329	PubChem:(10246765 10315329)	2
32	1	N/A	-232.07591239044726	C17H26O7	[M - H]-	NGPYRFLYLKLRDH	InChI=1S/C17H26O7/c1-3-4-5-6-10-9(2)12(7-11(10)19)23-17-16(22)15(21)14(20)13(8-18)24-17/h4-5,12-18,20-22H,3,6-8H2,1-2H3	null	CCC=CCC1=C(C(CC1=O)OC2C(C(C(C(O2)CO)O)O)O)C	-0.5	10712321;23630898;131751338	COCONUT:(CNP0214143);HMDB:(32870);Natural Products:(UNPD12784);PubChem:(10712321 23630898 131751338);SuperNatural:(SN00317084);PubChem class - bio and metabolites	19955722
33	1	N/A	-232.1173782079845	C17H26O7	[M - H]-	XYMACJPEQBHPIA	InChI=1S/C17H26O7/c1-5-14(18)22-11-17(9-10-21-8-4,12-23-15(19)6-2)13-24-16(20)7-3/h5-8,11-13H2,1-4H3	null	CCC(=O)OCC(COC(=O)CC)(COC(=O)CC)C#COCC	2.4000001	57596272	PubChem:(57596272)	2
34	1	N/A	-233.91018243260248	C17H26O7	[M - H]-	CIRHPJJQGDLVDO	InChI=1S/C17H26O7/c1-2-3-4-9-22-11-5-7-12(8-6-11)23-16-15(20)14(19)13(10-18)24-17(16)21/h5-8,13-21H,2-4,9-10H2,1H3	null	CCCCCOC1=CC=C(C=C1)OC2C(C(C(OC2O)CO)O)O	1.40531659	69347460	PubChem:(69347460)	2
35	1	N/A	-234.33798370928076	C17H26O7	[M - H]-	NHSCSQUUFJPXKB	InChI=1S/C17H26O7/c1-16-6-3-12(23-16)9-20-15(19)5-8-17(2)22-11-13(24-17)10-21-14(18)4-7-16/h12-13H,3-11H2,1-2H3	null	CC12CCC(O1)COC(=O)CCC3(OCC(O3)COC(=O)CC2)C	0.899999976	58061632	PubChem:(58061632)	2
36	1	N/A	-234.89636588829813	C17H26O7	[M - H]-	YQKXTCMEERNQSW	InChI=1S/C17H26O7/c1-21-15(18)11-7-3-5-9-13(11)23-17(20)24-14-10-6-4-8-12(14)16(19)22-2/h11-14H,3-10H2,1-2H3	null	COC(=O)C1CCCCC1OC(=O)OC2CCCCC2C(=O)OC	3.0999999	89901490	PubChem:(89901490)	2
37	1	N/A	-235.0260132636894	C17H26O7	[M - H]-	AGNPLDHKVKLBMX	InChI=1S/C17H26O7/c1-4-22-14(19)12(15(20)23-5-2)11-17(16(21)24-6-3)10-8-7-9-13(17)18/h12H,4-11H2,1-3H3	null	CCOC(=O)C(CC1(CCCCC1=O)C(=O)OCC)C(=O)OCC	2.29999995	10315328	PubChem:(10315328)	2
38	1	N/A	-235.68591325577694	C17H26O7	[M - H]-	VQDYONSHAIMVQV	InChI=1S/C17H26O7/c1-2-15(19)22-11-6-12-24-17(21)14-8-4-3-7-13(14)16(20)23-10-5-9-18/h2,13-14,18H,1,3-12H2	null	C=CC(=O)OCCCOC(=O)C1CCCCC1C(=O)OCCCO	2.0	69734875	PubChem:(69734875)	2
39	1	N/A	-236.3225040381712	C17H26O7	[M - H]-	ZGDNVNGWZIYPHT	InChI=1S/C17H26O7/c1-12(2)16(20)22-9-7-5-6-8-15(19)23-10-14(18)11-24-17(21)13(3)4/h14,18H,1,3,5-11H2,2,4H3	null	CC(=C)C(=O)OCCCCCC(=O)OCC(COC(=O)C(=C)C)O	2.20000005	88981138	PubChem:(88981138)	2
40	1	N/A	-236.34303520071973	C17H26O7	[M - H]-	PTXFRYUYYUDMFS	InChI=1S/C17H26O7/c1-6-19-12(18)8-7-10-13(11-9-20-16(2,3)22-11)21-15-14(10)23-17(4,5)24-15/h7-8,10-11,13-15H,6,9H2,1-5H3	null	CCOC(=O)C=CC1C(OC2C1OC(O2)(C)C)C3COC(O3)(C)C	1.39999998	10043000;10246766	PubChem:(10043000 10246766)	2
41	1	N/A	-236.79552992043293	C17H26O7	[M - H]-	MMWCFHAYWPJOFF	InChI=1S/C17H26O7/c1-7-8-9-10-17(12(2)18,16(20)24-6)13(11-14(19)21-3)15(22-4)23-5/h13,15H,7,10-11H2,1-6H3	dimethyl 2-acetyl-3-(dimethoxymethyl)-2-pent-2-ynylpentanedioate	CCC#CCC(C(CC(=O)OC)C(OC)OC)(C(=O)C)C(=O)OC	1.29999995	20387581	PubChem:(20387581)	2
42	1	N/A	-237.2061969321559	C17H26O7	[M - H]-	VYNKBKMITXDSFC	InChI=1S/C17H26O7/c1-8-9-10(18)12(23-14(20)16(2,3)4)11(19)13(22-9)24-15(21)17(5,6)7/h1,9-13,18-19H,2-7H3	null	CC(C)(C)C(=O)OC1C(C(OC(C1O)OC(=O)C(C)(C)C)C#C)O	1.60000002	44544840	PubChem:(44544840)	2
43	1	N/A	-237.64629492417572	C17H26O7	[M - H]-	LCDKCPLKQIRLOZ	InChI=1S/C17H26O7/c1-8-6-12(23-9(2)18)13-10(8)7-11(14(19)20)16(3,4)24-17(13,5)15(21)22/h8,10-13H,6-7H2,1-5H3,(H,19,20)(H,21,22)	null	CC1CC(C2C1CC(C(OC2(C)C(=O)O)(C)C)C(=O)O)OC(=O)C	1.60000002	101075122	PubChem:(101075122)	2
44	1	N/A	-237.9286069737804	C17H26O7	[M - H]-	GJKOQUQRWMIWEE	InChI=1S/C17H26O7/c1-11(18)6-5-7-16(21)22-12(2)10-14-13(8-9-15(19)20)23-17(3,4)24-14/h5,7-9,11-14,18H,6,10H2,1-4H3,(H,19,20)	(E)-3-[(4R,5R)-5-[(2R)-2-[(E,5S)-5-hydroxyhex-2-enoyl]oxypropyl]-2,2-dimethyl-1,3-dioxolan-4-yl]prop-2-enoic acid	CC(CC=CC(=O)OC(C)CC1C(OC(O1)(C)C)C=CC(=O)O)O	1.5	12070766;13841603	PubChem:(12070766 13841603)	2
45	1	N/A	-238.62795004717955	C17H26O7	[M - H]-	WNXVBRCBBCGVSJ	InChI=1S/C17H26O7/c1-6-8-20-12-11(19)13(22-10(3)18)14(21-9-7-2)16-15(12)23-17(4,5)24-16/h6-7,11-16,19H,1-2,8-9H2,3-5H3	null	CC(=O)OC1C(C(C2C(C1OCC=C)OC(O2)(C)C)OCC=C)O	0.800000012	101912168	PubChem:(101912168)	2
