rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08786922073977964	-76.38768952894776	C10H18O5	[M - H]-	OQYZCCKCJQWHIE	InChI=1S/C10H18O5/c11-8(7-10(14)15)5-3-1-2-4-6-9(12)13/h8,11H,1-7H2,(H,12,13)(H,14,15)	3-Hydroxysebacate	C(CCCC(=O)O)CCC(CC(=O)O)O	0.800000012	3017884;20848938;124350388;124350389	COCONUT:(CNP0002388);HMDB:(350);PubChem:(3017884 20848938 124350388 124350389);CHEBI:(89182 132935);additional;PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(3017884);Training Set;PubMed;KEGG Mine	25789218926
2	1	N/A	-79.63033169713313	C10H18O5	[M - H]-	QDRVFLVAMSWLBA	InChI=1S/C10H18O5/c11-8(5-3-7-10(14)15)4-1-2-6-9(12)13/h8,11H,1-7H2,(H,12,13)(H,14,15)	null	C(CCC(=O)O)CC(CCCC(=O)O)O	0.400000006	131750807	EcoCyc Mine;HMDB:(29189);PubChem:(131750807);KEGG Mine	25769803786
3	1	N/A	-81.53119653273663	C10H18O5	[M - H]-	MHSRCUQGLZTKCR	InChI=1S/C10H18O5/c11-8(6-7-10(14)15)4-2-1-3-5-9(12)13/h8,11H,1-7H2,(H,12,13)(H,14,15)	Decanedioic acid, 4-hydroxy-, (4R)-	C(CCC(CCC(=O)O)O)CCC(=O)O	0.600000024	57208923;71369092	EcoCyc Mine;PubChem:(57208923 71369092);KEGG Mine	25769803778
4	1	N/A	-84.85711919923354	C10H18O5	[M - H]-	WORZKEACIGGWJU	InChI=1S/C10H18O5/c1-3-6(9(12)13)5-8(11)7(4-2)10(14)15/h6-8,11H,3-5H2,1-2H3,(H,12,13)(H,14,15)	null	CCC(CC(C(CC)C(=O)O)O)C(=O)O	0.800000012	129834617	PubChem:(129834617)	2
5	1	N/A	-89.88989617290963	C10H18O5	[M - H]-	YCFFHAKTYSERHP	InChI=1S/C10H18O5/c11-7-6-8(10(14)15)4-2-1-3-5-9(12)13/h8,11H,1-7H2,(H,12,13)(H,14,15)	null	C(CCC(CCO)C(=O)O)CCC(=O)O	0.699999988	87177655	PubChem:(87177655)	2
6	1	N/A	-90.61662952774955	C10H18O5	[M - H]-	PLJNOJSJEJCMGP	InChI=1S/C10H18O5/c1-5(4-6(2)9(12)13)8(11)7(3)10(14)15/h5-8,11H,4H2,1-3H3,(H,12,13)(H,14,15)	null	CC(CC(C)C(=O)O)C(C(C)C(=O)O)O	0.899999976	129668419	PubChem:(129668419)	2
7	1	N/A	-92.26500709330035	C10H18O5	[M - H]-	LPIOYESQKJFWPQ	InChI=1S/C10H18O5/c11-8(10(14)15)6-4-2-1-3-5-7-9(12)13/h8,11H,1-7H2,(H,12,13)(H,14,15)	2-Hydroxysebacate	C(CCCC(C(=O)O)O)CCCC(=O)O	1.39999998	128458;20848969;92253713	COCONUT:(CNP0418971);HMDB:(424);PubChem:(128458 20848969 92253713);SuperNatural:(SN00215767);CHEBI:(89312);PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(128458);PubMed;KEGG Mine	25789726830
8	1	N/A	-96.55537586589732	C10H18O5	[M - H]-	GKPODNRTUQJPHW	InChI=1S/C10H18O5/c11-7-8(10(14)15)5-3-1-2-4-6-9(12)13/h8,11H,1-7H2,(H,12,13)(H,14,15)	null	C(CCCC(=O)O)CCC(CO)C(=O)O	1.14570022	""	KEGG Mine	8589934592
9	1	N/A	-101.70082770868463	C10H18O5	[M - H]-	CHESLFKHSBCCLS	InChI=1S/C10H18O5/c1-2-3-4-5-7(11)6-8(9(12)13)10(14)15/h7-8,11H,2-6H2,1H3,(H,12,13)(H,14,15)	null	CCCCCC(CC(C(=O)O)C(=O)O)O	1.60000002	53720918	PubChem:(53720918)	2
10	1	N/A	-102.84295950317501	C10H18O5	[M - H]-	KUTCIPIVRKSIEJ	InChI=1S/C10H18O5/c1-3-7(11)5-10(14)15-8(4-2)6-9(12)13/h7-8,11H,3-6H2,1-2H3,(H,12,13)	null	CCC(CC(=O)OC(CC)CC(=O)O)O	0.800000012	54014620;131853073	PubChem:(54014620 131853073)	2
