rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C8H10O5	[M - H]-	C8H10O5	76.0164741019397	72.9061228692538	3.110351232685898	20	0.9084860630974412	1.2202582488788645	2.837944752593091	1.637605439714528	
2	C6H8N3O4	[M - H]-	C6H8N3O4	24.079337928645685	22.976672077126075	1.1026658515196117	16	0.46482550562133856	-0.4930422758211445	3.3979148574723768	8.893558491392914	
3	C4H13NO5P	[M - H]-	C4H13NO5P	6.5826247086651435	5.812277603210387	0.7703471054547563	10	0.10322238792576673	-3.093402830125272	3.093402830125272	-0.0415783950445532	
4	C9H6N4O	[M - H]-	C9H6N4O	2.5964557833856827	0.48188215089605135	2.1145736324896314	4	0.03556548827231977	-5.854286551541575	5.854286551541575	-5.58974929431812	
5	C9H14S2	[M - H]-	C9H14S2	-0.8749021997207729	-0.8749021997207729	0.0	1	0.0	-3.204589543440067	3.204589543440067	-3.058679291939735	
6	C7H4N7	[M - H]-	C7H4N7	-1.8071074871759758	-3.7237995329700357	1.91669204579406	2	0.009358214503950534	7.790948713597023	7.790948713597023	1.6662037572066732	
7	C2H11N4O4P	[M - H]-	C2H11N4O4P	-2.7084406543032506	-2.7084406543032506	0.0	4	0.07169076015195347	13.953594174944389	13.953594174944389	7.214374656633834	
8	C3H12N3O4S	[M - H]-	C3H12N3O4S	-2.889256295270877	-2.889256295270877	0.0	4	0.03731748276849316	-9.45363855931718	9.45363855931718	-9.324239962482958	
9	CH10N6O3S	[M - H]-	CH10N6O3S	-3.605156555959828	-3.605156555959828	0.0	2	0.006362731231224816	-1.7808479607294774	1.7808479607294774	-2.068286910804572	
10	C5H9N5OP	[M - H]-	C5H9N5OP	-5.1539038290345305	-6.38563628755214	1.2317324585176097	6	0.09383853447796975	-4.099316636494524	6.693878591349012	-7.268933128923609	
