rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C10H16O6	[M - H]-	C10H16O6	183.0275182529447	179.5667783154842	3.460739937460487	47	0.9501100804612138	2.0348064682627784	2.867424644689109	0.2952132696864626	
2	C8H14N3O5	[M - H]-	C8H14N3O5	133.90132991520233	131.85191990395137	2.0494100112509512	41	0.8448207087903488	2.4899773512150842	3.0061589431909814	6.1054977558018475	
3	C11H12N4O2	[M - H]-	C11H12N4O2	85.95601872423828	84.05600391639534	1.9000148078429429	29	0.6106567583232507	0.6749234705250713	3.2240484211955396	-5.492170798072619	
4	C7H15N5O2P	[M - H]-	C7H15N5O2P	57.3716223576755	55.44398637530029	1.9276359823752094	25	0.5133407822213996	0.6749234705250713	3.0061589431909814	-6.836795786017677	
5	C11H20OS2	[M - H]-	C11H20OS2	34.12286467910101	34.12286467910101	0.0	14	0.36844007501779574	-2.057460638725347	2.9544273085825887	-3.4653885595904206	
6	C10H19NOPS	[M - H]-	C10H19NOPS	22.288942252350324	20.81716704136377	1.471775210986552	12	0.3188873388737193	0.740280445201797	3.1394739675519467	9.778089624588546	
7	C9H10N7O	[M - H]-	C9H10N7O	21.040978135789913	18.650555612688976	2.3904225231009386	14	0.39737393638473284	0.740280445201797	2.9397336164231556	0.31811368804276574	
8	CH14N9O3S	[M - H]-	CH14N9O3S	0.22289092909893427	0.22289092909893427	0.0	10	0.12608234767795237	0.6209313571757945	2.7714551394490736	3.137963556277567	
9	C5H13N8OP	[M - H]-	C5H13N8OP	0.1469937867441189	-0.9955310296513837	1.1425248163955026	8	0.11294321434946743	-2.3152520409035757	2.3152520409035757	-1.026511299779301	
10	C7H8N10	[M - H]-	C7H8N10	0.0134322207673776	-0.9441396364971424	0.95757185726452	4	0.047300439219938324	13.759302854834349	13.759302854834349	6.128398174281142	
