rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C15H24O6	[M - H]-	C15H24O6	91.3099845922457	87.56748069871017	3.7425038935355226	13	0.9223493250522845	1.1844326805798342	2.027980343150347	0.5280427906499683	
2	C11H27NO6P	[M - H]-	C11H27NO6P	73.37341573989774	71.04279320579444	2.330622534103301	13	0.9223493250522844	-0.1258187735405563	2.027980343150347	-0.5106529255052228	
3	C11H20N6O4	[M - H]-	C11H20N6O4	61.43577045558912	60.753048471850846	0.682721983738273	11	0.7129856137904809	3.1587419961174557	3.510896526988727	9.504698227479567	
4	C16H20N4O2	[M - H]-	C16H20N4O2	60.32044652145315	57.63170610261891	2.688740418834246	10	0.7646048545535203	-0.5837338450146523	3.3348192615530916	-3.942594816004299	
5	C9H25N4O5P	[M - H]-	C9H25N4O5P	59.66841497281565	59.35202796933994	0.31638700347570214	11	0.8467678560111539	3.340877785735548	4.081301254116865	3.977674793004584	
6	C8H24N6O4S	[M - H]-	C8H24N6O4S	59.22515559784539	58.4123498471852	0.8128057506601873	11	0.8467678560111539	-1.7072404887126666	2.2688218910857096	-1.7643175981484227	
7	C14H25N2O3P	[M - H]-	C14H25N2O3P	50.25773562241461	48.256588155172366	2.001147467242238	11	0.541298561379048	1.1844326805798342	3.1587419961174557	-9.46961825047928	
8	C12H23N5O2P	[M - H]-	C12H23N5O2P	45.81012031444188	43.18730864953107	2.6228116649108144	10	0.7646048545535203	-1.2927031678373848	3.3348192615530916	-4.981290531969473	
9	C18H22NO3	[M - H]-	C18H22NO3	44.008994005517735	42.69050617799133	1.3184878275264054	11	0.541298561379048	1.1844326805798342	3.1587419961174557	-8.430922534514107	
10	C16H28OS2	[M - H]-	C16H28OS2	37.33097391337844	37.33097391337844	0.0	7	0.532971037454845	-2.027980343150347	2.2733192462143683	-2.376946365836171	
