rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09298231288099812	-118.19551082025878	C15H24O6	[M - H]-	GIZDIDBUORPZAR	InChI=1S/C15H24O6/c16-12(7-3-1-5-9-14(18)19)11-13(17)8-4-2-6-10-15(20)21/h1-11H2,(H,18,19)(H,20,21)	7,9-dioxopentadecanedioic acid	C(CCC(=O)CC(=O)CCCCCC(=O)O)CCC(=O)O	1.20000005	59648930	PubChem:(59648930)	2
2	1	N/A	-120.54371284776192	C15H24O6	[M - H]-	QBMDZWKJSWVOCO	InChI=1S/C15H24O6/c16-12(14(18)19)10-8-6-4-2-1-3-5-7-9-11-13(17)15(20)21/h1-11H2,(H,18,19)(H,20,21)	null	C(CCCCCC(=O)C(=O)O)CCCCCC(=O)C(=O)O	3.5	54219385	PubChem:(54219385)	2
3	1	N/A	-127.107577480473	C15H24O6	[M - H]-	ZYZRLKAUHPELFD	InChI=1S/C15H24O6/c1-3-5-17-8-9-19-12-13-21-15-14-20-11-10-18-7-6-16-4-2/h1-2H,5-15H2	null	C#CCOCCOCCOCCOCCOCCOC#C	0.100000001	46195664	PubChem:(46195664)	2
4	1	N/A	-127.64472916730213	C15H24O6	[M - H]-	WSYBAZJXSLYKQC	InChI=1S/C15H24O6/c16-10-8-12(14(18)19)6-4-2-1-3-5-7-13(9-11-17)15(20)21/h6-7,16-17H,1-5,8-11H2,(H,18,19)(H,20,21)	2,10-bis(2-hydroxyethyl)undeca-2,9-dienedioic acid	C(CCC=C(CCO)C(=O)O)CCC=C(CCO)C(=O)O	1.60000002	296207;5837531;6370556	PubChem:(296207 5837531 6370556)	2
5	1	N/A	-133.815039291506	C15H24O6	[M - H]-	GRXPTCVBRIZHGA	InChI=1S/C15H24O6/c16-12-9-13(17)11(7-8-15(20)21)10(12)5-3-1-2-4-6-14(18)19/h10-11,13,17H,1-9H2,(H,18,19)(H,20,21)	7-[(1R,2R,3R)-2-(2-carboxyethyl)-3-hydroxy-5-oxocyclopentyl]heptanoic acid	C1C(C(C(C1=O)CCCCCCC(=O)O)CCC(=O)O)O	1.0	22794270	PubChem:(22794270)	2
6	1	N/A	-136.8355129122874	C15H24O6	[M - H]-	SHTKXGFWMHCQBG	InChI=1S/C15H24O6/c1-9(16)3-2-4-10(17)5-6-11-12(7-15(20)21)14(19)8-13(11)18/h5-6,10-14,17-19H,2-4,7-8H2,1H3,(H,20,21)	null	CC(=O)CCCC(C=CC1C(CC(C1CC(=O)O)O)O)O	-0.800000012	70567509	PubChem:(70567509)	2
7	1	N/A	-140.35907244559075	C15H24O6	[M - H]-	ZDAJCMKZRCHOSR	InChI=1S/C15H24O6/c1-8-4-9(16)15(20)12(2)7-21-11(18)6-14(8,15)5-10(17)13(12,3)19/h8-10,16-17,19-20H,4-7H2,1-3H3	null	CC1CC(C2(C13CC(C(C2(COC(=O)C3)C)(C)O)O)O)O	-0.286423445	""	COCONUT:(CNP0309705);Natural Products:(UNPD67434);SuperNatural:(SN00278596)	3178496
8	1	N/A	-141.3096239250717	C15H24O6	[M - H]-	LKFISKWWHRYWLF	InChI=1S/C15H24O6/c1-4-7-13(19)10(16)11(17)14(20,8-5-2)15(21,9-6-3)12(13)18/h4-6,10-12,16-21H,1-3,7-9H2	null	C=CCC1(C(C(C(C(C1O)(CC=C)O)(CC=C)O)O)O)O	-0.899999976	54037820	PubChem:(54037820)	2
9	1	N/A	-145.75776266064082	C15H24O6	[M - H]-	CGDAKDYGZJSYEM	InChI=1S/C15H24O6/c1-10(6-12(18)19)4-5-15(21)13(2,3)7-11(17)8-14(15,20)9-16/h4-6,11,16-17,20-21H,7-9H2,1-3H3,(H,18,19)	null	CC(=CC(=O)O)C=CC1(C(CC(CC1(CO)O)O)(C)C)O	0.279860437	""	COCONUT:(CNP0238446);Natural Products:(UNPD111574);SuperNatural:(SN00379038)	3178496
10	1	N/A	-146.01658326471568	C15H24O6	[M - H]-	IYPUWVJNHMBJBN	InChI=1S/C15H24O6/c16-7-15-8(17)4-11-13(21-15)6-14-12(20-11)5-10-9(19-14)2-1-3-18-10/h8-17H,1-7H2	null	C1CC2C(CC3C(O2)CC4C(O3)CC(C(O4)CO)O)OC1	0.200000003	11483429	PubChem:(11483429)	2
