rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H28O7	[M - H]-	C19H28O7	45.33917587252568	41.37390800210261	3.9652678704230726	16	0.9441563153626158	2.503147918114343	2.585894223491046	0.03599386105440273	
2	C20H24N4O3	[M - H]-	C20H24N4O3	38.99760881292385	36.152933394211296	2.844675418712557	15	0.8918875656294019	2.161994089178508	3.1975711167731053	-3.606376897963593	
3	C15H24N6O5	[M - H]-	C15H24N6O5	37.92085806114618	36.53151633639275	1.3893417247534297	16	0.9441563153626158	2.585894223491046	2.685058585839003	7.349560773814994	
4	C12H28N6O5S	[M - H]-	C12H28N6O5S	37.396715290648146	35.81125533774149	1.5854599529066549	16	0.9441563153626158	2.503147918114343	2.585894223491046	-1.8316651138572222	
5	C13H29N4O6P	[M - H]-	C13H29N4O6P	37.365550783249134	36.2235817816704	1.1419690015787365	16	0.9441563153626158	2.585894223491046	2.685058585839003	2.8465188558053356	
6	C14H29ClN4O5	[M - H]-	C14H29ClN4O5	36.10494989057893	36.10494989057893	0.0	16	0.9441563153626158	2.503147918114343	2.585894223491046	2.366013908071132	
7	C18H29N2O4P	[M - H]-	C18H29N2O4P	35.39617539300464	33.20388939653441	2.1922859964702357	16	0.9441563153626158	2.503147918114343	2.685058585839003	-8.109418816128064	
8	C17H26N3O6	[M - H]-	C17H26N3O6	33.62495509783662	30.700413079671893	2.9245420181647264	16	0.9441563153626158	2.585894223491046	2.685058585839003	3.692777317279886	
9	C15H31NO7P	[M - H]-	C15H31NO7P	33.21926877024215	30.555513911795956	2.6637548584461985	16	0.9441563153626158	2.503147918114343	2.585894223491046	-0.8102646007297726	
10	C19H29ClN2O3	[M - H]-	C19H29ClN2O3	33.03168081815461	33.03168081815461	0.0	13	0.8391172578648568	2.424788939844415	3.123563602035668	-8.589923763707455	
