rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C8H12O5	[M - H2O - H]-	C8H10O4	71.55801011447238	68.46962682318677	3.0883832912856026	18	0.9347714789555852	1.60796288616083	2.965685341556532	-106537.25933610104	
1	C8H10O4	[M - H]-	C8H10O4	71.55801011447238	68.46962682318677	3.0883832912856026	17	0.9347714789555852	1.60796288616083	2.965685341556532	1.9973389714135728	
2	C4H13NO4P	[M - H]-	C4H13NO4P	12.275295705926677	11.210482700901618	1.0648130050250593	7	0.09784910215974667	0.18542723054931204	1.2046759582543942	0.15927794159958386	
2	C4H15NO5P	[M - H2O - H]-	C4H13NO4P	12.275295705926677	11.210482700901618	1.0648130050250593	8	0.09784910215974667	0.18542723054931204	1.2046759582543942	-106539.09739713086	
3	CH10N6O2S	[M - H]-	CH10N6O2S	3.5667041428822532	3.5667041428822532	0.0	4	0.042196279698886945	-1.9985429877883019	2.1707437278658634	-2.0591890685135747	
3	CH12N6O3S	[M - H2O - H]-	CH10N6O2S	3.5667041428822532	3.5667041428822532	0.0	5	0.042196279698886945	-1.9985429877883019	2.1707437278658634	-106541.31586414129	
4	C9H6N4	[M - H]-	C9H6N4	2.4482760002694794	0.5082325216081045	1.940043478661375	1	0.0	-6.008483746636261	6.008483746636261	-5.913837166659895	
5	C6H10N3O4	[M - H2O - H]-	C6H8N3O3	2.249092335045418	1.1029228348283469	1.1461695002170713	12	0.13355413271981442	0.2216775379014028	3.4623411737949588	-106529.3168557946	
5	C6H8N3O3	[M - H]-	C6H8N3O3	2.249092335045418	1.1029228348283469	1.1461695002170713	11	0.13355413271981442	0.2216775379014028	3.4623411737949588	9.939819277843764	
6	C2H13N4O4P	[M - H2O - H]-	C2H11N4O3P	-2.3407428988994434	-2.3407428988994434	0.0	3	0.02498530462098563	-0.5031879160851132	8.510300910658849	-106531.15491682442	
6	C2H11N4O3P	[M - H]-	C2H11N4O3P	-2.3407428988994434	-2.3407428988994434	0.0	2	0.02498530462098563	-0.5031879160851132	8.510300910658849	8.101758248029775	
7	C3H12N3O3S	[M - H]-	C3H12N3O3S	-2.4128784581570977	-2.4128784581570977	0.0	2	0.02498530462098563	-9.554902584280573	9.554902584280573	-10.001669374943765	
7	C3H14N3O4S	[M - H2O - H]-	C3H12N3O3S	-2.4128784581570977	-2.4128784581570977	0.0	3	0.02498530462098563	-9.554902584280573	9.554902584280573	-106549.25834444757	
8	C5H9N5P	[M - H]-	C5H9N5P	-7.520507100626958	-8.889226982559633	1.3687198819326745	1	0.0	-7.846544950415412	7.846544950415412	-7.751898196473884	
9	CH12N6P2	[M - H]-	CH12N6P2	-7.7823448136381765	-7.7823448136381765	0.0	1	0.0	-9.684606154194562	9.684606154194562	-9.589959226287872	
