rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.11106550076187688	-50.33146697993567	C8H12O5	[M - H2O - H]-	KWBLTEWTGCLJAW	InChI=1S/C8H12O5/c9-6(4-5-8(12)13)2-1-3-7(10)11/h1-5H2,(H,10,11)(H,12,13)	null	C(CC(=O)CCC(=O)O)CC(=O)O	-0.800000012	7313551;7313552	PubChem:(7313551 7313552)	2
2	1	N/A	-59.833783586784364	C8H12O5	[M - H2O - H]-	YAMANUVBKUGJDY	InChI=1S/C8H12O5/c9-6-3-4(7(10)11)1-2-5(6)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	2-hydroxycyclohexane-1,4-dicarboxylic acid	C1CC(C(CC1C(=O)O)O)C(=O)O	0.100000001	23350184	PubChem:(23350184)	2
3	1	N/A	-60.82943802371291	C8H12O5	[M - H2O - H]-	LNLNOVHLNBZALI	InChI=1S/C8H12O5/c9-6(5-8(12)13)3-1-2-4-7(10)11/h1-5H2,(H,10,11)(H,12,13)	Octanedioic acid, 3-oxo-	C(CCC(=O)O)CC(=O)CC(=O)O	-0.200000003	14178864	PubChem:(14178864)	2
4	1	N/A	-61.668708193430966	C8H12O5	[M - H2O - H]-	HAGOOZVJLSSXGZ	InChI=1S/C8H12O5/c9-6(8(12)13)4-2-1-3-5-7(10)11/h1-5H2,(H,10,11)(H,12,13)	2-Oxosuberate	C(CCC(=O)C(=O)O)CCC(=O)O	0.400000006	146903;21122671	COCONUT:(CNP0359734);KNApSAcK:(773);PubChem:(146903 21122671);YMDB Mine;CHEBI:(80587);PubChem class - bio and metabolites;EcoCyc Mine;MeSH:(146903 21122671);KEGG:(C16589);PubMed;Biocyc:(CPD-337)	51558484342
5	1	N/A	-64.08466734822883	C8H12O5	[M - H2O - H]-	QKGOJQFKBMYCCR	InChI=1S/C8H12O5/c9-4-1-2-5(7(10)11)6(3-4)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	4-hydroxycyclohexane-1,2-dicarboxylic acid	C1CC(C(CC1O)C(=O)O)C(=O)O	-0.5	20217651;54232493;54232494;124020393;130951213	PubChem:(20217651 54232493 54232494 124020393 130951213)	2
6	1	N/A	-71.3273272536079	C8H12O5	[M - H2O - H]-	MMOHMYIBRWECMZ	InChI=1S/C8H12O5/c9-6-2-1-4(7(10)11)3-5(6)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	null	C1CC(C(CC1C(=O)O)C(=O)O)O	0.100000001	44228045	PubChem:(44228045);KEGG Mine	8589934594
7	1	N/A	-72.19310735089391	C8H12O5	[M - H2O - H]-	FAXWWNPNOMJCBJ	InChI=1S/C8H12O5/c9-6-2-4(7(10)11)1-5(3-6)8(12)13/h4-6,9H,1-3H2,(H,10,11)(H,12,13)	5-hydroxycyclohexane-1,3-dicarboxylic acid	C1C(CC(CC1C(=O)O)O)C(=O)O	-0.5	44725344;67491053;124375646;124375647	PubChem:(44725344 67491053 124375646 124375647)	2
8	1	N/A	-77.03164007444154	C8H12O5	[M - H2O - H]-	UUCAYBVHLXLQRR	InChI=1S/C8H12O5/c9-5-6(8(12)13)3-1-2-4-7(10)11/h5-6H,1-4H2,(H,10,11)(H,12,13)	null	C(CCC(=O)O)CC(C=O)C(=O)O	0.434906989	""	KEGG Mine	8589934592
9	1	N/A	-77.5990895705823	C8H12O5	[M - H2O - H]-	DXBVDZFXKQALQG	InChI=1S/C8H12O5/c9-7(10)3-1-5-6(13-5)2-4-8(11)12/h5-6H,1-4H2,(H,9,10)(H,11,12)	null	C(CC(=O)O)C1C(O1)CCC(=O)O	-0.300000012	117609404	PubChem:(117609404)	2
10	1	N/A	-77.83064571768989	C8H12O5	[M - H2O - H]-	JYMZHSVORQWSPY	InChI=1S/C8H12O5/c1-5(8(12)13)4-6(9)2-3-7(10)11/h5H,2-4H2,1H3,(H,10,11)(H,12,13)	2-methyl-4-oxoheptanedioic acid	CC(CC(=O)CCC(=O)O)C(=O)O	-0.600000024	21569714	PubChem:(21569714)	2
