rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C11H20O7	[M - H2O - H]-	C11H18O6	41.39870313296039	37.87597703572463	3.52272609723576	11	1.0	0.6062839052291279	1.9340732577918387	-73481.56238071373	
2	C9H18N3O6	[M - H2O - H]-	C9H16N3O5	24.041435944526523	21.99111597263854	2.0503199718879843	11	1.0000000000000002	1.5700723532270773	3.161113315861721	-73476.08434243372	
3	C12H16N4O3	[M - H2O - H]-	C12H14N4O2	12.472103136710325	10.178907465639178	2.2931956710711487	6	0.27717228311249253	-2.187244541319121	3.7998460590084866	-73487.01882807679	
4	C10H14N7O2	[M - H2O - H]-	C10H12N7O	8.438153323698884	5.796687113427914	2.6414662102709707	4	0.3872416707563117	1.4875328978175268	1.4875328978175268	-73481.54078979701	
5	C12H24O2S2	[M - H2O - H]-	C12H22OS2	7.979939471926887	7.979939471926887	0.0	3	0.34080375156769727	-3.490119650031466	3.490119650031466	-73485.10794217899	
6	C8H12N10O	[M - H2O - H]-	C8H10N10	6.832850557254406	5.670363311323474	1.1624872459309321	3	0.34080375156769727	3.3694627588021486	3.3694627588021486	-73476.062751517	
7	C6H17N8O2P	[M - H2O - H]-	C6H15N8OP	3.775674926559441	2.8174862078323244	0.9581887187271168	3	0.34080375156769727	-0.8339705280358435	0.8339705280358435	-73482.80852585602	
8	C8H19N5O3P	[M - H2O - H]-	C8H17N5O2P	1.5673846957015716	-0.21559532534552384	1.7829800210470954	6	0.27717228311249253	-2.187244541319121	3.7998460590084866	-73488.2865641358	
9	C10H22N3OS2	[M - H2O - H]-	C10H20N3S2	0.46273196746052214	0.46273196746052214	0.0	3	0.34080375156769727	-0.7510997389535086	2.435338972560854	-73479.62990389898	
10	C15H20O2S	[M - H2O - H]-	C15H18OS	-1.7512369944409127	-1.7512369944409127	0.0	2	0.0	9.960123215908338	9.960123215908338	-73471.35402224635	
