rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10573672170596356	-68.83192953655231	C9H12O3	[M - H]-	YXDWRLJUEHUEMF	InChI=1S/C9H12O3/c10-7-5-9(8(11)12)3-1-6(7)2-4-9/h6H,1-5H2,(H,11,12)	null	C1CC2(CCC1C(=O)C2)C(=O)O	0.300000012	14384597	PubChem:(14384597)	2
2	1	N/A	-79.57074599701959	C9H12O3	[M - H]-	VIEVQDSYBPQRLJ	InChI=1S/C9H12O3/c10-8-4-5-1-2-6(8)7(3-5)9(11)12/h5-7H,1-4H2,(H,11,12)	3-oxobicyclo[2.2.2]octane-5-carboxylic acid	C1CC2C(CC1CC2=O)C(=O)O	0.5	542395;130966913;131141643	PubChem:(542395 130966913 131141643)	2
3	1	N/A	-81.64756184312088	C9H12O3	[M - H]-	VEIXZWOLIRWSDW	InChI=1S/C9H12O3/c10-8-4-5-1-2-6(8)3-7(5)9(11)12/h5-7H,1-4H2,(H,11,12)	(1S,4S,5S)-2-oxobicyclo[2.2.2]octane-5-carboxylic acid	C1CC2CC(=O)C1CC2C(=O)O	0.5	21677762;57732260;68531723;130861941	PubChem:(21677762 57732260 68531723 130861941)	2
4	1	N/A	-82.59271684872456	C9H12O3	[M - H]-	POGDOWNILMAROH	InChI=1S/C9H12O3/c10-6-5-7-3-1-2-4-8(7)9(11)12/h7-8,10H,1-4H2,(H,11,12)	null	C1CCC(C(C1)C#CO)C(=O)O	1.54893303	""	KEGG Mine	8589934592
5	1	N/A	-85.54552740138861	C9H12O3	[M - H]-	FWWDQHLZJVFWCK	InChI=1S/C9H12O3/c10-8-4-6-3-5(8)1-2-7(6)9(11)12/h5-7H,1-4H2,(H,11,12)	null	C1CC(C2CC1C(=O)C2)C(=O)O	0.300000012	92010624;130988189;131148094	PubChem:(92010624 130988189 131148094)	2
6	1	N/A	-87.54519399035665	C9H12O3	[M - H]-	ZLFHZFJAIOAQSZ	InChI=1S/C9H12O3/c10-7-2-5-1-6(4-7)8(3-5)9(11)12/h5-6,8H,1-4H2,(H,11,12)	null	C1C2CC(C1CC(=O)C2)C(=O)O	0.400000006	12527238;130754214;130847454;131143423	PubChem:(12527238 130754214 130847454 131143423)	2
7	1	N/A	-89.79263630182447	C9H12O3	[M - H]-	VSDVTBYMAANVSV	InChI=1S/C9H12O3/c10-8(5-6-9(11)12)7-3-1-2-4-7/h3H,1-2,4-6H2,(H,11,12)	null	C1C[CH][C](C1)C(=O)CCC(=O)O	0.899999976	114986561	PubChem:(114986561)	2
8	1	N/A	-94.51185910807742	C9H12O3	[M - H]-	RSGYKULVFGGLSM	InChI=1S/C9H12O3/c10-8-5-1-2-6(8)4-7(3-5)9(11)12/h5-7H,1-4H2,(H,11,12)	8-oxobicyclo[3.2.1]octane-3-carboxylic acid	C1CC2CC(CC1C2=O)C(=O)O	0.5	18173053;33698803;98124492;98124493	PubChem:(18173053 33698803 98124492 98124493)	2
9	1	N/A	-94.55346567200786	C9H12O3	[M - H]-	VRIZAKGALDZGKW	InChI=1S/C9H12O3/c10-8-2-1-5-3-6(8)7(4-5)9(11)12/h5-7H,1-4H2,(H,11,12)	null	C1CC(=O)C2CC1CC2C(=O)O	0.300000012	12527251;12527252	PubChem:(12527251 12527252)	2
10	1	N/A	-96.4286664913888	C9H12O3	[M - H]-	JNKCGTCIDLPTLR	InChI=1S/C9H12O3/c10-7-3-5-1-2-6(4-7)8(5)9(11)12/h5-6,8H,1-4H2,(H,11,12)	3-oxobicyclo[3.2.1]octane-8-carboxylic acid	C1CC2CC(=O)CC1C2C(=O)O	0.600000024	18173119	PubChem:(18173119)	2
11	1	N/A	-97.74087971687466	C9H12O3	[M - H]-	PGJPUUMVEHOGFE	InChI=1S/C9H12O3/c10-8-3-5-1-2-6(8)7(5)4-9(11)12/h5-7H,1-4H2,(H,11,12)	null	C1CC2C(C1CC2=O)CC(=O)O	0.400000006	14705494;70415156;131050401	PubChem:(14705494 70415156 131050401)	2
12	1	N/A	-97.87368625493082	C9H12O3	[M - H]-	CEHAAKNDJDGQPE	InChI=1S/C9H12O3/c1-2-9(12)5-3-7(4-6-9)8(10)11/h1,7,12H,3-6H2,(H,10,11)	null	C#CC1(CCC(CC1)C(=O)O)O	0.200000003	118271713	PubChem:(118271713)	2
13	1	N/A	-98.89340149036727	C9H12O3	[M - H]-	MAQUQRVVBRZCFS	InChI=1S/C9H12O3/c10-7-4-2-5-1-3-6(7)8(5)9(11)12/h5-6,8H,1-4H2,(H,11,12)	null	C1CC2C(C1CCC2=O)C(=O)O	0.5	69958530	PubChem:(69958530)	2
14	1	N/A	-99.95380629841478	C9H12O3	[M - H]-	LXKRZEQZSXYIFF	InChI=1S/C9H12O3/c10-7-5-6-1-3-9(7,4-2-6)8(11)12/h6H,1-5H2,(H,11,12)	3-oxobicyclo[2.2.2]octane-4-carboxylic acid	C1CC2(CCC1CC2=O)C(=O)O	1.70000005	21634628	PubChem:(21634628)	2
15	1	N/A	-99.98118779089151	C9H12O3	[M - H]-	RJTKHKDLDWHTMG	InChI=1S/C9H12O3/c10-6-2-1-3-9(4-6)5-7(9)8(11)12/h7H,1-5H2,(H,11,12)	null	C1CC(=O)CC2(C1)CC2C(=O)O	0.400000006	84653005	PubChem:(84653005)	2
16	1	N/A	-100.77864962183718	C9H12O3	[M - H]-	XWPWZXQXQJZMFU	InChI=1S/C9H12O3/c10-6-1-3-9(4-2-6)5-7(9)8(11)12/h7H,1-5H2,(H,11,12)	null	C1CC2(CCC1=O)CC2C(=O)O	0.200000003	84653004;89686653;129407564	PubChem:(84653004 89686653 129407564)	2
17	1	N/A	-101.73008636339013	C9H12O3	[M - H]-	TXPBPVHZXUUYAT	InChI=1S/C9H12O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1,4,7H,2-3,5-6H2,(H,11,12)	null	C1CC(=O)C=CC1CCC(=O)O	0.5	57200015	PubChem:(57200015)	2
18	1	N/A	-103.48092436799995	C9H12O3	[M - H]-	GUZWCFVVOIQQDV	InChI=1S/C9H12O3/c10-8-3-5-1-7(9(11)12)2-6(5)4-8/h5-7H,1-4H2,(H,11,12)	null	C1C(CC2C1CC(=O)C2)C(=O)O	0.200000003	71743962;83681705;97298196;97298197	PubChem:(71743962 83681705 97298196 97298197)	2
19	1	N/A	-104.1207887771301	C9H12O3	[M - H]-	UNOJXSHMLBAZTR	InChI=1S/C9H12O3/c1-9(8(11)12)4-5-2-6(9)7(10)3-5/h5-6H,2-4H2,1H3,(H,11,12)	null	CC1(CC2CC1C(=O)C2)C(=O)O	0.400000006	130895522;131116622;129926533	PubChem:(130895522 131116622 129926533)	2
20	1	N/A	-104.19499483737516	C9H12O3	[M - H]-	VAIMOXGQJZPLTP	InChI=1S/C9H12O3/c10-7-2-1-4-9(8(11)12)5-3-6(7)9/h6H,1-5H2,(H,11,12)	null	C1CC(=O)C2CCC2(C1)C(=O)O	0.300000012	101755755;101956492;129924984	PubChem:(101755755 101956492 129924984)	2
21	1	N/A	-104.55507500628289	C9H12O3	[M - H]-	TZXFTHXANWNDJA	InChI=1S/C9H12O3/c1-2-6-3-7(9(11)12)5-8(10)4-6/h4,7H,2-3,5H2,1H3,(H,11,12)	null	CCC1=CC(=O)CC(C1)C(=O)O	0.400000006	129927450	PubChem:(129927450)	2
22	1	N/A	-105.47312547278464	C9H12O3	[M - H]-	GCHXQIBYMRUCCD	InChI=1S/C9H12O3/c1-3-4-7(2)8(10)5-6-9(11)12/h1,7H,4-6H2,2H3,(H,11,12)	null	CC(CC#C)C(=O)CCC(=O)O	0.5	10820991	PubChem:(10820991)	2
