rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H32O7	[M - H2O - H]-	C19H30O6	87.54556801154135	83.88896180115972	3.6566062103816197	26	0.8639377171969366	1.3223231697753748	2.1062738352482278	-50992.35906083113	
2	C15H28N6O5	[M - H2O - H]-	C15H26N6O4	75.9471283692937	74.38238966926448	1.5647387000292103	26	0.8639377171969366	1.5048668860592342	2.1076093908877374	-50984.756032754725	
3	C12H32N6O5S	[M - H2O - H]-	C12H30N6O4S	74.39033499536141	71.9455224441408	2.444812551220606	26	0.8639377171969366	1.3223231697753748	2.1062738352482278	-50994.300639241876	
4	C13H33N4O6P	[M - H2O - H]-	C13H31N4O5P	74.13412730215776	72.20118829620812	1.932939005949647	26	0.8639377171969366	1.5048668860592342	2.1076093908877374	-50989.43729902879	
5	C17H30N3O6	[M - H2O - H]-	C17H28N3O5	71.76806363271886	68.85056812737561	2.917495505343255	26	0.8639377171969366	1.5048668860592342	2.1076093908877374	-50988.55754679308	
6	C15H35NO7P	[M - H2O - H]-	C15H33NO6P	70.80044479136048	67.37319012536666	3.4272546659938117	26	0.8639377171969366	1.3223231697753748	2.1062738352482278	-50993.23881306715	
7	C14H34N3O6S	[M - H2O - H]-	C14H32N3O5S	68.41496761860375	65.85551212730263	2.559455491301117	26	0.8639377171969366	1.3223231697753748	2.1076093908877374	-50998.10215327991	
8	C20H28N4O3	[M - H2O - H]-	C20H26N4O2	67.92904536462004	65.69792914945467	2.2311162151653776	22	0.816145956341307	1.2793078663494248	2.1076093908877374	-50996.14559173674	
9	C18H33N2O4P	[M - H2O - H]-	C18H31N2O3P	66.69327255448411	64.46003588237019	2.2332366721139194	24	0.8369378184149263	1.3223231697753748	2.1253788948619277	-51000.82685801097	
10	C11H31N7O5P	[M - H2O - H]-	C11H29N7O4P	65.57714753506394	65.57714753506394	0.0	26	0.8639377171969366	1.5048668860592342	2.1076093908877374	-50985.63578499075	
