rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	N/A	-365.79487847176506	C15H20N6O8	[M - H]-	HRPAKCBVRHIFJW	InChI=1S/C15H20N6O8/c16-14-19-12-11(13(26)20-14)18-15(27)21(12)9-3-7(23)8(29-9)5-28-17-4-6(22)1-2-10(24)25/h7-9,17,23H,1-5H2,(H,18,27)(H,24,25)(H3,16,19,20,26)	null	C1C(C(OC1N2C3=C(C(=O)NC(=N3)N)NC2=O)CONCC(=O)CCC(=O)O)O	-5.9000001	136654875	PubChem:(136654875);PubMed	66
2	1	N/A	-432.95720308116444	C15H20N6O8	[M - H]-	YUTHBMMAVBXJFO	InChI=1S/C15H20N6O8/c16-5(1-2-7(17)22)14(26)28-3-6-9(23)10(24)13(29-6)21-4-18-8-11(21)19-15(27)20-12(8)25/h4-6,9-10,13,23-24H,1-3,16H2,(H2,17,22)(H2,19,20,25,27)	null	C1=NC2=C(N1C3C(C(C(O3)COC(=O)C(CCC(=O)N)N)O)O)NC(=O)NC2=O	-3.44528008	67470053	PubChem:(67470053)	2
3	1	N/A	-462.56929438169215	C15H20N6O8	[M - H]-	IHVKRNIRSJJLPG	InChI=1S/C15H20N6O8/c1-5(23)8(13(26)27)19-15(28)20-14-18-6-2-16-4-17-11(6)21(14)12-10(25)9(24)7(3-22)29-12/h2,4-5,7-10,12,22-25H,3H2,1H3,(H,26,27)(H2,18,19,20,28)	null	CC(C(C(=O)O)NC(=O)NC1=NC2=CN=CN=C2N1C3C(C(C(O3)CO)O)O)O	-2.79999995	91556654	PubChem:(91556654)	2
4	1	N/A	-474.8223487328758	C15H20N6O8	[M - H]-	CDCVCEUKTPRVFB	InChI=1S/C15H20N6O8/c1-5(23)7(16)14(26)29-15(27)20-11-8-12(18-3-17-11)21(4-19-8)13-10(25)9(24)6(2-22)28-13/h3-7,9-10,13,22-25H,2,16H2,1H3,(H,17,18,20,27)	null	CC(C(C(=O)OC(=O)NC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N)O	-2.62826085	88257637	PubChem:(88257637)	2
5	1	N/A	-483.4823516420803	C15H20N6O8	[M - H]-	PJMLIEYBOORLJZ	InChI=1S/C15H20N6O8/c1-6(23)8(13(25)26)19-14(27)20-11-9-12(17-4-16-11)21(5-18-9)15(28)3-29-7(2-22)10(15)24/h4-8,10,22-24,28H,2-3H2,1H3,(H,25,26)(H2,16,17,19,20,27)	null	CC(C(C(=O)O)NC(=O)NC1=C2C(=NC=N1)N(C=N2)C3(COC(C3O)CO)O)O	-3.0999999	90993863	PubChem:(90993863)	2
6	1	N/A	-486.07362718340624	C15H20N6O8	[M - H]-	UNUYMBPXEFMLNW	InChI=1S/C15H20N6O8/c1-5(23)7(14(26)27)19-15(28)20-11-8-12(17-3-16-11)21(4-18-8)13-10(25)9(24)6(2-22)29-13/h3-7,9-10,13,22-25H,2H2,1H3,(H,26,27)(H2,16,17,19,20,28)	N6-Threonylcarbamoyladenosine	CC(C(C(=O)O)NC(=O)NC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)CO)O)O)O	-2.58325362	161466;14179190;21123968;21123969;44755053;54363003;67440818;70465279;70465285;70475057;92132103;121596219;133611973;139025202	COCONUT:(CNP0081911 CNP0082902);MeSH:(161466);PubChem:(161466 14179190 21123968 21123969 44755053 54363003 67440818 70465279 70465285 70475057 92132103 121596219 133611973 139025202);PubMed;CHEBI:(21440 133071)	2097254
7	1	N/A	-496.27669547793613	C15H20N6O8	[M - H]-	ODFHJPPSYXREOP	InChI=1S/C15H20N6O8/c1-6(23)8(13(26)27)19-14(28)20-11-9-12(17-4-16-11)21(5-18-9)15(3-22)10(25)7(24)2-29-15/h4-8,10,22-25H,2-3H2,1H3,(H,26,27)(H2,16,17,19,20,28)	null	CC(C(C(=O)O)NC(=O)NC1=C2C(=NC=N1)N(C=N2)C3(C(C(CO3)O)O)CO)O	-3.0999999	57118137	PubChem:(57118137)	2
8	1	N/A	-502.0474242979237	C15H20N6O8	[M - H]-	SSWAOYNTWHQVCS	InChI=1S/C15H20N6O8/c1-4(23)6(14(26)27)19-15(28)21-12-7-11(16-3-17-12)20-13(18-7)10-9(25)8(24)5(2-22)29-10/h3-6,8-10,22-25H,2H2,1H3,(H,26,27)(H3,16,17,18,19,20,21,28)	null	CC(C(C(=O)O)NC(=O)NC1=NC=NC2=C1NC(=N2)C3C(C(C(O3)CO)O)O)O	-3.0	67440825	PubChem:(67440825)	2
9	1	N/A	-505.7545442443186	C15H20N6O8	[M - H]-	ZHEPVQMPUQQPAA	InChI=1S/C15H20N6O8/c16-6(1-3-8(22)23)12(26)20-14(28)10-11(19-5-18-10)15(29)21-13(27)7(17)2-4-9(24)25/h5-7H,1-4,16-17H2,(H,18,19)(H,22,23)(H,24,25)(H,20,26,28)(H,21,27,29)	null	C1=NC(=C(N1)C(=O)NC(=O)C(CCC(=O)O)N)C(=O)NC(=O)C(CCC(=O)O)N	-7.80000019	117718644	PubChem:(117718644)	2
10	1	N/A	-509.52639936293383	C15H20N6O8	[M - H]-	APCRJUNYLKRJQA	InChI=1S/C15H20N6O8/c1-5(23)7(14(26)27)20-15(28)21(13-10(25)9(24)6(2-22)29-13)12-8-11(17-3-16-8)18-4-19-12/h3-7,9-10,13,22-25H,2H2,1H3,(H,20,28)(H,26,27)(H,16,17,18,19)	null	CC(C(C(=O)O)NC(=O)N(C1C(C(C(O1)CO)O)O)C2=NC=NC3=C2NC=N3)O	-2.5	53654748;67857472	PubChem:(53654748 67857472)	2
