rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C15H22O7	[M - H]-	C15H22O7	57.0749353588453	53.358728124455936	3.716207234389367	14	0.921399317348786	1.8208813799471892	2.220581100315723	0.6495973823862501	
2	C13H20N3O6	[M - H]-	C13H20N3O6	43.56626470130059	40.900072089024405	2.6661926122761836	13	0.8681300028737906	1.9540087988726653	3.4364959966166513	4.93754880748976	
3	C9H23N4O6P	[M - H]-	C9H23N4O6P	43.36216555400391	42.602801904713615	0.7593636492902898	14	0.9045397482156453	3.158107667659162	3.499634683764133	3.9452244820725118	
4	C10H23ClN4O5	[M - H]-	C10H23ClN4O5	42.8375179948587	42.8375179948587	0.0	14	0.9045397482156453	2.7101391824097716	3.3516556993761917	3.381783441610779	
5	C11H18N6O5	[M - H]-	C11H18N6O5	41.41931227553444	40.37182386077	1.0474884147644365	10	0.6414198876364842	2.220581100315723	3.4524065993344966	9.22550023259327	
6	C11H25NO7P	[M - H]-	C11H25NO7P	40.72707315701272	38.130990756331514	2.596082400681201	14	0.921399317348786	1.308576313407858	1.9246335873805562	-0.3427269430309983	
7	C8H22N6O5S	[M - H]-	C8H22N6O5S	39.803404266671606	38.592183137699955	1.211221128971648	14	0.9213993173487858	-1.4516814529878879	2.092368337081874	-1.5404231805679254	
8	C12H25ClNO6	[M - H]-	C12H25ClNO6	39.166583162635035	39.166583162635035	0.0	14	0.921399317348786	0.9301643449169028	1.9246335873805562	-0.9061679833111976	
9	C16H18N4O3	[M - H]-	C16H18N4O3	38.347279004367834	35.86052595198423	2.4867530523836034	13	0.8030529399209793	1.2475081029194648	3.73642253025877	-3.621453685632557	
10	C14H23N2O4P	[M - H]-	C14H23N2O4P	36.46987016297369	34.3507346510047	2.1191355119689894	11	0.7537985288210908	1.7465043840059309	3.4364959966166513	-8.901729436153316	
