rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C17H26O6	[M - H]-	C17H26O6	18.552731720005962	15.464406115805891	3.08832560420007	6	0.7056029094215251	-0.07820695356665808	2.1932047222135047	0.5471057185294185	
2	C13H29NO6P	[M - H]-	C13H29NO6P	7.43953853500361	3.8294534218723904	3.6100851131312197	6	0.7056029094215251	-1.0618163630312667	2.1932047222135047	-0.40848666475799505	
3	C15H24N3O5	[M - H]-	C15H24N3O5	6.93228710554777	4.299000836746416	2.633286268801354	6	0.7056029094215251	2.1932047222135047	4.17208628325948	4.676334053239857	
4	C13H22N6O4	[M - H]-	C13H22N6O4	6.442314995058932	4.793803301328982	1.6485116937299495	5	0.5965677917945221	2.135853039547376	8.676398649228837	8.805562387950296	
5	C18H22N4O2	[M - H]-	C18H22N4O2	6.268543911324423	5.406975283656804	0.8615686276676193	5	0.6102966246164336	-4.928483335022245	4.928483335022245	-3.5658478438194856	
6	C11H27N4O5P	[M - H]-	C11H27N4O5P	5.237008122897537	2.8149031619495837	2.4221049609479532	2	0.10903511762700306	3.188476873794871	3.188476873794871	3.7207416699524436	
7	C10H26N6O4S	[M - H]-	C10H26N6O4S	5.078864761203816	2.320800390490898	2.7580643707129178	4	0.4290714853960677	-1.4956698895930103	2.2489940412121907	-1.5618488998594775	
8	C18H30OS2	[M - H]-	C18H30OS2	2.916594480804428	2.916594480804428	0.0	2	0.10903511762700306	-2.8291325853013665	2.8291325853013665	-2.125462838961558	
9	C16H20N7O	[M - H]-	C16H20N7O	2.486491220729196	0.6197413754417218	1.866749845287474	2	0.10903511762700306	-0.06145502102382358	0.4956707085929145	0.5633804908909532	
10	C16H27N2O3P	[M - H]-	C16H27N2O3P	2.3502123018758887	0.6290810231798412	1.7211312786960475	5	0.5965677917945221	-8.779834555270705	8.779834555270705	-8.650668561817337	
