rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.0855875890544664	-107.32955886815662	C10H14O7	[M - H]-	RCNAZKFCNNCDIJ	InChI=1S/C10H14O7/c11-7(1-3-9(13)14)5-17-6-8(12)2-4-10(15)16/h1-6H2,(H,13,14)(H,15,16)	null	C(CC(=O)O)C(=O)COCC(=O)CCC(=O)O	-1.60000002	102256685	PubChem:(102256685)	2
2	1	N/A	-109.2304815919351	C10H14O7	[M - H]-	VZSRTRBQUPFXIJ	InChI=1S/C10H14O7/c1-2-5-3-9(5,7(13)14)10(17,8(15)16)4-6(11)12/h5,17H,2-4H2,1H3,(H,11,12)(H,13,14)(H,15,16)	null	CCC1CC1(C(=O)O)C(CC(=O)O)(C(=O)O)O	-0.699999988	123150846	PubChem:(123150846)	2
3	1	N/A	-111.3167839448299	C10H14O7	[M - H]-	DASVNEXMZQLTQR	InChI=1S/C10H14O7/c1-5-2-3-9(5,7(13)14)10(17,8(15)16)4-6(11)12/h5,17H,2-4H2,1H3,(H,11,12)(H,13,14)(H,15,16)	null	CC1CCC1(C(=O)O)C(CC(=O)O)(C(=O)O)O	-0.699999988	57031397	PubChem:(57031397)	2
4	1	N/A	-114.41566706803606	C10H14O7	[M - H]-	IXYGRUTYAQYTOE	InChI=1S/C10H14O7/c11-6(12)5-10(17,8(15)16)9(7(13)14)3-1-2-4-9/h17H,1-5H2,(H,11,12)(H,13,14)(H,15,16)	null	C1CCC(C1)(C(=O)O)C(CC(=O)O)(C(=O)O)O	-0.600000024	124027270	PubChem:(124027270)	2
5	1	N/A	-116.57336774868418	C10H14O7	[M - H]-	JLPBCOZEBZAKOS	InChI=1S/C10H14O7/c1-3-15-8(12)7-10(14,5-6(11)17-7)9(13)16-4-2/h7,14H,3-5H2,1-2H3	diethyl (2R,3S)-3-hydroxy-5-oxooxolane-2,3-dicarboxylate	CCOC(=O)C1C(CC(=O)O1)(C(=O)OCC)O	0.200000003	10198766;59913391;91574917	PubChem:(10198766 59913391 91574917)	2
6	1	N/A	-117.58612794541808	C10H14O7	[M - H]-	ZUGHUTOYWUBNSK	InChI=1S/C10H14O7/c1-7(11)17-10(15)5-4-9(14)16-6-2-3-8(12)13/h2-6H2,1H3,(H,12,13)	null	CC(=O)OC(=O)CCC(=O)OCCCC(=O)O	-0.5	57187908	PubChem:(57187908)	2
7	1	N/A	-117.76887190973218	C10H14O7	[M - H]-	QNLNRSQYERNYGK	InChI=1S/C10H14O7/c1-3(11)15-7-5(13)10-8(16-4(2)12)6(14)9(7)17-10/h5-10,13-14H,1-2H3	[(3R,4R)-2-acetyloxy-3,6-dihydroxy-7-oxabicyclo[2.2.1]heptan-5-yl] acetate	CC(=O)OC1C(C2C(C(C1O2)O)OC(=O)C)O	-1.60000002	60107245	PubChem:(60107245)	2
8	1	N/A	-121.9750547339837	C10H14O7	[M - H]-	CNPCNCRYVRWTQU	InChI=1S/C10H14O7/c11-3-1-7(12)6-10(16)17-4-2-8(13)5-9(14)15/h11H,1-6H2,(H,14,15)	null	C(CO)C(=O)CC(=O)OCCC(=O)CC(=O)O	-1.39999998	123623046	PubChem:(123623046)	2
9	1	N/A	-122.88199157474713	C10H14O7	[M - H]-	UGXCLMXYSWWFJO	InChI=1S/C10H14O7/c1-6(9(12)13)7(10(14)15)5-8(11)17-4-3-16-2/h3-5H2,1-2H3,(H,12,13)(H,14,15)	null	CC(=C(CC(=O)OCCOC)C(=O)O)C(=O)O	-0.400000006	22289324;88002773;90958872	PubChem:(22289324 88002773 90958872)	2
10	1	N/A	-124.24979379008042	C10H14O7	[M - H]-	GUKSZRSLEUTRJH	InChI=1S/C10H14O7/c11-5-1-2-9(14)16-6-7-17-10(15)4-3-8(12)13/h5H,1-4,6-7H2,(H,12,13)	4-oxo-4-[2-(4-oxobutanoyloxy)ethoxy]butanoic acid	C(CC(=O)OCCOC(=O)CCC(=O)O)C=O	-1.20000005	58884349	PubChem:(58884349)	2
11	1	N/A	-127.65426151302545	C10H14O7	[M - H]-	NAXLUDZUIMKUJT	InChI=1S/C10H14O7/c1-3(11)15-8-5(13)7-6(14)9(10(8)17-7)16-4(2)12/h5-10,13-14H,1-2H3	[(2R)-3-acetyloxy-2,6-dihydroxy-7-oxabicyclo[2.2.1]heptan-5-yl] acetate	CC(=O)OC1C(C2C(C(C1O2)OC(=O)C)O)O	-1.60000002	60107149	PubChem:(60107149)	2
12	1	N/A	-127.89955852125624	C10H14O7	[M - H]-	HVJPTZGMOVPTAM	InChI=1S/C10H14O7/c1-15-7(11)3-5-9(13)17-10(14)6-4-8(12)16-2/h3-6H2,1-2H3	4-O-(4-methoxy-4-oxobutanoyl) 1-O-methyl butanedioate	COC(=O)CCC(=O)OC(=O)CCC(=O)OC	0.37328279	4658508	PubChem:(4658508)	2
13	1	N/A	-128.1153277630201	C10H14O7	[M - H]-	BNAWVISDLBBSSS	InChI=1S/C10H14O7/c1-6-4-16-8(13)3-10(15,2-7(11)12)9(14)17-5-6/h6,15H,2-5H2,1H3,(H,11,12)	null	CC1COC(=O)CC(C(=O)OC1)(CC(=O)O)O	-0.200000003	89755311	PubChem:(89755311)	2
14	1	N/A	-130.75427719145685	C10H14O7	[M - H]-	MIWPZRMUJMHGDL	InChI=1S/C10H14O7/c1-4-7(13)8(16-5(2)11)9(10(14)15)17-6(3)12/h8-9H,4H2,1-3H3,(H,14,15)	null	CCC(=O)C(C(C(=O)O)OC(=O)C)OC(=O)C	-0.100000001	102021254;101371162;101371163;101371164	PubChem:(102021254 101371162 101371163 101371164)	2
15	1	N/A	-133.18534115934622	C10H14O7	[M - H]-	UZBATDIZBWJJKF	InChI=1S/C10H14O7/c11-7(12)3-1-5-9(15)17-10(16)6-2-4-8(13)14/h1-6H2,(H,11,12)(H,13,14)	5-(4-carboxybutanoyloxy)-5-oxopentanoic acid	C(CC(=O)O)CC(=O)OC(=O)CCCC(=O)O	-0.5	14476402	PubChem:(14476402);NORMAN:(NS00041470)	262146
16	1	N/A	-133.3862908710492	C10H14O7	[M - H]-	IJNNBZSAGOYFQA	InChI=1S/C10H14O7/c1-7(2)10(14)17-16-6-5-15-9(13)4-3-8(11)12/h1,3-6H2,2H3,(H,11,12)	null	CC(=C)C(=O)OOCCOC(=O)CCC(=O)O	0.400000006	87506668	PubChem:(87506668)	2
17	1	N/A	-133.38774000670801	C10H14O7	[M - H]-	FUVPOGSJIJVSPE	InChI=1S/C10H14O7/c1-16-4-3-6(9(12)13)7(10(14)15)5-8(11)17-2/h3-5H2,1-2H3,(H,12,13)(H,14,15)	null	COCCC(=C(CC(=O)OC)C(=O)O)C(=O)O	-0.5	22289146;88003573;90984851	PubChem:(22289146 88003573 90984851)	2
18	1	N/A	-134.69654236564196	C10H14O7	[M - H]-	DFSWQWPDURGNOY	InChI=1S/C10H14O7/c1-2-7(12)17-6-4-10(16,9(14)15)3-5(11)8(6)13/h2,5-6,8,11,13,16H,1,3-4H2,(H,14,15)	null	C=CC(=O)OC1CC(CC(C1O)O)(C(=O)O)O	-0.92390722	""	KEGG Mine	8589934592
19	1	N/A	-137.09132078924404	C10H14O7	[M - H]-	CNKNPJNVBFQFMO	InChI=1S/C10H14O7/c1-4-14-8(11)5-6-9(12)15-17-16-10(13)7(2)3/h2,4-6H2,1,3H3	null	CCOC(=O)CCC(=O)OOOC(=O)C(=C)C	1.29999995	87506669	PubChem:(87506669)	2
20	1	N/A	-137.89607001869734	C10H14O7	[M - H]-	BKKXIBZONDBKTI	InChI=1S/C10H14O7/c1-3-9(8(14)17-15)5-6(11)16-10(9,4-2)7(12)13/h15H,3-5H2,1-2H3,(H,12,13)	null	CCC1(CC(=O)OC1(CC)C(=O)O)C(=O)OO	0.300000012	90775665	PubChem:(90775665)	2
