rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.11742755018929418	-39.067500928578134	C7H12O3	[M - H2O - H]-	HCFRWBBJISAZNK	InChI=1S/C7H12O3/c8-6-3-1-5(2-4-6)7(9)10/h5-6,8H,1-4H2,(H,9,10)	4-hydroxycyclohexane-1-carboxylate	C1CC(CCC1C(=O)O)O	0.300000012	151138;19034555	HMDB:(1988);SuperNatural:(SN00264543 SN00216102);ZINC bio:(ZINC08383223);additional;MeSH:(151138);PubMed;COCONUT:(CNP0177670);Natural Products:(UNPD122435);PubChem:(151138 19034555);CHEBI:(89341 16817 57906);PubChem class - bio and metabolites;KEGG:(C04404);PubChem class - safety and toxic;Training Set;Biocyc:(4-HYDROXYCYCLOHEXANECARBOXYLATE)	87615854
2	1	N/A	-48.076818617517844	C7H12O3	[M - H2O - H]-	JBZDHFKPEDWWJC	InChI=1S/C7H12O3/c8-6-3-1-2-5(4-6)7(9)10/h5-6,8H,1-4H2,(H,9,10)	3-Hydroxycyclohexanecarboxylic acid	C1CC(CC(C1)O)C(=O)O	0.300000012	5255726;13413125;13413126;23423022;55299919;66677353;69439053;101751429;101751430;101751432;101751433;132232133	PubChem class - safety and toxic;PubChem:(5255726 13413125 13413126 23423022 55299919 66677353 69439053 101751429 101751430 101751432 101751433 132232133);ZINC bio:(ZINC13545909 ZINC13548632 ZINC13551400);KEGG Mine	8657051650
3	1	N/A	-63.440695848887856	C7H12O3	[M - H2O - H]-	SNKAANHOVFZAMR	InChI=1S/C7H12O3/c8-6-4-2-1-3-5(6)7(9)10/h5-6,8H,1-4H2,(H,9,10)	2-hydroxycyclohexane-1-carboxylate	C1CCC(C(C1)C(=O)O)O	1.10000002	271816;853570;853571;853572;5249416;40478897;40478898;41097361;41097362;41097363;69599397;69824303	PubChem class - safety and toxic;PubChem:(271816 853570 853571 853572 5249416 40478897 40478898 41097361 41097362 41097363 69599397 69824303);CHEBI:(37377);ZINC bio:(ZINC00392569 ZINC04202314);KEGG Mine	8657051682
4	1	N/A	-65.29865030625498	C7H12O3	[M - H2O - H]-	QNDIWYIEKILLJE	InChI=1S/C7H12O3/c8-4-5-1-2-6(3-5)7(9)10/h5-6,8H,1-4H2,(H,9,10)	Cyclopentanecarboxylicacid, 3-(hydroxymethyl)-, (1R-trans)- (9CI)	C1CC(CC1CO)C(=O)O	0.200000003	17964799;45116554	PubChem:(17964799 45116554)	2
5	1	N/A	-65.8793277481492	C7H12O3	[M - H2O - H]-	IOVDZUBXNDSLLR	InChI=1S/C7H12O3/c8-4-6-1-5(2-6)3-7(9)10/h5-6,8H,1-4H2,(H,9,10)	null	C1C(CC1CO)CC(=O)O	0.0	121404309	PubChem:(121404309)	2
6	1	N/A	-66.57094074480563	C7H12O3	[M - H2O - H]-	HXBZKKDVMMZJOJ	InChI=1S/C7H12O3/c8-6-3-5(4-6)1-2-7(9)10/h5-6,8H,1-4H2,(H,9,10)	null	C1C(CC1O)CCC(=O)O	0.200000003	123615113	PubChem:(123615113)	2
7	1	N/A	-69.22219021742231	C7H12O3	[M - H2O - H]-	WEYKPJKPMDSAEK	InChI=1S/C7H12O3/c1-2-7(10)3-5(4-7)6(8)9/h5,10H,2-4H2,1H3,(H,8,9)	null	CCC1(CC(C1)C(=O)O)O	0.300000012	81697437	PubChem:(81697437)	2
8	1	N/A	-69.81088947295355	C7H12O3	[M - H2O - H]-	MECUFXSTMGXQLK	InChI=1S/C7H12O3/c8-6-3-1-5(6)2-4-7(9)10/h5-6,8H,1-4H2,(H,9,10)	null	C1CC(C1CCC(=O)O)O	0.200000003	68606504	PubChem:(68606504)	2
9	1	N/A	-70.59932814270198	C7H12O3	[M - H2O - H]-	LUTNFZGEAKAMGB	InChI=1S/C7H12O3/c8-5-7(2-1-3-7)4-6(9)10/h8H,1-5H2,(H,9,10)	null	C1CC(C1)(CC(=O)O)CO	0.200000003	115011586	PubChem:(115011586)	2
10	1	N/A	-70.90519513765614	C7H12O3	[M - H2O - H]-	JMAZRICUAMFYLI	InChI=1S/C7H12O3/c1-7(10)3-5(4-7)2-6(8)9/h5,10H,2-4H2,1H3,(H,8,9)	null	CC1(CC(C1)CC(=O)O)O	0.0	89784336	PubChem:(89784336)	2
11	1	N/A	-74.75985779194163	C7H12O3	[M - H2O - H]-	LBXGBQDKZKMWJO	InChI=1S/C7H12O3/c1-4-2-5(7(9)10)3-6(4)8/h4-6,8H,2-3H2,1H3,(H,9,10)	(1S,3R,4R)-3-hydroxy-4-methylcyclopentane-1-carboxylic acid	CC1CC(CC1O)C(=O)O	0.400000006	5314218;6324716;55302514;57889377;67299576;135389555	PubChem:(5314218 6324716 55302514 57889377 67299576 135389555)	2
12	1	N/A	-75.42257177426937	C7H12O3	[M - H2O - H]-	IZOQMUVIDMLRDC	InChI=1S/C7H12O3/c1-6(8)4-2-3-5-7(9)10/h2-5H2,1H3,(H,9,10)	6-oxoheptanoate	CC(=O)CCCCC(=O)O	0.711322546	98810;6993761;132990720	NORMAN:(NS00046626);PubChem class - safety and toxic;PubChem:(98810 6993761 132990720);KEGG Mine;PubChem class - bio and metabolites	8674082818
13	1	N/A	-78.51753143293746	C7H12O3	[M - H2O - H]-	XELYUJKPBAOADN	InChI=1S/C7H12O3/c1-10-6-3-2-5(6)4-7(8)9/h5-6H,2-4H2,1H3,(H,8,9)	null	COC1CCC1CC(=O)O	0.400000006	131586735	PubChem:(131586735)	2
