rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1181374560399478	-59.21249467742987	C9H14O4	[M - H]-	NNWFZURHTMHQEC	InChI=1S/C9H14O4/c1-2-7(10)3-4-8(11)5-6-9(12)13/h2-6H2,1H3,(H,12,13)	null	CCC(=O)CCC(=O)CCC(=O)O	-0.600000024	131853038	PubChem:(131853038)	2
2	1	N/A	-70.04096117288643	C9H14O4	[M - H]-	XNLIGBVBSFQMIK	InChI=1S/C9H14O4/c1-7(10)5-6-8(11)3-2-4-9(12)13/h2-6H2,1H3,(H,12,13)	null	CC(=O)CCC(=O)CCCC(=O)O	-0.699999988	13401223	PubChem:(13401223)	2
3	1	N/A	-70.05463436178279	C9H14O4	[M - H]-	JGODSSQZTSMAHV	InChI=1S/C9H14O4/c10-7-3-1-2-4-8(11)5-6-9(12)13/h7H,1-6H2,(H,12,13)	null	C(CCC(=O)CCC(=O)O)CC=O	0.712161064	""	KEGG Mine	8589934592
4	1	N/A	-73.24233359255167	C9H14O4	[M - H]-	DUHXOLSRRBZINP	InChI=1S/C9H14O4/c1-2-3-7(10)4-5-8(11)6-9(12)13/h2-6H2,1H3,(H,12,13)	3,6-dioxononanoic acid	CCCC(=O)CCC(=O)CC(=O)O	0.100000001	23374869	PubChem:(23374869)	2
5	1	N/A	-73.69144218344466	C9H14O4	[M - H]-	IVZZAOLIZKTCPZ	InChI=1S/C9H14O4/c1-7(10)6-8(11)4-2-3-5-9(12)13/h2-6H2,1H3,(H,12,13)	6,8-dioxononanoic acid	CC(=O)CC(=O)CCCCC(=O)O	-0.100000001	318732	PubChem:(318732)	2
6	1	N/A	-74.14893781390977	C9H14O4	[M - H]-	LUCODFUPVSYZRC	InChI=1S/C9H14O4/c1-7(10)8(11)5-3-2-4-6-9(12)13/h2-6H2,1H3,(H,12,13)	7,8-diketopelargonate	CC(=O)C(=O)CCCCCC(=O)O	0.300000012	458121;90659110	PubChem:(458121 90659110);YMDB Mine;CHEBI:(139386);ZINC bio:(ZINC05854976);EcoCyc Mine;Biocyc:(CPD0-1485 MGCL2);KEGG Mine	60129552418
7	1	N/A	-74.2748155038279	C9H14O4	[M - H]-	SDAXMMUAZRUWNL	InChI=1S/C9H14O4/c10-7(11)6-9(8(12)13)4-2-1-3-5-9/h1-6H2,(H,10,11)(H,12,13)	NCIStruc1_000126	C1CCC(CC1)(CC(=O)O)C(=O)O	1.20000005	260003;6946931	NORMAN:(NS00000612);COCONUT:(CNP0083688);PubChem:(260003 6946931);CHEBI:(143735);additional;PubChem class - safety and toxic;Training Set;PubMed	70008930
8	1	N/A	-75.27580286472637	C9H14O4	[M - H]-	ITAPBBVQKMPYTK	InChI=1S/C9H14O4/c10-7(11)3-1-4-9(8(12)13)5-2-6-9/h1-6H2,(H,10,11)(H,12,13)	null	C1CC(C1)(CCCC(=O)O)C(=O)O	0.800000012	89647815	PubChem:(89647815)	2
9	1	N/A	-75.58151215907994	C9H14O4	[M - H]-	ZVTUKIBUVPWNBL	InChI=1S/C9H14O4/c1-2-3-4-5-6-7(10)8(11)9(12)13/h2-6H2,1H3,(H,12,13)	null	CCCCCCC(=O)C(=O)C(=O)O	2.5999999	19759740	PubChem:(19759740)	2
10	1	N/A	-78.16176116748086	C9H14O4	[M - H]-	JDHCVINUQNQSDJ	InChI=1S/C9H14O4/c1-2-3-4-7(10)5-8(11)6-9(12)13/h2-6H2,1H3,(H,12,13)	null	CCCCC(=O)CC(=O)CC(=O)O	0.899999976	88441833	PubChem:(88441833)	2
11	1	N/A	-79.78954576572168	C9H14O4	[M - H]-	PLBKKMRTHZQVFF	InChI=1S/C9H14O4/c1-2-3-7(10)6-8(11)4-5-9(12)13/h2-6H2,1H3,(H,12,13)	4,6-dioxononanoic acid	CCCC(=O)CC(=O)CCC(=O)O	0.100000001	19880639	PubChem:(19880639)	2
12	1	N/A	-80.56536224967022	C9H14O4	[M - H]-	JQQGMVRYBFSYBR	InChI=1S/C9H14O4/c10-7(11)3-1-2-4-9(5-6-9)8(12)13/h1-6H2,(H,10,11)(H,12,13)	null	C1CC1(CCCCC(=O)O)C(=O)O	0.800000012	66633265	PubChem:(66633265)	2
