rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1344923587275212	-74.01141622922971	C6H8O3	[M - H]-	SSMODACYDJLXEK	InChI=1S/C6H8O3/c1-6(2,9)4-3-5(7)8/h9H,1-2H3,(H,7,8)	Ambcb5858379	CC(C)(C#CC(=O)O)O	0.100000001	3164166;7018891	PubChem:(3164166 7018891);PubChem class - safety and toxic	67108866
2	1	N/A	-95.16180775475053	C6H8O3	[M - H]-	HLFIROOBCUFLFC	InChI=1S/C6H8O3/c1-4(3-7)5(2)6(8)9/h3H,1-2H3,(H,8,9)	(Z)-2,3-dimethyl-4-oxobut-2-enoic acid	CC(=C(C)C(=O)O)C=O	0.200000003	23166328;53638826;57929636	PubChem:(23166328 53638826 57929636)	2
3	1	N/A	-100.71887870190382	C6H8O3	[M - H]-	OSYNMRCJPAAGGF	InChI=1S/C6H8O3/c1-3-5(7)4(2)6(8)9/h3,7H,1H2,2H3,(H,8,9)	null	CC(=C(C=C)O)C(=O)O	1.39999998	118203960	PubChem:(118203960)	2
4	1	N/A	-104.2745174711938	C6H8O3	[M - H]-	JMWANVFURJPQJY	InChI=1S/C6H8O3/c1-3-5(4(2)7)6(8)9/h3H,1-2H3,(H,8,9)	null	CC=C(C(=O)C)C(=O)O	1.10000002	23465735;53963926;88771021	PubChem:(23465735 53963926 88771021);PubMed	66
5	1	N/A	-107.65073954205474	C6H8O3	[M - H]-	CADCXSLPPSBRET	InChI=1S/C6H8O3/c1-3-4(2)5(7)6(8)9/h3H,1-2H3,(H,8,9)	(E)-3-methyl-2-oxopent-3-enoic acid	CC=C(C)C(=O)C(=O)O	0.899999976	20639037;21966970;73856915	EcoCyc Mine;PubChem:(20639037 21966970 73856915);YMDB Mine;KEGG Mine	60129542146
6	1	N/A	-112.26185068937446	C6H8O3	[M - H]-	YUICRCSHEOZHST	InChI=1S/C6H8O3/c1-4(6(8)9)3-5(2)7/h3H,1-2H3,(H,8,9)	2-Pentenoic acid, 2-methyl-4-oxo-	CC(=CC(=O)C)C(=O)O	0.100000001	13820762;22015953;54527780	PubChem:(13820762 22015953 54527780);KEGG Mine	8589934594
7	1	N/A	-112.7646581895749	C6H8O3	[M - H]-	PJFZXTVEQDYYFV	InChI=1S/C6H8O3/c1-3-4-6(2,9)5(7)8/h9H,1-2H3,(H,7,8)	null	CC#CC(C)(C(=O)O)O	0.200000003	87528207	PubChem:(87528207)	2
8	1	N/A	-112.83701416555999	C6H8O3	[M - H]-	HHJQRIOBHKYWKQ	InChI=1S/C6H8O3/c1-3-4(2)5(7)6(8)9/h3-4H,1H2,2H3,(H,8,9)	null	CC(C=C)C(=O)C(=O)O	1.0	22015955	PubChem:(22015955)	2
9	1	N/A	-114.6349388121362	C6H8O3	[M - H]-	FYLKBSXPBXZFJV	InChI=1S/C6H8O3/c1-3-5(8)6(9)4(2)7/h3H2,1-2H3	hexane-2,3,4-trione	CCC(=O)C(=O)C(=O)C	-0.100000001	20427665	PubChem:(20427665)	2
10	1	N/A	-115.50686330627776	C6H8O3	[M - H]-	ZHULVQIOBXDEHG	InChI=1S/C6H8O3/c1-4(2)5(3-7)6(8)9/h3H,1-2H3,(H,8,9)	2-formyl-3-methylbut-2-enoic acid	CC(=C(C=O)C(=O)O)C	1.5	23166326	PubChem:(23166326)	2
11	1	N/A	-117.89152613326583	C6H8O3	[M - H]-	AEWAJJBQFQHEAB	InChI=1S/C6H8O3/c1-5(8)2-3-6(9)4-7/h2-4,6,9H,1H3	null	CC(=O)C=CC(C=O)O	-0.699999988	45085286;45085287;71437405	PubChem:(45085286 45085287 71437405)	2
12	1	N/A	-118.65928773826795	C6H8O3	[M - H]-	KFBADNJELGIOTE	InChI=1S/C6H8O3/c7-5-1-4(2-5)3-6(8)9/h4H,1-3H2,(H,8,9)	null	C1C(CC1=O)CC(=O)O	-0.600000024	68076891	PubChem:(68076891)	2
13	1	N/A	-118.93267766937058	C6H8O3	[M - H]-	IZCNBNCALXUGHN	InChI=1S/C6H8O3/c1-2-5(7)3-4-6(8)9/h5,7H,2H2,1H3,(H,8,9)	null	CCC(C#CC(=O)O)O	0.5	12575542;12575543	PubChem:(12575542 12575543)	2
14	1	N/A	-119.11322906242128	C6H8O3	[M - H]-	ACRUCDPQQCIOID	InChI=1S/C6H8O3/c7-4-1-5(8)3-6(9)2-4/h4,7H,1-3H2	1,3-Cyclohexanedione, 5-hydroxy-	C1C(CC(=O)CC1=O)O	-1.0	15373771	PubChem:(15373771);KEGG Mine	8589934594
15	1	N/A	-119.5514857406971	C6H8O3	[M - H]-	POASQEFMMPWSLD	InChI=1S/C6H8O3/c1-4(7)3-6(9)5(2)8/h3H2,1-2H3	2,3,5-Hexanetrione	CC(=O)CC(=O)C(=O)C	-0.600000024	13418281;58348186	PubChem:(13418281 58348186);PubMed	66
16	1	N/A	-120.36402759957772	C6H8O3	[M - H]-	HFQAMEQFGOSXDO	InChI=1S/C6H8O3/c1-5(8)2-3-6(9)4-7/h2-5,8H,1H3	null	CC(C=CC(=O)C=O)O	-0.400000006	87152579	PubChem:(87152579)	2
17	1	N/A	-121.58863515108047	C6H8O3	[M - H]-	NTZOICYPLOZTLA	InChI=1S/C6H8O3/c7-4-2-1-3-5(8)6(4)9/h6,9H,1-3H2	2-hydroxycyclohexane-1,3-dione	C1CC(=O)C(C(=O)C1)O	-0.600000024	19787624	PubChem:(19787624);KEGG Mine	8589934594
