rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C11H20O7	[M - H]-	C11H20O7	42.07062452831772	38.85601895750133	3.2146055708163974	9	0.8681290406454741	1.5419525634227336	2.174022094400838	-0.10082302635240815	
2	C12H16N4O3	[M - H]-	C12H16N4O3	20.265551508711436	19.142563568562068	1.1229879401493674	8	0.5972856071090985	1.6149788988768967	2.733065289924779	-5.183768187614212	
3	C7H16N6O5	[M - H]-	C7H16N6O5	19.251597613797884	18.348390908742594	0.903206705055291	6	0.5346313956291286	1.6149788988768967	2.733065289924779	10.105293267202322	
4	C15H20O2S	[M - H]-	C15H20O2S	17.558661466190298	17.558661466190298	0.0	7	0.5584466587399821	2.174022094400838	2.9773122920662396	9.408757626320662	
5	C12H24O2S2	[M - H]-	C12H24O2S2	16.99668829036896	16.99668829036896	0.0	8	0.6609473561618235	1.6149788988768967	3.2215592942077	-3.403685364182855	
6	C9H18N3O6	[M - H]-	C9H18N3O6	15.46499787254064	13.000426299672771	2.464571572867869	7	0.5584466587399821	2.174022094400838	2.9773122920662396	5.002235120424957	
7	C10H14N7O2	[M - H]-	C10H14N7O2	15.15038589966315	13.07176225524038	2.07862364442277	8	0.6609473561618235	1.6149788988768967	2.733065289924779	-0.08071004105288795	
8	C8H19N5O3P	[M - H]-	C8H19N5O3P	12.66509812405937	10.362542236894807	2.3025558871645613	7	0.5584466587399821	2.174022094400838	2.9773122920662396	-6.364725766429042	
9	C11H23NO2PS	[M - H]-	C11H23NO2PS	11.874472128026017	10.478710985319056	1.3957611427069607	7	0.5584466587399821	2.174022094400838	2.9773122920662396	8.227800047289792	
10	C8H12N10O	[M - H]-	C8H12N10O	1.7032731133133971	0.3443004742882385	1.3589726390251586	3	0.18027338936181161	1.7167476733732228	1.7167476733732228	5.022348105724477	
