rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C13H16O6	[M - H]-	C13H16O6	45.03909350317113	42.18641570371411	2.8526777994570183	9	0.9458722801398235	0.23192581521626737	2.77455022221018	-9.030008834030264	
2	C10H21O4PS	[M - H]-	C10H21O4PS	36.09987188951623	34.51033720935797	1.589534680158261	9	0.9458722801398235	0.7894699398321321	2.77455022221018	9.209315725551903	
3	C11H14N3O5	[M - H]-	C11H14N3O5	21.739035741466456	17.80156772426613	3.937468017200327	8	0.1759189393122777	-1.660039601565913	3.1632776202791364	-4.0028302206634425	
4	C17H16OS	[M - H]-	C17H16OS	19.274746225951958	18.59808618451773	0.6766600414342281	6	0.07309167064475894	0.26819926173570063	1.782010081021156	0.338169835525564	
5	C9H20N2O3S2	[M - H]-	C9H20N2O3S2	16.16195479830776	16.16195479830776	0.0	6	0.07309167064475894	0.5106978775241997	2.7594077940920956	2.7779624110304124	
6	C9H12N6O4	[M - H]-	C9H12N6O4	15.777022581365824	12.116160935339677	3.660861646026147	4	0.028950245615115725	-1.660039601565913	2.2713281535580627	1.0243483929162087	
7	C8H16N2O8	[M - H]-	C8H16N2O8	14.492363480073276	12.083059342442994	2.4093041376302833	6	0.03906743251358968	-1.660039601565913	4.263155792104332	6.031713089694453	
8	C10H23O2P3	[M - H]-	C10H23O2P3	13.737167432475898	11.259871545898537	2.4772958865773615	6	0.07309167064475894	0.5106978775241997	3.1632776202791364	4.4427283093839405	
9	C13H19NOPS	[M - H]-	C13H19NOPS	13.096853589756009	9.911068430435435	3.1857851593205737	6	0.07309167064475894	-0.31349946803165973	1.8167374867448833	-0.8252275848059926	
10	C9H22N2OP2S	[M - H]-	C9H22N2OP2S	12.681043168339482	9.991555455236906	2.6894877131025763	6	0.07309167064475894	-0.8951981976926056	2.3984362164058295	-1.9886250049247203	
