rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.21532529463998115	-112.32000171283242	C13H16O6	[M - H]-	ILUGAGUIUJIPHM	InChI=1S/C13H16O6/c14-9-6-8(4-2-1-3-5-11(16)17)12(13(18)19)10(15)7-9/h6-7,14-15H,1-5H2,(H,16,17)(H,18,19)	2-Carboxy-3,5-dihydroxybenzenehexanoic, acid	C1=C(C=C(C(=C1CCCCCC(=O)O)C(=O)O)O)O	2.5	6453448	PubChem:(6453448)	2
2	1	N/A	-147.98068078347512	C13H16O6	[M - H]-	DRJZLENWQWGGHH	InChI=1S/C13H16O6/c1-2-12(16)19-11-5-3-9(4-6-11)13(17)18-8-10(15)7-14/h3-6,10,14-15H,2,7-8H2,1H3	null	CCC(=O)OC1=CC=C(C=C1)C(=O)OCC(CO)O	0.699999988	58455290	PubChem:(58455290)	2
3	1	N/A	-154.27824335666932	C13H16O6	[M - H]-	WKWCLKSORDZPMP	InChI=1S/C13H16O6/c1-9(14)18-6-2-3-7-19-10-4-5-11(13(16)17)12(15)8-10/h4-5,8,15H,2-3,6-7H2,1H3,(H,16,17)	null	CC(=O)OCCCCOC1=CC(=C(C=C1)C(=O)O)O	1.61372674	68733141	PubChem:(68733141)	2
4	1	N/A	-156.33060648138857	C13H16O6	[M - H]-	POWYTBVPWOZBHE	InChI=1S/C13H16O6/c1-9(14)18-7-11(15)8-19-13(16)10-3-5-12(17-2)6-4-10/h3-6,11,15H,7-8H2,1-2H3	null	CC(=O)OCC(COC(=O)C1=CC=C(C=C1)OC)O	1.05891454	71215763	PubChem:(71215763)	2
5	1	N/A	-156.77334008711853	C13H16O6	[M - H]-	GJSUFRTVYKVTTB	InChI=1S/C13H16O6/c1-3-18-11(16)6-8-5-9(14)7-10(15)12(8)13(17)19-4-2/h5,7,14-15H,3-4,6H2,1-2H3	Benzeneacetic acid, 2-(ethoxycarbonyl)-3,5-dihydroxy-, ethyl ester	CCOC(=O)CC1=C(C(=CC(=C1)O)O)C(=O)OCC	2.0999999	11414496	PubChem:(11414496)	2
6	1	N/A	-157.3853874498362	C13H16O6	[M - H]-	LDHMSNBKKPBUOH	InChI=1S/C13H16O6/c1-3-18-12(14)8-17-9-13(15)19-11-6-4-10(16-2)5-7-11/h4-7H,3,8-9H2,1-2H3	null	CCOC(=O)COCC(=O)OC1=CC=C(C=C1)OC	1.79999995	91709915	PubChem:(91709915)	2
7	1	N/A	-158.5555627143719	C13H16O6	[M - H]-	NTXZVECKROIFEC	InChI=1S/C13H16O6/c1-3-18-9-4-6-10(7-5-9)19-8-13(2,11(14)15)12(16)17/h4-7H,3,8H2,1-2H3,(H,14,15)(H,16,17)	null	CCOC1=CC=C(C=C1)OCC(C)(C(=O)O)C(=O)O	1.89999998	66921641	PubChem:(66921641)	2
8	1	N/A	-164.0874784078293	C13H16O6	[M - H]-	YSFAGTCXLCFZEF	InChI=1S/C13H16O6/c1-3-5-11(16)18-9-13(7-14,8-15)10-19-12(17)6-4-2/h1-2,14-15H,5-10H2	null	C#CCC(=O)OCC(CO)(CO)COC(=O)CC#C	-0.800000012	87989030	PubChem:(87989030)	2
9	1	N/A	-166.97323105955698	C13H16O6	[M - H]-	JMPFKTNSNVCUPR	InChI=1S/C13H16O6/c14-8-10(15)9-18-12(16)6-7-13(17)19-11-4-2-1-3-5-11/h1-5,10,14-15H,6-9H2	null	C1=CC=C(C=C1)OC(=O)CCC(=O)OCC(CO)O	0.100000001	58455279	PubChem:(58455279)	2
10	1	N/A	-170.28305569452718	C13H16O6	[M - H]-	JVZKXOXKEVPPOF	InChI=1S/C13H16O6/c14-8-1-2-12(16)18-10-3-5-11(6-4-10)19-13(17)7-9-15/h3-6,14-15H,1-2,7-9H2	[4-(3-hydroxypropanoyloxy)phenyl] 4-hydroxybutanoate	C1=CC(=CC=C1OC(=O)CCCO)OC(=O)CCO	0.300000012	59639221	PubChem:(59639221)	2
11	1	N/A	-171.48582843438783	C13H16O6	[M - H]-	DNYBJYNNSLHGCP	InChI=1S/C13H16O6/c1-4-9(13(18)19)6-10(8(3)12(16)17)5-7(2)11(14)15/h5-6H,4H2,1-3H3,(H,14,15)(H,16,17)(H,18,19)	null	CCC(=CC(=C(C)C(=O)O)C=C(C)C(=O)O)C(=O)O	2.0	87677023	PubChem:(87677023)	2
12	1	N/A	-173.19700298756487	C13H16O6	[M - H]-	UBMQQQUZEQGFQW	InChI=1S/C13H16O6/c1-8(14)19-13-10(17-2)6-9(4-5-12(15)16)7-11(13)18-3/h6-7H,4-5H2,1-3H3,(H,15,16)	null	CC(=O)OC1=C(C=C(C=C1OC)CCC(=O)O)OC	1.39999998	67479300	PubChem:(67479300)	2
13	1	N/A	-175.12058488548965	C13H16O6	[M - H]-	ZJDNYGSUPHUVNY	InChI=1S/C13H16O6/c1-9(15)18-8-12(11(16)7-14)19-13(17)10-5-3-2-4-6-10/h2-6,11-12,14,16H,7-8H2,1H3	null	CC(=O)OCC(C(CO)O)OC(=O)C1=CC=CC=C1	0.400000006	67739469	PubChem:(67739469)	2
14	1	N/A	-176.17407743167536	C13H16O6	[M - H]-	BBUQNGURVHGQGM	InChI=1S/C13H16O6/c1-9(15)8-19-13(17)11-4-2-10(3-5-11)12(16)18-7-6-14/h2-5,9,14-15H,6-8H2,1H3	null	CC(COC(=O)C1=CC=C(C=C1)C(=O)OCCO)O	0.699999988	101359399	PubChem:(101359399)	2
15	1	N/A	-176.5572241733127	C13H16O6	[M - H]-	WPAFILLCAIGARQ	InChI=1S/C13H16O6/c1-4-5-11(14)19-12-9(17-2)6-8(13(15)16)7-10(12)18-3/h6-7H,4-5H2,1-3H3,(H,15,16)	null	CCCC(=O)OC1=C(C=C(C=C1OC)C(=O)O)OC	2.0	54442352	PubChem:(54442352)	2
16	1	N/A	-179.8106134481726	C13H16O6	[M - H]-	FKVYOQJABXCPQK	InChI=1S/C13H16O6/c1-4-16-12(14)18-10-6-9(3)7-11(8-10)19-13(15)17-5-2/h6-8H,4-5H2,1-3H3	null	CCOC(=O)OC1=CC(=CC(=C1)C)OC(=O)OCC	3.29999995	123215540	PubChem:(123215540)	2
17	1	N/A	-180.46838212459184	C13H16O6	[M - H]-	CCNSMTWKRYLIKN	InChI=1S/C13H16O6/c1-13(2,12(16)17)7-19-10-6-8(11(14)15)4-5-9(10)18-3/h4-6H,7H2,1-3H3,(H,14,15)(H,16,17)	null	CC(C)(COC1=C(C=CC(=C1)C(=O)O)OC)C(=O)O	1.68800247	79624515	PubChem:(79624515)	2
18	1	N/A	-180.97304430295324	C13H16O6	[M - H]-	RIJXTKPOYZSPNA	InChI=1S/C13H16O6/c14-3-1-11(16)8-5-9(12(17)2-4-15)7-10(6-8)13(18)19/h3-4,8-10H,1-2,5-7H2,(H,18,19)	null	C1C(CC(CC1C(=O)CC=O)C(=O)O)C(=O)CC=O	-0.800000012	57089707	PubChem:(57089707)	2
19	1	N/A	-181.4301769563836	C13H16O6	[M - H]-	YWPZVUYZYJGQKM	InChI=1S/C13H16O6/c1-9(15)19-12(11(16)7-14)8-18-13(17)10-5-3-2-4-6-10/h2-6,11-12,14,16H,7-8H2,1H3	null	CC(=O)OC(COC(=O)C1=CC=CC=C1)C(CO)O	0.400000006	67739470	PubChem:(67739470)	2
20	1	N/A	-182.50943377514267	C13H16O6	[M - H]-	DAYHLGRRKGSZCG	InChI=1S/C13H16O6/c1-2-12(16)18-10-5-3-9(4-6-10)13(17)19-11(7-14)8-15/h3-6,11,14-15H,2,7-8H2,1H3	null	CCC(=O)OC1=CC=C(C=C1)C(=O)OC(CO)CO	0.699999988	58455285	PubChem:(58455285)	2
21	1	N/A	-182.55806986404022	C13H16O6	[M - H]-	DYBAUNHCOAHMPL	InChI=1S/C13H16O6/c1-13(2,12(16)17)7-19-9-5-4-8(11(14)15)6-10(9)18-3/h4-6H,7H2,1-3H3,(H,14,15)(H,16,17)	null	CC(C)(COC1=C(C=C(C=C1)C(=O)O)OC)C(=O)O	1.68800247	79624306	PubChem:(79624306)	2
22	1	N/A	-182.72720509012484	C13H16O6	[M - H]-	AFEOMLOKHFGVNE	InChI=1S/C13H16O6/c14-6-1-8-18-12(16)10-2-4-11(5-3-10)13(17)19-9-7-15/h2-5,14-15H,1,6-9H2	1,4-Benzenedicarboxylic acid, 2-hydroxyethyl 3-hydroxypropyl ester	C1=CC(=CC=C1C(=O)OCCCO)C(=O)OCCO	1.04198086	53639687	PubChem:(53639687)	2
23	1	N/A	-183.15641220503161	C13H16O6	[M - H]-	WNZVVYJTYFBSQC	InChI=1S/C13H16O6/c1-4-7-17-11(14)10(12(15)18-8-5-2)13(16)19-9-6-3/h4-6,10H,1-3,7-9H2	null	C=CCOC(=O)C(C(=O)OCC=C)C(=O)OCC=C	2.20000005	89423018	PubChem:(89423018)	2
24	1	N/A	-183.20671652352453	C13H16O6	[M - H]-	YQWQXGWTWRQSAO	InChI=1S/C13H16O6/c1-3-17-11-7-9(13(15)16)5-6-10(11)19-8-12(14)18-4-2/h5-7H,3-4,8H2,1-2H3,(H,15,16)	null	CCOC1=C(C=CC(=C1)C(=O)O)OCC(=O)OCC	1.97544873	24699015	PubChem:(24699015)	2
25	1	N/A	-185.5990452647786	C13H16O6	[M - H]-	SPLDYLQVWAXSHA	InChI=1S/C13H16O6/c1-8(14)12(10(15)7-11(16)17)19-13(18)9-5-3-2-4-6-9/h2-6,8,10,12,14-15H,7H2,1H3,(H,16,17)	null	CC(C(C(CC(=O)O)O)OC(=O)C1=CC=CC=C1)O	0.5	121354675	PubChem:(121354675)	2
26	1	N/A	-186.33761632377067	C13H16O6	[M - H]-	GCMFAVPDQOBISS	InChI=1S/C13H16O6/c1-3-18-12(14)8-17-9-13(15)19-11-7-5-4-6-10(11)16-2/h4-7H,3,8-9H2,1-2H3	null	CCOC(=O)COCC(=O)OC1=CC=CC=C1OC	1.88981748	91709858	PubChem:(91709858)	2
27	1	N/A	-187.18972281242625	C13H16O6	[M - H]-	AGTWXDFRONGQTL	InChI=1S/C13H16O6/c1-2-3-4-5-7-6-8(14)10(13(18)19)11(15)9(7)12(16)17/h6,14-15H,2-5H2,1H3,(H,16,17)(H,18,19)	2,4-dihydroxy-6-pentylbenzene-1,3-dicarboxylic acid	CCCCCC1=CC(=C(C(=C1C(=O)O)O)C(=O)O)O	3.79999995	20294087	PubChem:(20294087)	2
