rank	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	N/A	-186.55541571584732	C22H30O8	[M - H]-	LUJXKWRYFNXDLT	InChI=1S/C22H30O8/c1-7-11(2)18(24)28-14-10-20(5,26)22(27)9-8-12(3)15(22)17-16(14)21(6,19(25)29-17)30-13(4)23/h7-8,14-17,26-27H,9-10H2,1-6H3	null	CC=C(C)C(=O)OC1CC(C2(CC=C(C2C3C1C(C(=O)O3)(C)OC(=O)C)C)O)(C)O	1.79263937	""	KEGG Mine	8589934592
2	1	N/A	-195.8193391418777	C22H30O8	[M - H]-	CZCAIEMPHNNENL	InChI=1S/C22H30O8/c1-12-5-6-17(28-15(4)25)13(2)10-19-20(14(3)21(26)29-19)18(9-12)30-22(27)16(11-24)7-8-23/h5,7,13,17-20,23-24H,3,6,8-11H2,1-2,4H3	null	CC1CC2C(C(CC(=CCC1OC(=O)C)C)OC(=O)C(=CCO)CO)C(=C)C(=O)O2	2.26173663	""	KEGG Mine	8589934592
3	1	N/A	-199.43223952674919	C22H30O8	[M - H]-	RJDWOHSTBGXBAU	InChI=1S/C22H30O8/c1-6-11(2)19(25)28-15-9-21(5,27)14-8-7-12(3)16(14)18-17(15)22(10-23,20(26)29-18)30-13(4)24/h6-7,14-18,23,27H,8-10H2,1-5H3	null	CC=C(C)C(=O)OC1CC(C2CC=C(C2C3C1C(C(=O)O3)(CO)OC(=O)C)C)(C)O	1.77810776	""	KEGG Mine	8589934592
4	1	N/A	-200.5756655958547	C22H30O8	[M - H]-	AWDKYTFFTWMWBJ	InChI=1S/C22H30O8/c1-10-7-12(28-5)16(24)19(2)11(10)8-14-20(3)13(9-15(23)30-14)21(4,26)18(29-6)17(25)22(19,20)27/h7,9-11,14,17-18,25-27H,8H2,1-6H3	null	CC1C=C(C(=O)C2(C1CC3C4(C2(C(C(C(C4=CC(=O)O3)(C)O)OC)O)O)C)C)OC	0.55085808	""	KEGG Mine	8589934592
5	1	N/A	-201.3312025801639	C22H30O8	[M - H]-	MDUGUQZRSZCYOO	InChI=1S/C22H30O8/c1-6-11(2)19(25)28-14-9-21(4,27)13-8-7-12(3)16(13)18-17(14)22(5,20(26)29-18)30-15(24)10-23/h6-7,13-14,16-18,23,27H,8-10H2,1-5H3	null	CC=C(C)C(=O)OC1CC(C2CC=C(C2C3C1C(C(=O)O3)(C)OC(=O)CO)C)(C)O	2.19748759	""	KEGG Mine	8589934592
6	1	N/A	-201.3609789922848	C22H30O8	[M - H]-	UAVULBXGUINXTI	InChI=1S/C22H30O8/c1-11-6-7-14-16(11)18-17(22(5,20(26)29-18)30-13(3)24)15(10-21(14,4)27)28-19(25)12(2)8-9-23/h6,8,14-18,23,27H,7,9-10H2,1-5H3	null	CC1=CCC2C1C3C(C(CC2(C)O)OC(=O)C(=CCO)C)C(C(=O)O3)(C)OC(=O)C	1.77810776	""	KEGG Mine	8589934592
7	1	N/A	-201.36543381408563	C22H30O8	[M - H]-	LKHONXIOKBRCOP	InChI=1S/C22H30O8/c1-6-11(2)19(25)28-15-9-22(27,10-23)14-8-7-12(3)16(14)18-17(15)21(5,20(26)29-18)30-13(4)24/h6-7,14-18,23,27H,8-10H2,1-5H3	null	CC=C(C)C(=O)OC1CC(C2CC=C(C2C3C1C(C(=O)O3)(C)OC(=O)C)C)(CO)O	1.77810776	""	KEGG Mine	8589934592
8	1	N/A	-202.68124843963207	C22H30O8	[M - H]-	ICYXFKMAOLONNB	InChI=1S/C22H30O8/c1-19(26)9-10(28-5)17(25)21(3)11(19)7-13-20(2)12(8-14(23)30-13)22(4,27)18(29-6)15(24)16(20)21/h8-9,11,13,15-16,18,24,26-27H,7H2,1-6H3	null	CC1(C=C(C(=O)C2(C1CC3C4(C2C(C(C(C4=CC(=O)O3)(C)O)OC)O)C)C)OC)O	0.55085808	""	KEGG Mine	8589934592
9	1	N/A	-203.0030073736807	C22H30O8	[M - H]-	FKFHPUQNQWPGQB	InChI=1S/C22H30O8/c1-6-11(2)19(25)28-15-9-21(4,27)14-8-7-13(10-23)16(14)18-17(15)22(5,20(26)29-18)30-12(3)24/h6-7,14-18,23,27H,8-10H2,1-5H3	null	CC=C(C)C(=O)OC1CC(C2CC=C(C2C3C1C(C(=O)O3)(C)OC(=O)C)CO)(C)O	1.77810776	""	KEGG Mine	8589934592
10	1	N/A	-203.0364627682252	C22H30O8	[M - H]-	ZXPVZQHISIYTHA	InChI=1S/C22H30O8/c1-6-13(10-23)19(25)28-15-9-21(4,27)14-8-7-11(2)16(14)18-17(15)22(5,20(26)29-18)30-12(3)24/h6-7,14-18,23,27H,8-10H2,1-5H3	null	CC=C(CO)C(=O)OC1CC(C2CC=C(C2C3C1C(C(=O)O3)(C)OC(=O)C)C)(C)O	1.77810776	""	KEGG Mine	8589934592
