rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C22H30O8	[M - H]-	C22H30O8	37.3804631827091	34.14940228865495	3.2310608940541554	16	0.9047447667146531	1.7910828522514413	2.9617378320123575	-5.63047396061536	
2	C18H26N6O6	[M - H]-	C18H26N6O6	36.58561743727841	32.49037601894679	4.095241418331616	16	0.9047447667146531	1.7910828522514413	2.4866849300227782	0.7452794445458331	
3	C17H30N2O10	[M - H]-	C17H30N2O10	35.33062222721485	32.01176487594261	3.318857351272242	16	0.9047447667146531	2.0559186475200373	2.9617378320123575	3.9205915797434594	
4	C19H35O6PS	[M - H]-	C19H35O6PS	33.30073105173561	28.36101485817104	4.93971619356457	16	0.9047447667146531	2.0559186475200373	2.9617378320123575	5.935599636984276	
5	C15H30N6O6S	[M - H]-	C15H30N6O6S	33.009354631133014	29.107804360458925	3.90155027067409	16	0.9047447667146531	1.7910828522514413	2.9617378320123575	-7.258644347379203	
6	C16H31N4O7P	[M - H]-	C16H31N4O7P	32.775368588368856	30.229042262440558	2.546326325928298	16	0.9047447667146531	1.7910828522514413	2.9288278527685883	-3.1803405963712033	
7	C14H22N12O4	[M - H]-	C14H22N12O4	32.31352353731047	30.940313717877494	1.3732098194329798	16	0.9047447667146531	2.0559186475200373	2.9617378320123575	7.121032849437104	
8	C21H30N2O5S	[M - H]-	C21H30N2O5S	32.288510322969735	28.957091386162055	3.331418936807678	16	0.9047447667146531	2.0559186475200373	2.9617378320123575	9.861219678036273	
9	C11H26N12O4S	[M - H]-	C11H26N12O4S	31.865633065881322	28.86305161131949	3.0025814545618297	16	0.9047447667146531	1.7910828522514413	2.4866849300227782	-0.8828909424879315	
10	C18H34N2O5S2	[M - H]-	C18H34N2O5S2	31.85353924951291	30.72884191947927	1.124697330033642	16	0.9047447667146531	1.7910828522514413	2.4866849300227782	1.8572958861112372	
