rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C20H32O9	[M - H2O - H]-	C20H30O8	47.05468811537304	43.206455598343354	3.848232517029688	22	0.957703708104754	1.6805950270474108	1.9941869752107475	-45345.382858319834	
2	C21H28N4O5	[M - H2O - H]-	C21H26N4O4	40.79097602179171	38.44155699398357	2.3494190278081395	20	0.9045742314116152	1.6346735824178324	1.9941869752107475	-45348.75001981915	
3	C13H32N6O7S	[M - H2O - H]-	C13H30N6O6S	39.69071202791081	37.221135438170464	2.4695765897403503	20	0.9045742314116152	1.6346735824178324	1.9832640823252286	-45347.10940122546	
4	C14H33N4O8P	[M - H2O - H]-	C14H31N4O7P	38.97716806041936	36.889801817217105	2.0873662432022564	20	0.9045742314116152	1.783641245596439	2.647343923269518	-45342.78469020879	
5	C16H28N6O7	[M - H2O - H]-	C16H26N6O6	38.23424938487342	36.28698439113026	1.9472649937431636	19	0.8929554591725588	1.732118136321925	2.373307110765741	-45338.62188790781	
6	C15H33ClN4O7	[M - H2O - H]-	C15H31ClN4O6	37.081029828980746	37.081029828980746	0.0	20	0.9045742314116152	1.783641245596439	2.2031448836129837	-45343.22888929415	
7	C19H33N2O6P	[M - H2O - H]-	C19H31N2O5P	36.44067404468182	34.10965465968487	2.331019384996952	19	0.8929554591725588	1.6576343047326216	2.373307110765741	-45352.912822120124	
8	C16H35NO9P	[M - H2O - H]-	C16H33NO8P	35.73428993110118	32.43006654058942	3.3042233905117606	20	0.9045742314116152	1.6805950270474108	1.9832640823252286	-45346.16517541465	
9	C13H34N6O5P2	[M - H2O - H]-	C13H32N6O4P2	35.699357140126416	34.14801580071559	1.551341339410824	20	0.9045742314116152	1.6346735824178324	2.4200498997642876	-45350.31465400865	
10	C18H30N3O8	[M - H2O - H]-	C18H28N3O7	34.91313180875242	31.79117080388952	3.1219610048628983	20	0.9045742314116152	1.783641245596439	2.7524272463207344	-45342.00237311382	
