rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C14H18N6O8	[M - H]-	C14H18N6O8	30.12557223347813	24.260659707700928	5.864912525777204	15	0.9373738787603084	2.943885642347544	3.2932543929590277	0.16347073022035186	
2	C15H14N10O4	[M - H]-	C15H14N10O4	24.58623098280749	19.65756839436779	4.9286625884397	16	0.8514014767120411	3.02503205282817	3.354072851124093	-3.204329841564225	
3	C10H14N12O6	[M - H]-	C10H14N12O6	22.54561981784579	19.698689251035947	2.8469305668098412	15	0.9373738787603084	3.106178463308796	3.414891309289158	6.92572434473719	
4	C16H20N3O9	[M - H]-	C16H20N3O9	21.6271204406355	16.080038990596726	5.547081450038776	15	0.9373738787603084	-3.4791035811235194	3.4791035811235194	-3.217656076894925	
5	C13H19N8O5P	[M - H]-	C13H19N8O5P	20.92497087114214	16.445856856755775	4.479114014386363	15	0.9373738787603084	2.943885642347544	3.414891309289158	-7.367922223996899	
6	C12H23N4O9P	[M - H]-	C12H23N4O9P	20.71142018851548	15.855156486706075	4.856263701809403	15	0.9373738787603084	-4.070631121252551	4.070631121252551	-4.000121652212322	
7	C8H19N10O7P	[M - H]-	C8H19N10O7P	19.100915368505373	16.830181725654906	2.2707336428504665	15	0.9373738787603084	-3.4791035811235194	3.4791035811235194	2.7621319623045157	
8	C12H16N9O7	[M - H]-	C12H16N9O7	18.675514982603936	14.044039959750599	4.631475022853338	15	0.9373738787603084	-3.4791035811235194	3.4791035811235194	3.544597537478771	
9	C13H22N2O12	[M - H]-	C13H22N2O12	18.049514949653542	12.960337559478461	5.08917739017508	9	0.15471066475370637	1.779992340278761	3.106178463308796	3.531271302148071	
10	C9H15N14O3P	[M - H]-	C9H15N14O3P	16.837511144106198	13.14598445665083	3.691526687455369	16	0.8514014767120411	3.02503205282817	3.354072851124093	-0.605668609480061	
