rank	molecularFormula	adduct	precursorFormula	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass
1	C19H30O8	[M - H2O - H]-	C19H28O7	46.55554392348234	42.85633969994207	3.6992042235402693	10	0.9623407419315945	1.654764167193168	3.2129582102695027	-49051.34527448909	
2	C12H30N6O6S	[M - H2O - H]-	C12H28N6O5S	40.624421269794915	38.10174485568311	2.522676414111806	10	0.9623407419315945	1.654764167193168	3.2129582102695027	-49053.212933158815	
3	C15H26N6O6	[M - H2O - H]-	C15H24N6O5	40.584671705688876	38.73213869002231	1.8525330156665647	10	0.9623407419315945	1.7804196196686444	3.216073903436869	-49044.03170877143	
4	C13H31N4O7P	[M - H2O - H]-	C13H29N4O6P	40.542502240560154	38.383343607956526	2.1591586326036305	10	0.9623407419315945	1.7804196196686444	3.2129582102695027	-49048.53474995376	
5	C18H31N2O5P	[M - H2O - H]-	C18H29N2O4P	37.20985105864843	35.07093557161253	2.138915487035899	10	0.9623407419315945	1.654764167193168	3.216073903436869	-49059.49068583523	
6	C15H33NO8P	[M - H2O - H]-	C15H31NO7P	36.26756496672191	32.891607016826654	3.375957949895258	10	0.9623407419315945	1.654764167193168	3.2129582102695027	-49052.19153281258	
7	C17H28N3O7	[M - H2O - H]-	C17H26N3O6	35.96177580052701	32.89382312049599	3.067952680031022	10	0.9623407419315945	1.7804196196686444	3.216073903436869	-49047.68849163042	
8	C16H34O8S	[M - H2O - H]-	C16H32O7S	35.742474075881724	33.83724129720685	1.9052327786748688	10	0.9623407419315945	1.654764167193168	3.216073903436869	-49060.52649887647	
9	C15H34N2O5S2	[M - H2O - H]-	C15H32N2O4S2	34.408157166881644	34.408157166881644	0.0	10	0.9623407419315945	1.7804196196686444	3.216073903436869	-49042.75612535286	
10	C14H32N3O7S	[M - H2O - H]-	C14H30N3O6S	34.2048003464545	31.686184140835888	2.5186162056186108	10	0.9623407419315945	1.654764167193168	3.216073903436869	-49056.86971601779	
